Iteration	Posterior	Likelihood	Prior	alpha	bls[1]	bls[2]	bls[3]	bls[4]	bls[5]	bls[6]	bls[7]	bls[8]	bls[9]	bls[10]	bls[11]	bls[12]	bls[13]	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	pi[1]	pi[2]	pi[3]	pi[4]	sr[1]	sr[2]	sr[3]	sr[4]	TL
12860	-4090.172	-4090.373	0.2009641	0.3248328	0.148118	0.456685	0.323062	0.33246	0.410598	0.200928	0.0950666	0.172479	0.133796	0.0181829	0.0990562	0.234466	0.0909125	0.0878767	0.233939	0.0686927	0.0625066	0.512849	0.0341363	0.360491	0.290504	0.118751	0.230254	0.00752445	0.1239	0.635243	3.23333	2.715812
12870	-4083.782	-4079.467	-4.314389	0.3285445	0.173673	0.435671	0.5769	0.535972	0.337236	0.235823	0.153813	0.160866	0.101107	0.0159719	0.05185	0.337473	0.0509914	0.100892	0.225871	0.0750249	0.0449632	0.518962	0.0342868	0.3348	0.290792	0.139704	0.234704	0.00789408	0.126806	0.640768	3.22453	3.167348
12880	-4081.793	-4079.595	-2.198198	0.3943467	0.209457	0.402521	0.567864	0.459524	0.238102	0.232316	0.138804	0.300535	0.0406953	0.0296897	0.0625667	0.132436	0.141217	0.0998396	0.204862	0.0740027	0.0610717	0.530396	0.0298281	0.340836	0.283948	0.136031	0.239185	0.0159073	0.17752	0.72509	3.08148	2.955729
12890	-4083.228	-4083.35	0.1215424	0.3091851	0.147427	0.490071	0.486241	0.330579	0.183984	0.189637	0.179594	0.18706	0.0942428	0.0942546	0.071131	0.114838	0.154694	0.0879198	0.207122	0.0885995	0.0617456	0.536248	0.0183642	0.344062	0.283525	0.126681	0.245732	0.00606993	0.111657	0.61091	3.27136	2.723755
12900	-4078.229	-4079.814	1.585074	0.4103798	0.187859	0.436734	0.486241	0.302476	0.192786	0.220019	0.157947	0.214935	0.123723	0.0367739	0.049627	0.0952181	0.073062	0.102667	0.236026	0.0911492	0.0378784	0.473545	0.0587349	0.324933	0.294261	0.129115	0.251691	0.0182399	0.189466	0.742273	3.05002	2.577401
12910	-4077.943	-4077.414	-0.5298254	0.3446517	0.156715	0.54299	0.50589	0.314294	0.17973	0.232944	0.144265	0.204465	0.123723	0.0274246	0.0939397	0.150227	0.112284	0.100167	0.254824	0.0891786	0.0217885	0.458013	0.0760288	0.317736	0.301191	0.131515	0.249558	0.00960486	0.139391	0.663708	3.1873	2.788891
12920	-4077.98	-4077.286	-0.694346	0.3682513	0.106175	0.471295	0.50675	0.430136	0.207535	0.21749	0.151451	0.255178	0.0941402	0.036592	0.0505468	0.207958	0.0700949	0.107949	0.252381	0.0870921	0.0221301	0.466553	0.0638955	0.328574	0.304719	0.127315	0.239392	0.0124132	0.157673	0.694505	3.13541	2.805343
12930	-4080.639	-4081.726	1.086234	0.3174063	0.16238	0.402834	0.372946	0.430136	0.197147	0.184051	0.151451	0.184925	0.131753	0.0583507	0.0511323	0.206446	0.0937336	0.0796983	0.194217	0.134689	0.0234468	0.535691	0.0322565	0.327166	0.297476	0.144808	0.230549	0.00681309	0.118086	0.623909	3.25119	2.627285
12940	-4084.419	-4083.284	-1.135608	0.3406781	0.134517	0.476795	0.43499	0.476861	0.275981	0.22128	0.0924232	0.206927	0.0872225	0.0413555	0.0670088	0.177898	0.156212	0.10361	0.22159	0.119568	0.0625528	0.458564	0.0341156	0.318983	0.308778	0.149331	0.222908	0.00916689	0.136292	0.658201	3.19634	2.84947
12950	-4085.359	-4080.718	-4.641281	0.3393426	0.150178	0.451332	0.603335	0.39778	0.305742	0.187342	0.158361	0.275897	0.0634981	0.0554378	0.173817	0.310595	0.0667207	0.102469	0.171332	0.0875798	0.0356037	0.584164	0.0188515	0.344925	0.289098	0.152708	0.213269	0.00902201	0.135249	0.656328	3.1994	3.200037
12960	-4085.075	-4083.941	-1.133585	0.3589919	0.124463	0.437741	0.496702	0.367959	0.276494	0.208303	0.155497	0.260604	0.150721	0.0397684	0.0735071	0.162911	0.0945974	0.0652359	0.230087	0.110114	0.0202084	0.470032	0.104323	0.347589	0.299649	0.123398	0.229365	0.0112699	0.150531	0.682799	3.1554	2.849267
12970	-4081.808	-4077.405	-4.403305	0.3112523	0.134676	0.591586	0.584307	0.432814	0.266903	0.178656	0.119761	0.299142	0.127199	0.104248	0.0724484	0.162911	0.101587	0.0816432	0.296042	0.0903573	0.0204952	0.449545	0.0619174	0.328451	0.311314	0.120984	0.239251	0.00625238	0.113272	0.614224	3.26625	3.176239
12980	-4076.957	-4079.374	2.417663	0.3711314	0.127325	0.482941	0.404897	0.362389	0.235365	0.1748	0.158816	0.191399	0.056651	0.0429788	0.0345363	0.172583	0.0494611	0.0839281	0.279644	0.106814	0.0329285	0.45374	0.0429461	0.33575	0.298228	0.124377	0.241646	0.0127794	0.159885	0.698051	3.12928	2.494142
12990	-4086.581	-4083.045	-3.53524	0.3227485	0.168499	0.594822	0.442028	0.493067	0.206423	0.192595	0.135338	0.206836	0.196725	0.170426	0.00740876	0.172583	0.102681	0.0769075	0.208871	0.0960854	0.0667716	0.514323	0.0370418	0.344985	0.310989	0.129699	0.214327	0.00732099	0.122268	0.6321	3.23831	3.089433
13000	-4083.575	-4079.902	-3.672818	0.3690297	0.183093	0.493009	0.581021	0.417396	0.300712	0.166914	0.169711	0.248061	0.12946	0.093906	0.0250835	0.172583	0.122242	0.0709387	0.217371	0.131509	0.0460549	0.488877	0.0452489	0.316981	0.306219	0.142319	0.23448	0.0125117	0.158271	0.695468	3.13375	3.103191
13010	-4078.207	-4078.413	0.2066329	0.3748555	0.16116	0.505672	0.47901	0.360738	0.241473	0.196128	0.116922	0.22479	0.106299	0.0451643	0.0425814	0.172583	0.0627242	0.103953	0.224212	0.0707473	0.0433852	0.484665	0.0730374	0.354934	0.278382	0.120817	0.245867	0.0132603	0.162738	0.702572	3.12143	2.715245
13020	-4082.745	-4080.013	-2.73151	0.3510988	0.181548	0.563199	0.476423	0.521697	0.21839	0.163947	0.16263	0.277744	0.0557497	0.00629612	0.140732	0.172583	0.0681193	0.0682374	0.276628	0.106082	0.0422627	0.472125	0.0346652	0.338698	0.298044	0.128738	0.23452	0.0103372	0.144409	0.67244	3.17281	3.00906
13030	-4086.352	-4087.608	1.256838	0.4291132	0.159175	0.568705	0.421918	0.358826	0.169689	0.226317	0.153417	0.235497	0.022717	0.00187255	0.0551351	0.172583	0.064373	0.123478	0.20809	0.111273	0.0357955	0.480976	0.0403877	0.33407	0.279703	0.160825	0.225402	0.0211287	0.203149	0.760956	3.01477	2.610225
13040	-4080.716	-4081.437	0.7212209	0.3128031	0.151002	0.404839	0.398983	0.404742	0.211897	0.203087	0.153417	0.192027	0.173966	0.000821861	0.0984167	0.172583	0.0980044	0.0817324	0.207229	0.122402	0.0336793	0.50938	0.0455776	0.318618	0.294984	0.14187	0.244528	0.0063912	0.114485	0.61669	3.26243	2.663787
13050	-4081.676	-4081.975	0.299138	0.3196002	0.127665	0.522321	0.547266	0.335009	0.200443	0.249151	0.133957	0.209362	0.108033	0.000540731	0.0828975	0.0918342	0.0975159	0.0819129	0.217971	0.101083	0.041369	0.516449	0.0412144	0.362664	0.281592	0.132782	0.222962	0.0070193	0.119803	0.627297	3.24588	2.705995
13060	-4087.052	-4081.591	-5.461259	0.3481133	0.170494	0.384088	0.610879	0.425621	0.303053	0.243585	0.17602	0.304861	0.101383	0.0096932	0.0874863	0.351785	0.113086	0.0694906	0.241643	0.105235	0.0300787	0.518796	0.0347571	0.359553	0.288325	0.119829	0.232293	0.00999476	0.142087	0.668427	3.17949	3.282035
13070	-4084.798	-4085.973	1.174381	0.367004	0.170494	0.432628	0.423628	0.336008	0.280566	0.197315	0.0692819	0.232039	0.0673805	0.0406226	0.0952619	0.12151	0.151735	0.0700373	0.189508	0.0990469	0.0534951	0.548773	0.0391388	0.359126	0.304913	0.119686	0.216275	0.0122561	0.156714	0.692956	3.13807	2.618471
13080	-4083.903	-4085.626	1.723779	0.3403624	0.141334	0.558278	0.443376	0.290899	0.146632	0.163257	0.105553	0.152317	0.0627731	0.0391225	0.0578402	0.259822	0.142329	0.0832575	0.255758	0.122747	0.0530122	0.446844	0.0383813	0.333678	0.310727	0.119744	0.23585	0.00913253	0.136045	0.657759	3.19706	2.563531
13090	-4084.821	-4086.517	1.695529	0.359674	0.137998	0.553538	0.488801	0.398562	0.196154	0.120072	0.128058	0.202356	0.0284927	0.0233951	0.0802717	0.120021	0.0886361	0.0862948	0.252527	0.120743	0.0499341	0.473009	0.0174925	0.318025	0.319641	0.124071	0.238263	0.0113523	0.151058	0.683678	3.15391	2.566356
13100	-4084.018	-4081.653	-2.364871	0.3648649	0.170035	0.42951	0.41656	0.565621	0.258674	0.174447	0.114523	0.268707	0.0877667	0.0350438	0.135431	0.208761	0.107316	0.0840645	0.242445	0.106585	0.0345472	0.514392	0.0179664	0.332477	0.307793	0.132306	0.227424	0.011989	0.155066	0.690279	3.14267	2.972396
13110	-4082.331	-4086.271	3.939924	0.3665985	0.187739	0.379797	0.466323	0.365833	0.17896	0.167352	0.113921	0.175011	0.0617486	0.00287524	0.0437862	0.121671	0.0768996	0.104253	0.238574	0.108796	0.0335862	0.468362	0.0464283	0.350599	0.288496	0.120528	0.240377	0.0122053	0.156401	0.69245	3.13894	2.341916
13120	-4087.488	-4089.394	1.905811	0.3576077	0.175059	0.484347	0.532839	0.35106	0.243255	0.123298	0.0944513	0.112614	0.0894227	0.0105205	0.0648909	0.131266	0.132306	0.0844781	0.333297	0.0881596	0.0652274	0.379522	0.0493155	0.3324	0.288704	0.121758	0.257138	0.0111035	0.149459	0.681009	3.15843	2.545328
13130	-4086.343	-4083.247	-3.096456	0.3298315	0.217869	0.631166	0.396223	0.422202	0.310629	0.172117	0.0941153	0.207745	0.211672	0.0499018	0.089146	0.131266	0.111504	0.0791676	0.261516	0.0694165	0.061402	0.468649	0.0598487	0.356182	0.288877	0.112359	0.242582	0.00802442	0.127813	0.642662	3.2215	3.045554
13140	-4090.747	-4078.708	-12.03876	0.3128454	0.140569	0.754075	0.647315	0.495597	0.324776	0.203207	0.262196	0.327345	0.210629	0.0161011	0.107992	0.239019	0.210964	0.0765434	0.240732	0.0580933	0.0744436	0.510842	0.0393454	0.343217	0.277072	0.119292	0.260419	0.00639502	0.114518	0.616757	3.26233	3.939785
13150	-4082.26	-4077.942	-4.318536	0.3330671	0.213457	0.51271	0.568603	0.448135	0.344049	0.228591	0.206031	0.2137	0.060638	0.0125624	0.0591602	0.154165	0.14596	0.0809141	0.249417	0.0832169	0.0390936	0.504309	0.0430495	0.332378	0.299489	0.124224	0.243909	0.00835702	0.130344	0.647376	3.21392	3.167762
13160	-4085.063	-4082.63	-2.433218	0.361252	0.142902	0.631547	0.540937	0.321977	0.22432	0.180369	0.101801	0.228379	0.116699	0.0508285	0.0390334	0.277574	0.122864	0.107451	0.226647	0.0868505	0.0547192	0.51353	0.0108025	0.333864	0.280517	0.131703	0.253915	0.0115441	0.152278	0.6857	3.15048	2.979231
13170	-4080.318	-4082.1	1.782057	0.4002362	0.197476	0.353545	0.458607	0.358465	0.259721	0.214018	0.140825	0.228379	0.0711185	0.0893898	0.0270986	0.119674	0.0393864	0.11085	0.191948	0.114822	0.0532247	0.503259	0.0258955	0.306455	0.290687	0.148025	0.254833	0.0167485	0.181933	0.731536	3.06978	2.557703
13180	-4080.068	-4079.876	-0.1918712	0.3396189	0.186655	0.473212	0.415294	0.323489	0.259785	0.214018	0.140121	0.228379	0.151123	0.0892511	0.0882318	0.119674	0.0658633	0.0849232	0.213512	0.0776908	0.0779311	0.505489	0.0404532	0.34903	0.291521	0.131311	0.228139	0.00905189	0.135465	0.656716	3.19877	2.755096
13190	-4079.722	-4079.919	0.1969225	0.3281459	0.140637	0.489213	0.446106	0.391055	0.207217	0.16473	0.155296	0.219326	0.101243	0.191156	0.0134327	0.100974	0.0958293	0.0910922	0.249145	0.0912615	0.0535356	0.465925	0.0490409	0.344539	0.28777	0.129179	0.238513	0.00785394	0.126494	0.640179	3.22547	2.716216
13200	-4084.105	-4081.879	-2.225908	0.3420052	0.142933	0.423019	0.560995	0.35324	0.339477	0.126862	0.178175	0.240599	0.214284	0.125252	0.0122444	0.155293	0.0861261	0.0977734	0.268061	0.0897255	0.0419157	0.476046	0.026479	0.355728	0.296416	0.117354	0.230502	0.00931202	0.137328	0.660051	3.19331	2.9585
13210	-4086.864	-4083.871	-2.993005	0.3005491	0.19211	0.458304	0.589099	0.409701	0.306837	0.103326	0.144456	0.180084	0.241088	0.15621	0.0490541	0.155293	0.0496484	0.0871451	0.271481	0.0840796	0.0721406	0.448619	0.036535	0.335641	0.301423	0.119982	0.242954	0.00533995	0.104922	0.596724	3.29301	3.035209
13220	-4090.363	-4088.781	-1.582346	0.3442564	0.143029	0.51739	0.459281	0.338367	0.306837	0.104131	0.184272	0.313031	0.0307888	0.15621	0.021681	0.225887	0.0932388	0.0695141	0.225596	0.090516	0.074603	0.470844	0.068927	0.334745	0.327561	0.106738	0.230956	0.00956082	0.139083	0.663164	3.18819	2.894143
13230	-4084.951	-4085.39	0.4385799	0.4257147	0.194473	0.491247	0.535945	0.356141	0.233803	0.182814	0.12909	0.174001	0.0275641	0.0772138	0.0234626	0.225887	0.0404086	0.0947426	0.215254	0.0984679	0.0878378	0.471904	0.0317938	0.345026	0.300633	0.128914	0.225427	0.0205922	0.20069	0.757672	3.02105	2.692051
13240	-4080.487	-4077.861	-2.625873	0.3461288	0.127412	0.516043	0.640176	0.410957	0.293328	0.180973	0.148443	0.212012	0.121313	0.0772138	0.0130124	0.134121	0.123491	0.0954932	0.244591	0.103108	0.0262282	0.496545	0.0340349	0.332611	0.305414	0.122244	0.239732	0.00977028	0.140542	0.665731	3.18396	2.998496
13250	-4083.684	-4073.541	-10.14341	0.3035394	0.175427	0.78079	0.693313	0.517494	0.296897	0.25018	0.176612	0.199935	0.106085	0.122531	0.0416888	0.294822	0.0944739	0.0927626	0.224627	0.0680345	0.0333066	0.542842	0.0384268	0.334295	0.295433	0.138927	0.231345	0.00558681	0.107251	0.601699	3.28546	3.75025
13260	-4085.228	-4076.512	-8.716707	0.3105658	0.193845	0.55762	0.716929	0.498815	0.295682	0.281034	0.128924	0.368642	0.0705298	0.061874	0.0467004	0.288365	0.0986193	0.0960414	0.185018	0.0732111	0.0290928	0.584799	0.0318379	0.339705	0.28301	0.139015	0.23827	0.00619145	0.112736	0.613127	3.26795	3.607579
13270	-4097.561	-4089.527	-8.03313	0.2739548	0.180339	0.689861	0.709867	0.315218	0.236843	0.19026	0.250501	0.428682	0.0224435	0.0459508	0.082192	0.288365	0.0987003	0.0605148	0.202928	0.0736563	0.0372851	0.576901	0.0487153	0.337931	0.272949	0.147859	0.241262	0.00342082	0.0844557	0.549358	3.36277	3.539222
13280	-4093.032	-4084.498	-8.533907	0.2886975	0.185777	0.844598	0.662935	0.538477	0.23113	0.189093	0.139746	0.311517	0.038896	0.0807787	0.0368334	0.288365	0.0411542	0.0858342	0.23205	0.0651117	0.0313124	0.548303	0.0373894	0.327338	0.298221	0.12874	0.245701	0.00442336	0.0957365	0.576324	3.32352	3.589299
13290	-4084.468	-4078.894	-5.573187	0.3110835	0.227957	0.614969	0.567872	0.41966	0.223779	0.21017	0.161133	0.286127	0.00557913	0.1157	0.108526	0.288365	0.0633899	0.0641932	0.233665	0.115835	0.0329432	0.532153	0.0212099	0.33417	0.289587	0.136251	0.239992	0.00623737	0.11314	0.613955	3.26667	3.293227
13300	-4090.939	-4083.436	-7.503121	0.2885392	0.134137	0.677995	0.729069	0.477069	0.350983	0.165942	0.0657699	0.141955	0.12791	0.178992	0.0500933	0.288365	0.0979411	0.0753308	0.157526	0.0925924	0.0520689	0.579535	0.042946	0.334597	0.303354	0.134301	0.227747	0.00441178	0.0956144	0.576044	3.32393	3.486221
13310	-4085.002	-4080.343	-4.65879	0.2981157	0.173708	0.589364	0.549744	0.385877	0.284078	0.153389	0.208594	0.204648	0.165905	0.145888	0.119356	0.188159	0.0330786	0.0771416	0.230708	0.0693472	0.0466509	0.516909	0.0592435	0.353228	0.306338	0.122791	0.217643	0.0051437	0.10303	0.592625	3.2992	3.201788
13320	-4088.723	-4089.999	1.276129	0.3754377	0.147731	0.51808	0.413827	0.40172	0.153418	0.172166	0.116381	0.155235	0.207761	0.0887593	0.0606707	0.124061	0.0484849	0.124431	0.315759	0.0851221	0.0426857	0.380682	0.0513199	0.285475	0.324432	0.133119	0.256974	0.0133362	0.163183	0.703272	3.12021	2.608296
13330	-4081.069	-4078.905	-2.16422	0.3289731	0.147767	0.501339	0.466882	0.429485	0.225701	0.231899	0.123588	0.232231	0.139605	0.0955067	0.0668229	0.232023	0.059481	0.0782943	0.222462	0.134958	0.0420602	0.490027	0.0321981	0.307104	0.301323	0.140893	0.25068	0.00793736	0.127141	0.6414	3.22352	2.952331
13340	-4078.008	-4080.964	2.956243	0.3834112	0.127928	0.46175	0.45556	0.287102	0.130791	0.163949	0.148564	0.220362	0.115242	0.086729	0.0871148	0.114217	0.0409763	0.0989538	0.265346	0.0805246	0.0505332	0.455331	0.0493113	0.340037	0.290153	0.134841	0.234969	0.0143958	0.169259	0.712687	3.10366	2.440284
13350	-4081.718	-4081.053	-0.664791	0.362148	0.108747	0.416149	0.543886	0.457236	0.201625	0.218	0.121401	0.22962	0.170143	0.120632	0.0579776	0.114217	0.0427534	0.110797	0.231674	0.0833202	0.020937	0.482191	0.071081	0.329821	0.304674	0.123248	0.242256	0.0116537	0.15297	0.686842	3.14853	2.802388
13360	-4086.191	-4081.793	-4.398342	0.2899308	0.159975	0.517645	0.658815	0.418235	0.268185	0.198192	0.183763	0.2603	0.0146669	0.161772	0.0717604	0.243704	0.0187304	0.0799794	0.250378	0.0621991	0.0628819	0.514453	0.0301084	0.33523	0.302796	0.11768	0.244294	0.00451413	0.0966884	0.578499	3.3203	3.175743
13370	-4095.986	-4082.65	-13.3357	0.3006317	0.20973	0.609351	0.691057	0.457997	0.305961	0.296379	0.189921	0.4623	0.251639	0.276424	0.153233	0.135475	0.030012	0.0984796	0.23289	0.0333052	0.0141632	0.5807	0.0404618	0.357597	0.276821	0.122163	0.243419	0.00534669	0.104987	0.596862	3.2928	4.069479
13380	-4084.099	-4081.666	-2.433216	0.3044281	0.145316	0.683856	0.448687	0.349379	0.312109	0.187033	0.14483	0.197501	0.0750164	0.122198	0.0832167	0.173387	0.0567012	0.0832873	0.246993	0.0811633	0.0471799	0.516316	0.0250601	0.3586	0.289744	0.123124	0.228532	0.00566138	0.107944	0.603165	3.28323	2.97923
13390	-4078.639	-4080.451	1.812528	0.3898878	0.11057	0.528452	0.420637	0.318513	0.172016	0.205849	0.171061	0.221926	0.0535501	0.0906002	0.0789602	0.173387	0.00913563	0.124271	0.21995	0.0898508	0.0484344	0.480463	0.0370313	0.322966	0.28355	0.144922	0.248562	0.015283	0.174163	0.720102	3.09045	2.554656
13400	-4084.9	-4090.197	5.296783	0.3387024	0.110378	0.358091	0.295631	0.412278	0.228378	0.15596	0.0987585	0.15402	0.0790812	0.0569443	0.07285	0.156108	0.0277515	0.115103	0.195827	0.106637	0.0328505	0.4834	0.0661815	0.324603	0.293685	0.134353	0.247359	0.00895297	0.134749	0.655426	3.20087	2.20623
13410	-4079.447	-4077.771	-1.675924	0.3317446	0.175386	0.507629	0.523708	0.341467	0.218158	0.214934	0.180511	0.25235	0.129978	0.0635264	0.0882178	0.156108	0.0515275	0.0833681	0.197999	0.0792041	0.0424159	0.576044	0.0209687	0.359644	0.280482	0.142229	0.217645	0.00822022	0.12931	0.645458	3.21701	2.903501
13420	-4081.754	-4078.409	-3.345535	0.3263327	0.188589	0.610013	0.558825	0.424051	0.216658	0.171966	0.145959	0.221575	0.104237	0.109721	0.1497	0.156108	0.0130605	0.0928128	0.204795	0.0810656	0.019711	0.549673	0.0519429	0.366034	0.285466	0.129101	0.2194	0.00767269	0.125074	0.637487	3.22977	3.070462
13430	-4076.126	-4075.559	-0.5666314	0.341481	0.147788	0.481761	0.478073	0.387343	0.187649	0.187631	0.182191	0.202508	0.0988416	0.112781	0.143079	0.156108	0.0268197	0.101843	0.232187	0.0938939	0.0446523	0.493169	0.0342548	0.327402	0.294115	0.134811	0.243671	0.00925455	0.136919	0.659321	3.19451	2.792572
13440	-4080.197	-4080.888	0.6903415	0.3560509	0.144977	0.525624	0.407342	0.332167	0.25583	0.193021	0.160433	0.180783	0.0862687	0.078755	0.140402	0.140701	0.0205717	0.0990469	0.235637	0.0938193	0.0294281	0.521808	0.02026	0.322423	0.315854	0.132208	0.229515	0.0109178	0.148253	0.678981	3.16185	2.666875
13450	-4078.898	-4080.788	1.890231	0.3487577	0.141625	0.363148	0.456634	0.367328	0.288356	0.224809	0.126897	0.229133	0.0572654	0.0304124	0.0836729	0.156364	0.0212421	0.0836309	0.216511	0.107693	0.074638	0.491822	0.025705	0.325609	0.309837	0.129279	0.235276	0.0100682	0.142589	0.669298	3.17804	2.546886
13460	-4081.635	-4082.962	1.326476	0.3834765	0.226261	0.451376	0.519347	0.312138	0.220709	0.191745	0.119195	0.218931	0.0673109	0.0851758	0.0733006	0.103821	0.0139501	0.112037	0.244111	0.0754144	0.0758845	0.460043	0.032509	0.342838	0.287076	0.117097	0.252989	0.0144046	0.169309	0.712763	3.10352	2.603261
13470	-4085.513	-4088.305	2.791892	0.3676114	0.115943	0.435033	0.437642	0.263527	0.231079	0.110321	0.116669	0.288969	0.0627782	0.0803339	0.129337	0.103821	0.0812659	0.117747	0.303422	0.0746534	0.0762693	0.39803	0.0298787	0.316539	0.29218	0.127626	0.263655	0.0123325	0.157181	0.693711	3.13678	2.45672
13480	-4084.211	-4081.115	-3.096249	0.3570843	0.170172	0.524444	0.609103	0.377595	0.306015	0.187566	0.169723	0.245112	0.0799789	0.0311804	0.122559	0.206459	0.0156261	0.137313	0.239454	0.0711799	0.0378655	0.498323	0.0158649	0.328142	0.300538	0.140755	0.230565	0.0110409	0.149054	0.680329	3.15958	3.045534
13490	-4083.304	-4084.986	1.681722	0.3903602	0.142502	0.476688	0.478686	0.357693	0.186163	0.113694	0.100934	0.235697	0.0354378	0.110618	0.0944565	0.206459	0.0287079	0.120105	0.233726	0.0941426	0.0587704	0.460553	0.0327029	0.338443	0.273653	0.142637	0.245267	0.0153486	0.174519	0.720635	3.0895	2.567737
13500	-4085.826	-4083.712	-2.114448	0.3655307	0.147803	0.684159	0.483405	0.415704	0.207171	0.247365	0.169006	0.218322	0.0572066	0.0476962	0.162272	0.097837	0.00940591	0.0797638	0.270796	0.0793069	0.0567542	0.466455	0.0469242	0.330357	0.296133	0.123724	0.249787	0.0120718	0.155579	0.691115	3.14123	2.947354
13510	-4093.974	-4093.608	-0.3658034	0.4962739	0.173959	0.495359	0.469967	0.388517	0.186251	0.19981	0.136438	0.336113	0.0238686	0.043267	0.114527	0.162486	0.0419274	0.0693805	0.26014	0.119993	0.0353512	0.44756	0.0675745	0.326214	0.312337	0.138483	0.222967	0.0326992	0.249476	0.817538	2.90029	2.772489
13520	-4082.326	-4086.515	4.18938	0.3327152	0.109068	0.373921	0.345986	0.317006	0.149562	0.21354	0.123852	0.156295	0.170465	0.0859909	0.0584789	0.176462	0.036344	0.0767389	0.237604	0.101135	0.068804	0.462626	0.0530924	0.333946	0.29091	0.121123	0.254021	0.0083205	0.130069	0.646867	3.21474	2.316971
13530	-4076.822	-4077.929	1.106934	0.3506796	0.166184	0.416208	0.447089	0.332234	0.179983	0.214275	0.154155	0.292157	0.128868	0.0797557	0.0729865	0.110376	0.0309426	0.0897728	0.219508	0.0929717	0.0455241	0.5047	0.047524	0.330863	0.304301	0.127373	0.237463	0.0102888	0.144084	0.67188	3.17375	2.625215
13540	-4080.067	-4081.772	1.704515	0.3677421	0.134895	0.427831	0.396658	0.35159	0.225099	0.240297	0.136809	0.202573	0.110486	0.168962	0.0427416	0.110376	0.0171404	0.0826599	0.233473	0.0843906	0.0507523	0.481859	0.0668649	0.338087	0.304849	0.124293	0.232771	0.012349	0.157281	0.693874	3.1365	2.565457
13550	-4080.593	-4077.838	-2.755477	0.3447676	0.139172	0.518818	0.475746	0.462475	0.210741	0.218792	0.195642	0.261278	0.119957	0.162972	0.111681	0.107536	0.0266463	0.0716123	0.244372	0.0982616	0.0311885	0.486989	0.0675767	0.352043	0.285177	0.122033	0.240747	0.00961779	0.139482	0.663867	3.18703	3.011456
13560	-4080	-4076.106	-3.893699	0.3287201	0.219546	0.530432	0.497996	0.393446	0.287509	0.218859	0.178746	0.298024	0.0971008	0.138402	0.0392973	0.19467	0.0312518	0.0903689	0.234531	0.111942	0.0383763	0.498987	0.0257943	0.319402	0.295819	0.137571	0.247208	0.00791179	0.126943	0.641027	3.22412	3.125279
