Iteration	Posterior	Likelihood	Prior	alpha	bls[1]	bls[2]	bls[3]	bls[4]	bls[5]	bls[6]	bls[7]	bls[8]	bls[9]	bls[10]	bls[11]	bls[12]	bls[13]	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	p_inv	pi[1]	pi[2]	pi[3]	pi[4]	sr[1]	sr[2]	sr[3]	sr[4]	TL
8690	-4085.522	-4083.835	-1.686456	0.9739736	0.123466	0.479302	0.525738	0.542564	0.273248	0.226351	0.152535	0.200302	0.00310968	0.024587	0.169927	0.107833	0.0755902	0.0848471	0.194758	0.108466	0.0305041	0.56565	0.0157747	0.316609	0.328186	0.297889	0.156715	0.217209	0.131732	0.468787	0.99555	2.40393	2.904554
8700	-4081.77	-4078.465	-3.305121	0.6858999	0.125248	0.532831	0.541207	0.464476	0.293634	0.232599	0.152535	0.27268	0.0178681	0.0182265	0.1233	0.107833	0.183984	0.0639786	0.218344	0.101001	0.0603735	0.52591	0.0303937	0.2536509	0.311418	0.306248	0.144661	0.237673	0.0711794	0.356801	0.919529	2.65249	3.066421
8710	-4087.865	-4078.612	-9.252357	0.6520774	0.169571	0.584311	0.705817	0.582511	0.427121	0.247159	0.142357	0.325567	0.106408	0.0257192	0.171675	0.0297857	0.143143	0.0593242	0.297211	0.0779215	0.0395022	0.477376	0.0486645	0.3135292	0.347701	0.292404	0.124603	0.235293	0.0639967	0.340013	0.905727	2.69026	3.661144
8720	-4087.457	-4079.706	-7.75061	0.5378038	0.18794	0.543532	0.703412	0.537754	0.225307	0.312761	0.123709	0.354999	0.0594293	0.0864674	0.150617	0.157515	0.0675255	0.0897597	0.268411	0.0743385	0.0622107	0.46947	0.0358092	0.2316553	0.354231	0.285779	0.107536	0.252454	0.0405906	0.275881	0.845939	2.83759	3.51097
8730	-4084.08	-4083.785	-0.2949598	0.6390614	0.12829	0.516335	0.436472	0.399797	0.272981	0.171334	0.135394	0.17743	0.0332352	0.122214	0.13918	0.182654	0.0500897	0.0773957	0.221395	0.0811365	0.0619204	0.526443	0.0317093	0.2934272	0.321382	0.331523	0.124175	0.22292	0.0612515	0.333301	0.90001	2.70544	2.765405
8740	-4083.309	-4080.73	-2.57889	0.8002471	0.0905694	0.471978	0.697775	0.388681	0.221317	0.189475	0.163699	0.201516	0.109667	0.122214	0.209542	0.116382	0.0109808	0.0965462	0.273104	0.0860007	0.0686011	0.447113	0.0286348	0.2813189	0.338244	0.305294	0.126307	0.230154	0.0956113	0.407233	0.957023	2.54013	2.993798
8750	-4091.392	-4085.921	-5.470791	0.8868359	0.198333	0.597995	0.544042	0.332436	0.203531	0.2384	0.186443	0.246466	0.0832995	0.122214	0.338868	0.171977	0.0189819	0.0724207	0.290062	0.0886456	0.0593827	0.461819	0.0276701	0.3186274	0.346776	0.291146	0.127574	0.234504	0.113859	0.43988	0.978389	2.46787	3.282988
8760	-4080.532	-4077.619	-2.912496	0.5509446	0.118097	0.494087	0.50868	0.386695	0.255314	0.14538	0.186443	0.286163	0.121317	0.142324	0.20952	0.147966	0.0251712	0.0877432	0.330023	0.0729088	0.051341	0.400663	0.0573208	0.2611136	0.317409	0.314543	0.117507	0.250541	0.0431755	0.283879	0.854069	2.81888	3.027158
8770	-4090.19	-4085.283	-4.907625	0.4888514	0.138066	0.512758	0.572094	0.421706	0.437528	0.172307	0.157887	0.236187	0.0987705	0.142324	0.20952	0.124045	0.00347965	0.107311	0.327399	0.0385666	0.0510585	0.434715	0.0409493	0.2705459	0.31239	0.31214	0.112349	0.26312	0.0313405	0.244575	0.811984	2.9121	3.226671
8780	-4089.423	-4081.712	-7.711055	0.4855602	0.185369	0.635775	0.579908	0.327106	0.311762	0.180179	0.22855	0.456401	0.0675318	0.241586	0.154187	0.129069	0.00958968	0.108337	0.284013	0.0348631	0.0447572	0.479826	0.0482039	0.243144	0.337395	0.279345	0.123982	0.259277	0.0307436	0.242385	0.80947	2.9174	3.507014
8790	-4084.562	-4084.088	-0.4744098	0.3982544	0.137527	0.406782	0.540626	0.362688	0.303294	0.128745	0.160519	0.207858	0.250999	0.0609875	0.0915188	0.129069	0.00273411	0.108709	0.301667	0.053284	0.0527679	0.446344	0.0372283	0.1539294	0.337699	0.295752	0.113817	0.252732	0.0164634	0.180451	0.729385	3.0737	2.78335
8800	-4087.648	-4086.584	-1.064362	0.3879156	0.111876	0.36891	0.449513	0.423623	0.286396	0.2189	0.215117	0.223206	0.233361	0.0361358	0.176902	0.0978289	0.0005767	0.0898022	0.273855	0.0672982	0.100617	0.422578	0.0458499	0.1106963	0.348536	0.305848	0.10648	0.239136	0.0150103	0.172673	0.717866	3.09445	2.842345
8810	-4081.143	-4078.952	-2.191807	0.5144358	0.174454	0.528897	0.49799	0.500225	0.281325	0.132616	0.127375	0.192643	0.217489	0.0654836	0.150483	0.0848231	0.00128632	0.082536	0.216194	0.0697376	0.0718374	0.540468	0.0192271	0.2318505	0.340324	0.290503	0.132632	0.236541	0.0360935	0.261235	0.830495	2.87218	2.955089
8820	-4076.634	-4072.707	-3.926794	0.732855	0.161679	0.592059	0.569233	0.475889	0.281325	0.17334	0.162644	0.225121	0.11232	0.0654836	0.262292	0.0463451	0.000857076	0.0636697	0.231244	0.1127	0.0420632	0.515871	0.0344521	0.3449077	0.334296	0.308206	0.123156	0.234342	0.0812154	0.378628	0.93646	2.6037	3.128588
8830	-4084.771	-4076.008	-8.76298	1.04488	0.210172	0.623313	0.59286	0.650402	0.321277	0.170769	0.204267	0.177477	0.179099	0.1055	0.171847	0.203255	0.00196798	0.0782476	0.200496	0.090419	0.0541188	0.542549	0.0341698	0.3400707	0.343893	0.308839	0.122032	0.225236	0.145821	0.489838	1.00706	2.35729	3.612207
8840	-4081.551	-4082.949	1.39863	1.488057	0.135148	0.514436	0.329187	0.427454	0.278077	0.162841	0.100303	0.147938	0.179099	0.05929	0.132402	0.129312	0.000557209	0.0836191	0.210995	0.11397	0.0446554	0.508627	0.0381333	0.3881429	0.339704	0.297289	0.149044	0.213963	0.223472	0.586556	1.04971	2.14026	2.596046
8850	-4086.372	-4083.742	-2.630255	1.047414	0.162027	0.488145	0.511028	0.275541	0.239374	0.30536	0.121752	0.338405	0.0682468	0.0599684	0.249541	0.175803	0.00374286	0.0989172	0.256816	0.0636327	0.0531299	0.482428	0.0450763	0.3592896	0.337266	0.284108	0.137364	0.241262	0.146316	0.490554	1.00743	2.3557	2.998934
8860	-4084.882	-4081.063	-3.819503	0.9753485	0.168252	0.68468	0.526788	0.329484	0.214277	0.227755	0.171148	0.242216	0.0777963	0.15028	0.199586	0.123529	0.00206906	0.0658591	0.235618	0.097288	0.0487445	0.527519	0.0249717	0.341299	0.370194	0.269053	0.137951	0.222802	0.132009	0.469215	0.995792	2.40298	3.117859
8870	-4082.251	-4083.724	1.473431	0.7286226	0.120911	0.361763	0.339083	0.425651	0.234071	0.162916	0.154088	0.228124	0.087219	0.1602	0.13265	0.181417	0.000472277	0.121676	0.198494	0.0742464	0.0486112	0.525066	0.0319062	0.3408431	0.338541	0.285827	0.14154	0.234092	0.0803095	0.376728	0.93503	2.60793	2.588566
8880	-4079.518	-4078.822	-0.6956924	0.929193	0.175222	0.520779	0.517107	0.441912	0.186643	0.233381	0.168151	0.176727	0.0597222	0.0651048	0.124802	0.135494	0.000431873	0.108489	0.22264	0.126276	0.0436767	0.473278	0.0256402	0.3336582	0.301262	0.324377	0.141061	0.2333	0.122618	0.454383	0.9872	2.4358	2.805478
8890	-4086.469	-4088.637	2.167856	1.336838	0.133214	0.514273	0.400431	0.369111	0.159874	0.211535	0.125011	0.103945	0.055175	0.0615086	0.267358	0.116098	0.00158828	0.0978578	0.215853	0.12433	0.0622797	0.447671	0.0520077	0.3461357	0.320427	0.28986	0.131445	0.258267	0.198982	0.558935	1.03921	2.20288	2.519123
8900	-4078.988	-4078.032	-0.9565139	0.8631915	0.15625	0.516859	0.550849	0.415515	0.227442	0.242717	0.134487	0.128927	0.0609207	0.0956972	0.139974	0.161666	0.000256186	0.113954	0.190489	0.0685171	0.0272606	0.55142	0.0483598	0.3000717	0.344799	0.285856	0.1403	0.229045	0.108917	0.431384	0.973036	2.48666	2.83156
8910	-4084.066	-4080.465	-3.600668	0.9623169	0.153334	0.599434	0.518397	0.420171	0.196219	0.219707	0.222045	0.274549	0.0559758	0.197566	0.125392	0.112944	0.000239999	0.0701278	0.182138	0.121066	0.030721	0.514376	0.0815705	0.3305538	0.311072	0.315003	0.14046	0.233464	0.129375	0.465125	0.993464	2.41204	3.095976
8920	-4082.105	-4079.139	-2.966198	0.6104739	0.226636	0.531701	0.423607	0.430051	0.307666	0.208807	0.156778	0.2029	0.0953162	0.187236	0.0973777	0.164391	6.07936e-05	0.060456	0.238828	0.108654	0.0507328	0.468516	0.0728133	0.2609268	0.337332	0.293849	0.13223	0.23659	0.0552752	0.318044	0.88657	2.74011	3.032529
8930	-4082.125	-4079.317	-2.808504	0.9746467	0.166234	0.448693	0.544058	0.424779	0.300655	0.277419	0.153254	0.22881	0.0478979	0.131086	0.115289	0.171592	0.00699214	0.0829207	0.252395	0.109394	0.0249493	0.495131	0.0352103	0.3913277	0.33723	0.2913	0.121104	0.250366	0.131868	0.468996	0.995669	2.40347	3.016759
8940	-4081.694	-4079.56	-2.133886	1.040746	0.148433	0.50821	0.458661	0.313092	0.329183	0.139283	0.182837	0.271331	0.0712821	0.0868781	0.341936	0.0779454	0.0202259	0.0954904	0.289662	0.0654924	0.0514293	0.442099	0.0558266	0.3476789	0.320342	0.31087	0.118293	0.250495	0.145011	0.488665	1.00644	2.35989	2.949297
8950	-4089.483	-4088.476	-1.006308	1.48285	0.127804	0.556052	0.412955	0.270983	0.281781	0.215526	0.188508	0.271331	0.0603327	0.142088	0.14394	0.113731	0.0515064	0.10146	0.284112	0.0680892	0.0928255	0.431521	0.0219933	0.3765366	0.35072	0.275883	0.117041	0.256356	0.222661	0.585677	1.0494	2.14226	2.83654
8960	-4084.38	-4086.789	2.409164	1.073125	0.0907043	0.446119	0.393972	0.270983	0.233756	0.179459	0.0789092	0.21604	0.0655935	0.164069	0.217839	0.0786528	0.0588949	0.0892787	0.282772	0.0741195	0.0424097	0.396025	0.115396	0.3594812	0.332288	0.30574	0.11779	0.244182	0.151309	0.497679	1.01113	2.33988	2.494992
8970	-4079.528	-4078.83	-0.6981864	1.073278	0.134387	0.45317	0.537671	0.391014	0.202723	0.209154	0.168063	0.23497	0.0320455	0.109077	0.136032	0.0690133	0.128408	0.0909135	0.279632	0.100947	0.0322858	0.422122	0.0740995	0.2660308	0.338163	0.30067	0.121033	0.240133	0.151339	0.497721	1.01115	2.33979	2.805727
8980	-4075.725	-4076.499	0.7746446	0.8257701	0.136386	0.391504	0.497555	0.357882	0.224358	0.229696	0.168063	0.231246	0.0384704	0.139282	0.103974	0.0815965	0.0584304	0.114089	0.252167	0.0898992	0.0616047	0.426122	0.0561176	0.2834772	0.326652	0.30022	0.121506	0.251621	0.101029	0.417306	0.963847	2.51782	2.658444
8990	-4083.659	-4077.195	-6.463634	0.642723	0.145017	0.590179	0.615498	0.430907	0.276948	0.205896	0.16533	0.237654	0.14908	0.132923	0.323433	0.0924302	0.0169763	0.0843682	0.301785	0.0666793	0.0862779	0.435217	0.0256721	0.2946302	0.345189	0.310503	0.114357	0.229951	0.0620225	0.335204	0.901642	2.70113	3.382272
9000	-4085.795	-4077.109	-8.68602	0.6712793	0.220204	0.46615	0.583419	0.491167	0.307688	0.32108	0.217782	0.285993	0.0436585	0.223298	0.267186	0.162135	0.0147504	0.0843048	0.215219	0.0899023	0.0309504	0.560496	0.0191277	0.2957839	0.330388	0.302227	0.135034	0.232351	0.0680672	0.349658	0.913742	2.66853	3.604511
9010	-4075.57	-4075.826	0.2553984	1.106376	0.140995	0.537105	0.478031	0.333913	0.231263	0.223929	0.118659	0.222527	0.0480645	0.0343878	0.186533	0.0760455	0.0789159	0.0690809	0.188035	0.137047	0.0363053	0.52038	0.049152	0.3394013	0.333197	0.295498	0.153717	0.217588	0.157677	0.506546	1.01561	2.32017	2.710369
9020	-4076.041	-4076.85	0.8086384	0.8812129	0.140995	0.49001	0.44153	0.324336	0.272665	0.171553	0.183474	0.240769	0.0498626	0.0141303	0.186533	0.0550413	0.0841462	0.0864248	0.279241	0.119526	0.0487845	0.441106	0.0249175	0.3161576	0.324008	0.303717	0.139242	0.233032	0.112687	0.437887	0.977146	2.47228	2.655045
9030	-4085.565	-4084.483	-1.08187	0.9036799	0.160046	0.588371	0.576438	0.372485	0.211743	0.191649	0.209909	0.148101	0.0400569	0.0572842	0.0375314	0.105445	0.145035	0.0863794	0.253797	0.108635	0.0713105	0.445825	0.0340532	0.2864125	0.312289	0.32357	0.124582	0.239559	0.117357	0.445755	0.982007	2.45488	2.844096
9040	-4076.65	-4081.954	5.304615	0.7810124	0.134067	0.396262	0.342741	0.34159	0.190958	0.176524	0.106929	0.158503	0.0845114	0.020641	0.0760709	0.019645	0.157006	0.0949794	0.277513	0.140458	0.028481	0.424045	0.0345235	0.26734	0.317577	0.317651	0.139976	0.224796	0.0915124	0.399376	0.951552	2.55756	2.205447
9050	-4083.247	-4085.857	2.610347	0.8891595	0.157635	0.319858	0.333129	0.34159	0.306417	0.186381	0.14729	0.23361	0.0128451	0.0142065	0.152709	0.133893	0.135309	0.138351	0.264129	0.100189	0.0442349	0.425464	0.0276316	0.2694871	0.297239	0.307081	0.133168	0.262513	0.114343	0.440699	0.978898	2.46606	2.474874
9060	-4080.241	-4079.202	-1.038083	0.5001594	0.175871	0.488346	0.464901	0.422971	0.226117	0.150176	0.152479	0.270761	0.00415278	0.0645589	0.188804	0.10047	0.130108	0.120036	0.200454	0.0612536	0.0428298	0.536348	0.0390785	0.1949583	0.323102	0.305056	0.122783	0.249059	0.0334173	0.25202	0.820384	2.89418	2.839717
9070	-4080.926	-4077.242	-3.683203	0.6498519	0.175871	0.632274	0.516084	0.352427	0.302137	0.170896	0.108094	0.2913	0.0469779	0.0724428	0.0661004	0.13791	0.231716	0.0850118	0.205836	0.0840304	0.0950384	0.519284	0.0108002	0.2367829	0.347494	0.294734	0.132053	0.225719	0.0635264	0.338876	0.904767	2.69283	3.104229
9080	-4076.233	-4074.762	-1.470177	0.7180275	0.131732	0.451281	0.563799	0.439307	0.237996	0.239837	0.140033	0.207884	0.0687701	0.086121	0.0644651	0.081549	0.170151	0.0810856	0.298256	0.0914532	0.084978	0.418046	0.0261815	0.2855933	0.342038	0.291254	0.120034	0.246675	0.0780424	0.371913	0.93137	2.61867	2.882926
9090	-4075.027	-4073.568	-1.458865	0.9091678	0.17062	0.458158	0.48687	0.419474	0.236009	0.194372	0.133922	0.174087	0.100068	0.184873	0.0381105	0.132482	0.152748	0.0785927	0.229758	0.100338	0.0440948	0.494405	0.052812	0.3172858	0.347948	0.306982	0.117675	0.227395	0.118493	0.447638	0.983153	2.45072	2.881795
9100	-4080.134	-4082.48	2.346678	1.018766	0.117182	0.343682	0.441547	0.41956	0.164484	0.217056	0.117069	0.174564	0.0440311	0.0636285	0.0497494	0.179553	0.169135	0.0983451	0.214222	0.10014	0.0441011	0.491492	0.0517	0.2614209	0.341369	0.27447	0.147258	0.236903	0.140683	0.482321	1.00304	2.37396	2.501241
9110	-4076.382	-4079.257	2.875045	1.257626	0.129199	0.478629	0.480416	0.317532	0.212324	0.152613	0.13557	0.164194	0.0650777	0.112666	0.0216553	0.0659125	0.112615	0.0873722	0.281837	0.116367	0.0301013	0.405354	0.078969	0.3673711	0.335258	0.322083	0.117446	0.225214	0.185341	0.542522	1.03233	2.2398	2.448404
9120	-4084.719	-4082.229	-2.490198	0.9362435	0.127509	0.514637	0.550806	0.349442	0.284562	0.247667	0.100037	0.254845	0.103115	0.135819	0.0619086	0.0596894	0.194893	0.0772587	0.214669	0.084711	0.0253592	0.491716	0.106286	0.3228571	0.339644	0.325537	0.117304	0.217516	0.124064	0.456712	0.988577	2.43065	2.984928
9130	-4079.799	-4076.308	-3.491767	0.8576321	0.150452	0.595748	0.681776	0.414329	0.183945	0.226077	0.176204	0.216435	0.0485139	0.132493	0.0264791	0.0952325	0.137402	0.0860408	0.179994	0.121669	0.0424676	0.551071	0.018758	0.3387422	0.346889	0.287022	0.144812	0.221278	0.10775	0.429342	0.971728	2.49118	3.085085
9140	-4080.017	-4077.995	-2.021637	0.949904	0.190206	0.470517	0.625324	0.303375	0.25549	0.173713	0.128274	0.307329	0.0586641	0.0205519	0.099757	0.104427	0.200444	0.103837	0.189316	0.109035	0.0398891	0.520988	0.0369344	0.2905215	0.33753	0.288608	0.148848	0.225014	0.126853	0.461158	0.991177	2.42081	2.938072
9150	-4082.856	-4081.561	-1.29556	0.8940776	0.147833	0.455966	0.398133	0.389426	0.324567	0.241134	0.155917	0.16182	0.0122666	0.0748115	0.083159	0.192637	0.227795	0.0857247	0.193206	0.118282	0.0227531	0.53498	0.045054	0.2911885	0.345078	0.302215	0.137478	0.215229	0.115365	0.442424	0.979964	2.46225	2.865465
9160	-4084.194	-4081.762	-2.432258	0.6668	0.171991	0.544186	0.635413	0.474446	0.209312	0.159475	0.151759	0.190985	0.0431853	0.0375579	0.0796503	0.0624198	0.218754	0.092008	0.171923	0.062474	0.0283267	0.612268	0.033	0.3369919	0.351008	0.290805	0.13601	0.222176	0.0671157	0.347435	0.911916	2.67353	2.979135
9170	-4082.476	-4078.751	-3.725644	0.5786814	0.17693	0.586908	0.537551	0.478728	0.319455	0.115411	0.143481	0.213708	0.134368	0.0232052	0.0999257	0.0352191	0.243582	0.0657574	0.1766	0.1165	0.0279663	0.535695	0.0774819	0.2391795	0.34	0.294374	0.125216	0.24041	0.048743	0.300212	0.87004	2.781	3.108473
9180	-4077.628	-4074.411	-3.216722	0.6802382	0.176894	0.536693	0.543432	0.415295	0.28419	0.164538	0.17438	0.230647	0.101006	0.0250423	0.107673	0.116445	0.181346	0.0597624	0.23886	0.109769	0.0562777	0.462947	0.0723841	0.3102498	0.338422	0.306625	0.125288	0.229665	0.0699731	0.354055	0.917319	2.65865	3.057581
9190	-4082.581	-4082.188	-0.3929818	0.6904367	0.163157	0.531837	0.467113	0.372178	0.289399	0.152012	0.132733	0.215021	0.169157	0.0298799	0.039037	0.106675	0.107008	0.083839	0.262322	0.080494	0.0618057	0.45024	0.0612985	0.2908045	0.303407	0.333296	0.118319	0.244979	0.0721468	0.358983	0.921272	2.6476	2.775207
9200	-4080.802	-4075.133	-5.668655	0.8063615	0.143616	0.617578	0.502995	0.434739	0.322846	0.241591	0.159045	0.295986	0.193698	0.0305719	0.0192264	0.106675	0.234207	0.0837015	0.250186	0.0650018	0.035151	0.52868	0.0372793	0.3262254	0.352258	0.284977	0.137285	0.22548	0.0969117	0.409683	0.958702	2.5347	3.302774
9210	-4091.309	-4086.925	-4.384664	0.5423368	0.203503	0.616753	0.460436	0.431257	0.247062	0.214135	0.154681	0.389156	0.0947126	0.0133966	0.0546646	0.0279158	0.266703	0.0913187	0.206176	0.102567	0.0458985	0.539701	0.0143383	0.3262254	0.319239	0.301383	0.145469	0.233909	0.041478	0.278659	0.848787	2.83108	3.174375
9220	-4081.992	-4079.132	-2.859951	1.133215	0.157705	0.467273	0.597053	0.355039	0.22652	0.265341	0.144565	0.265815	0.0576769	0.0637506	0.0862527	0.0343683	0.300545	0.0783401	0.214497	0.105884	0.0469483	0.540456	0.0138744	0.3410674	0.337917	0.298671	0.140961	0.222451	0.162742	0.513431	1.01899	2.30484	3.021904
9230	-4078.747	-4078.023	-0.7244923	1.0176	0.155005	0.496186	0.631591	0.335107	0.234818	0.218344	0.109636	0.164903	0.0936172	0.0634083	0.066222	0.0839974	0.155523	0.0983024	0.164157	0.104252	0.0381132	0.551291	0.0438846	0.315551	0.318719	0.29971	0.142074	0.239496	0.140452	0.481979	1.00286	2.37471	2.808358
9240	-4092.532	-4088.81	-3.721589	1.227805	0.138665	0.595948	0.450873	0.466761	0.226068	0.217093	0.129983	0.270281	0.273193	0.0312078	0.114469	0.0427188	0.150807	0.0743237	0.273988	0.105934	0.0494056	0.451112	0.0452374	0.3523278	0.320399	0.326231	0.131203	0.222167	0.180056	0.535942	1.02945	2.25456	3.108068
9250	-4085.808	-4083.215	-2.593511	1.309688	0.199673	0.569219	0.532661	0.297171	0.201749	0.180706	0.232355	0.249478	0.20355	0.0180011	0.0524124	0.0971867	0.161099	0.0762871	0.218712	0.108447	0.0266872	0.499124	0.0707424	0.3939164	0.342552	0.316753	0.127245	0.21345	0.194371	0.553476	1.03697	2.21518	2.99526
9260	-4091.797	-4087.158	-4.638651	0.8756877	0.133003	0.674207	0.635566	0.247587	0.214032	0.216688	0.159245	0.325978	0.0613469	0.0743063	0.11076	0.224299	0.122756	0.108179	0.276264	0.0633885	0.0209645	0.484768	0.0464353	0.3164479	0.355494	0.300519	0.107604	0.236382	0.111533	0.435911	0.975906	2.47665	3.199774
9270	-4080.466	-4082.03	1.564415	1.111348	0.122309	0.484028	0.494987	0.313283	0.210313	0.146999	0.128385	0.324363	0.0563181	0.0179739	0.105139	0.0720114	0.103358	0.113391	0.246602	0.0748921	0.0421071	0.472918	0.0500902	0.3742527	0.355148	0.284354	0.139607	0.220892	0.15862	0.507839	1.01625	2.31729	2.579467
9280	-4077.545	-4077.226	-0.3195767	1.148832	0.189946	0.453617	0.448907	0.427258	0.229259	0.24273	0.145453	0.217347	0.0684546	0.0365525	0.0437214	0.0732022	0.191418	0.0895085	0.245781	0.0867749	0.0157417	0.477088	0.0851053	0.3908678	0.345392	0.303073	0.126215	0.22532	0.165658	0.517331	1.02086	2.29615	2.767866
9290	-4081.382	-4080.809	-0.5730919	0.8324376	0.155473	0.629979	0.412249	0.328742	0.234028	0.172595	0.0942534	0.244044	0.17825	0.0322658	0.0983246	0.0811143	0.1319	0.0943456	0.188974	0.0727814	0.0355066	0.576799	0.0315925	0.3241358	0.372502	0.275934	0.14306	0.208504	0.10244	0.419873	0.965553	2.51213	2.793218
9300	-4082.397	-4082.746	0.3493302	0.7954674	0.138473	0.37534	0.427374	0.41899	0.229107	0.244797	0.126515	0.270793	0.0476873	0.0869256	0.0497049	0.108641	0.176627	0.0969089	0.228142	0.0891697	0.0435017	0.498369	0.0439094	0.3709277	0.352887	0.281569	0.136103	0.229442	0.0945939	0.405303	0.955691	2.54441	2.700976
9310	-4078.406	-4079.278	0.8716895	0.7807909	0.137149	0.533901	0.402036	0.405541	0.259021	0.198147	0.103585	0.129524	0.16715	0.0246961	0.0381593	0.108641	0.141188	0.0969265	0.222902	0.0961089	0.0529644	0.490863	0.0402353	0.2947404	0.317883	0.30341	0.137973	0.240734	0.0914651	0.399284	0.951487	2.55776	2.64874
9320	-4079.582	-4077.366	-2.215782	1.034266	0.162514	0.416386	0.45349	0.464044	0.261433	0.203934	0.130894	0.190369	0.0439504	0.164294	0.10405	0.174988	0.187141	0.0897491	0.283724	0.0938181	0.0468375	0.468909	0.016962	0.3685827	0.323115	0.304324	0.126674	0.245887	0.14374	0.486814	1.00545	2.36399	2.957487
9330	-4087.76	-4087.649	-0.1112253	1.287768	0.265507	0.41778	0.434796	0.405679	0.181183	0.228055	0.0839275	0.18455	0.0549399	0.1703	0.109272	0.132526	0.0785156	0.103977	0.222854	0.0927145	0.0331343	0.511342	0.0359773	0.3899259	0.359165	0.286075	0.12904	0.22572	0.190599	0.548944	1.03508	2.22538	2.747031
9340	-4080.012	-4081.88	1.868067	0.874991	0.134503	0.391836	0.415204	0.305555	0.212908	0.205225	0.105918	0.252431	0.0708993	0.0214227	0.039367	0.188298	0.205535	0.0906392	0.254338	0.116465	0.0645316	0.448022	0.0260047	0.3542519	0.313099	0.313774	0.135676	0.237451	0.111388	0.435661	0.975749	2.4772	2.549102
9350	-4081.82	-4079.593	-2.226512	1.080204	0.141101	0.507731	0.608071	0.464977	0.281638	0.203181	0.102919	0.156403	0.0417879	0.0268978	0.0467744	0.184454	0.192626	0.0951965	0.243074	0.0896233	0.0745795	0.473391	0.0241355	0.3788668	0.322053	0.310272	0.11623	0.251446	0.152673	0.499599	1.01211	2.33561	2.95856
9360	-4078.216	-4080.344	2.12779	1.169388	0.187573	0.432478	0.515872	0.333681	0.186609	0.188605	0.132543	0.141753	0.0990121	0.0875923	0.0227522	0.0858368	0.108822	0.0862962	0.268529	0.104355	0.0691393	0.395791	0.0758896	0.3474569	0.332025	0.311693	0.127152	0.22913	0.169462	0.52235	1.02324	2.28495	2.52313
9370	-4078.075	-4077.42	-0.654789	0.8050076	0.158336	0.42738	0.564494	0.431132	0.297001	0.220255	0.121699	0.197475	0.0446425	0.0321202	0.0510212	0.0749098	0.18092	0.0986799	0.27115	0.123602	0.0431727	0.444488	0.0189072	0.2846081	0.333956	0.302807	0.130063	0.233173	0.0966239	0.409142	0.958333	2.5359	2.801388
