Iteration	Posterior	Likelihood	Prior	bls[1]	bls[2]	bls[3]	bls[4]	bls[5]	bls[6]	bls[7]	bls[8]	bls[9]	bls[10]	bls[11]	bls[12]	bls[13]	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	pi[1]	pi[2]	pi[3]	pi[4]	TL
900	-4272.7	-4289.054	16.35428	0.117497	0.171719	0.239701	0.160912	0.14233	0.0926882	0.076125	0.124516	0.0599518	0.0373963	0.0333716	0.04529	0.029241	0.23044	0.238286	0.146602	0.0505553	0.318397	0.0157183	0.261065	0.253857	0.193478	0.291599	1.330739
910	-4271.855	-4286.878	15.02281	0.108959	0.20102	0.216858	0.239859	0.162712	0.102066	0.0795607	0.117753	0.0697561	0.0698593	0.0133932	0.0619289	0.0201614	0.221459	0.239412	0.138587	0.0328113	0.344669	0.0230614	0.270998	0.279196	0.184717	0.265089	1.463886
920	-4272.272	-4287.414	15.14207	0.120442	0.187103	0.245261	0.1911	0.156624	0.11962	0.118731	0.094497	0.0714945	0.0499942	0.0218039	0.04089	0.0344004	0.184737	0.205223	0.150239	0.0527216	0.355895	0.0511834	0.279889	0.27104	0.181004	0.268068	1.45196
930	-4276.069	-4291.256	15.18715	0.117792	0.200341	0.20827	0.196477	0.0857539	0.138329	0.0974104	0.11164	0.095982	0.076288	0.0271147	0.0389896	0.0530636	0.205585	0.247654	0.138829	0.0351726	0.331363	0.0413959	0.288103	0.282061	0.150326	0.27951	1.447452
940	-4272.632	-4287.663	15.03094	0.122281	0.158394	0.213822	0.187816	0.172076	0.122714	0.08452	0.160481	0.0764001	0.0710544	0.0176401	0.0373944	0.0384787	0.215627	0.227087	0.127299	0.0754935	0.324689	0.0298046	0.278822	0.276978	0.161577	0.282623	1.463073
950	-4271.591	-4287.077	15.48622	0.10498	0.14602	0.253031	0.193342	0.14504	0.10485	0.105344	0.125134	0.0737912	0.0672132	0.0177596	0.0249351	0.0561058	0.202792	0.247202	0.118171	0.0497601	0.313636	0.0684404	0.272713	0.27675	0.164587	0.28595	1.417545
960	-4280.415	-4296.543	16.12814	0.0994243	0.170918	0.190603	0.149686	0.133254	0.112098	0.11648	0.105707	0.0838638	0.0615966	0.0229697	0.0481224	0.0586309	0.223496	0.304483	0.0988235	0.0569854	0.286505	0.0297063	0.27198	0.26499	0.169746	0.293283	1.353353
970	-4276.967	-4292.109	15.14245	0.115792	0.159056	0.227925	0.200249	0.171416	0.0943418	0.111641	0.163178	0.0736629	0.0554628	0.026119	0.0156523	0.0374263	0.230656	0.226994	0.118445	0.0491995	0.355854	0.0188517	0.269962	0.285729	0.164213	0.280096	1.451922
980	-4269.411	-4284.199	14.78846	0.11125	0.210148	0.242674	0.200249	0.138893	0.107352	0.0955294	0.129019	0.0818623	0.0562664	0.0546986	0.0433033	0.0160761	0.203587	0.258212	0.115817	0.056301	0.318643	0.0474393	0.281088	0.285539	0.149665	0.283708	1.487321
990	-4270.373	-4284.53	14.15693	0.109484	0.214516	0.257116	0.200466	0.13059	0.126322	0.101858	0.119205	0.0655619	0.0870921	0.0720246	0.0439242	0.0223156	0.19646	0.265298	0.126934	0.0611251	0.322988	0.0271952	0.287555	0.279003	0.150345	0.283097	1.550475
1000	-4271.525	-4287.131	15.60692	0.120558	0.184752	0.208179	0.174917	0.157094	0.0938906	0.0770501	0.135478	0.0803424	0.0832583	0.0353478	0.0354876	0.01912	0.209813	0.277798	0.124686	0.0694368	0.295075	0.0231916	0.269804	0.279421	0.165649	0.285126	1.405475
1010	-4276.753	-4291.297	14.54401	0.128772	0.211921	0.205646	0.201225	0.15739	0.135383	0.0941105	0.136519	0.04934	0.0495348	0.0311132	0.0835706	0.0272413	0.191874	0.273858	0.114026	0.0680116	0.328907	0.023324	0.287876	0.248107	0.160354	0.303663	1.511766
1020	-4272.288	-4287.544	15.25615	0.101983	0.208854	0.25353	0.192634	0.138046	0.124441	0.0848396	0.122684	0.0796964	0.0313596	0.027047	0.0364829	0.0389563	0.211429	0.282199	0.122559	0.0427523	0.317453	0.0236068	0.243115	0.289024	0.17131	0.29655	1.440553
1030	-4272.068	-4287.37	15.30173	0.0790359	0.176319	0.227243	0.174384	0.166303	0.130061	0.110986	0.139655	0.0895953	0.0507151	0.0379159	0.0348279	0.0189525	0.204385	0.258329	0.129182	0.0562257	0.329342	0.0225372	0.270452	0.259639	0.176498	0.293411	1.435994
1040	-4273.868	-4288.788	14.92002	0.105808	0.224869	0.221187	0.227119	0.167006	0.103033	0.0878138	0.0991934	0.0428252	0.0964049	0.028972	0.0363941	0.0335397	0.19241	0.218987	0.146538	0.0724407	0.328326	0.0412982	0.287608	0.26765	0.174945	0.269797	1.474165
1050	-4271.127	-4286.782	15.65523	0.120177	0.213584	0.193092	0.183718	0.103258	0.116565	0.103957	0.11436	0.0778129	0.0552733	0.0328457	0.0468131	0.0391867	0.198889	0.234671	0.143522	0.0712375	0.301401	0.0502794	0.285728	0.274186	0.156162	0.283924	1.400644
1060	-4272.504	-4287.981	15.47608	0.099151	0.218041	0.260289	0.151645	0.144021	0.113273	0.0892729	0.121481	0.0489071	0.062625	0.029188	0.0477938	0.0328725	0.207495	0.266359	0.115175	0.0323273	0.334336	0.0443077	0.266515	0.282444	0.156377	0.294665	1.418559
1070	-4270.943	-4286.542	15.599	0.096484	0.206426	0.183405	0.203736	0.138054	0.135465	0.101814	0.114182	0.09382	0.0508298	0.0221684	0.030718	0.029164	0.203084	0.239945	0.151323	0.0333427	0.327228	0.0450773	0.261984	0.274681	0.185592	0.277742	1.406267
1080	-4274.853	-4289.51	14.65697	0.108893	0.201596	0.268425	0.207795	0.138054	0.126237	0.127595	0.126357	0.0483348	0.0441212	0.0294216	0.0278697	0.0457697	0.174921	0.264919	0.147333	0.0834602	0.300869	0.0284978	0.269478	0.26229	0.173113	0.29512	1.50047
1090	-4272.659	-4288.35	15.69115	0.115445	0.200076	0.230035	0.184059	0.124948	0.0925829	0.0844835	0.128987	0.0535624	0.0474006	0.0387665	0.0492485	0.0474577	0.169126	0.28541	0.162432	0.0662944	0.286869	0.0298691	0.270255	0.295806	0.152242	0.281697	1.397052
1100	-4270.649	-4286.186	15.53698	0.0925809	0.206685	0.260162	0.199277	0.132287	0.114676	0.0823312	0.11539	0.0578577	0.0373205	0.0471716	0.0165165	0.050213	0.218683	0.253926	0.124139	0.041061	0.339354	0.0228361	0.282788	0.261537	0.169064	0.286611	1.412469
1110	-4270.189	-4286.06	15.87142	0.114876	0.170355	0.178093	0.173848	0.146697	0.102783	0.0787554	0.150989	0.0657935	0.0693866	0.0424998	0.0288596	0.0560887	0.214039	0.255984	0.135114	0.0330387	0.325024	0.0368011	0.281074	0.267504	0.181891	0.269531	1.379026
1120	-4270.34	-4285.539	15.19862	0.100646	0.203824	0.241056	0.222447	0.133924	0.10927	0.0761715	0.133154	0.0665255	0.0522997	0.0331556	0.0257767	0.0480548	0.218292	0.269621	0.123491	0.0371709	0.322625	0.0287998	0.259295	0.283832	0.17369	0.283183	1.446305
1130	-4273.242	-4288.984	15.74191	0.0858582	0.176884	0.196775	0.18265	0.132854	0.136546	0.079468	0.150789	0.0665255	0.0752305	0.0296498	0.0235902	0.0551558	0.170177	0.255533	0.13618	0.0636074	0.319905	0.0545978	0.298701	0.275763	0.149611	0.275926	1.391976
1140	-4277.748	-4293.106	15.35786	0.136725	0.182514	0.235724	0.234995	0.112997	0.097927	0.0752525	0.100001	0.0660428	0.0934511	0.03407	0.0223409	0.0383407	0.200644	0.2288	0.159833	0.0363749	0.345985	0.0283624	0.287219	0.2467	0.198487	0.267593	1.430382
1150	-4268.108	-4283.314	15.20591	0.124937	0.20935	0.225995	0.192225	0.120328	0.105861	0.111318	0.132156	0.0607611	0.051185	0.0311588	0.0285303	0.0517718	0.20921	0.238567	0.118975	0.0471448	0.361741	0.0243619	0.277501	0.264122	0.177223	0.281154	1.445576
1160	-4280.551	-4296.085	15.53403	0.0804288	0.182666	0.204475	0.199388	0.137629	0.116764	0.122474	0.155689	0.0566836	0.0567508	0.023755	0.0216435	0.0544174	0.211197	0.247243	0.161581	0.0405756	0.304822	0.0345806	0.250628	0.285631	0.208205	0.255537	1.412764
1170	-4269.183	-4284.063	14.88002	0.1159	0.219869	0.221725	0.202276	0.1309	0.120006	0.070501	0.129462	0.0747591	0.0650629	0.0488099	0.0288843	0.0500119	0.203109	0.238604	0.128274	0.0516091	0.339753	0.0386506	0.272161	0.258127	0.181967	0.287745	1.478166
1180	-4270.569	-4285.784	15.21548	0.10357	0.168229	0.245076	0.226563	0.14454	0.102957	0.0950711	0.114976	0.0441252	0.0590385	0.0408508	0.0496112	0.0500119	0.200088	0.267472	0.126661	0.05491	0.320346	0.0305235	0.272564	0.253663	0.180681	0.293092	1.444619
1190	-4269.845	-4285.561	15.71648	0.121171	0.177533	0.25184	0.19683	0.121196	0.0929063	0.0858943	0.147759	0.0439505	0.0590385	0.0371758	0.0183652	0.0408606	0.216047	0.248324	0.13776	0.0424516	0.32362	0.0317977	0.26382	0.267051	0.16968	0.299449	1.394519
1200	-4266.853	-4282.498	15.64571	0.103413	0.181204	0.213951	0.212309	0.137464	0.0981252	0.0955711	0.102486	0.0705506	0.0590385	0.0431829	0.031331	0.0529689	0.201965	0.249451	0.140849	0.0358267	0.338349	0.0335595	0.266283	0.275603	0.17985	0.278264	1.401596
1210	-4266.64	-4282.038	15.39825	0.123991	0.189614	0.225274	0.190875	0.118964	0.104404	0.0938194	0.109943	0.0882446	0.0581528	0.0263599	0.0318867	0.0648139	0.207218	0.249958	0.141135	0.0526871	0.317518	0.031484	0.281022	0.273714	0.167243	0.278021	1.426342
1220	-4278.978	-4295.176	16.19753	0.101381	0.156168	0.176016	0.239348	0.0983096	0.136421	0.0908101	0.0955748	0.0677241	0.0736582	0.0168923	0.0472784	0.0468324	0.223223	0.212888	0.117025	0.0344165	0.362549	0.0498976	0.277197	0.253168	0.185609	0.284026	1.346414
1230	-4270.779	-4286.003	15.22363	0.108192	0.191023	0.238467	0.229818	0.140949	0.104117	0.0765779	0.121918	0.0561214	0.0755776	0.0228078	0.0381605	0.0400744	0.187836	0.235616	0.137754	0.0426834	0.348954	0.0471573	0.288553	0.278331	0.168576	0.26454	1.443804
1240	-4266.076	-4281.575	15.49911	0.101857	0.190938	0.224812	0.2024	0.123956	0.12416	0.0893153	0.124707	0.0728801	0.0594877	0.0373879	0.0263422	0.038013	0.193678	0.251356	0.134033	0.0646847	0.329358	0.0268895	0.266331	0.262771	0.164965	0.305934	1.416256
1250	-4282.476	-4296.973	14.4976	0.135664	0.256197	0.190823	0.168651	0.126012	0.123083	0.108914	0.144215	0.077248	0.0676495	0.0186304	0.0399996	0.0593204	0.195484	0.299717	0.109961	0.046267	0.308173	0.0403973	0.245348	0.28783	0.163761	0.303062	1.516407
1260	-4271.109	-4285.754	14.64491	0.122962	0.177126	0.250308	0.232618	0.125776	0.111126	0.0974188	0.134375	0.055915	0.0614389	0.0421254	0.0292995	0.0611868	0.207888	0.238969	0.152069	0.0495226	0.298946	0.0526056	0.2532	0.285986	0.163086	0.297729	1.501676
1270	-4266.592	-4281.382	14.79024	0.101732	0.216681	0.236536	0.215782	0.1319	0.111118	0.0974998	0.13674	0.0678719	0.062526	0.0331518	0.0313784	0.0442252	0.203696	0.249329	0.123144	0.0548871	0.331371	0.0375726	0.267517	0.288947	0.1741	0.269436	1.487143
1280	-4270.551	-4285.995	15.44433	0.119335	0.154325	0.250015	0.199023	0.124789	0.125324	0.0932072	0.116967	0.0494481	0.0718449	0.0462394	0.0307678	0.0404488	0.180105	0.275215	0.135428	0.0453646	0.335514	0.0283728	0.281941	0.286949	0.154695	0.276416	1.421734
1290	-4274.71	-4290.029	15.31891	0.129723	0.190434	0.218017	0.199023	0.167297	0.080923	0.0824766	0.113457	0.0562862	0.0802158	0.049409	0.0249381	0.0420773	0.179891	0.254229	0.125604	0.0533507	0.323151	0.0637742	0.293654	0.261022	0.157425	0.287899	1.434277
1300	-4270.355	-4285.169	14.81399	0.100727	0.25375	0.195251	0.199056	0.132005	0.119758	0.0902444	0.128032	0.0464072	0.0746491	0.0709829	0.0285642	0.0453425	0.190982	0.252477	0.13227	0.0631261	0.326073	0.0350713	0.277936	0.278258	0.161754	0.282052	1.484768
1310	-4269.325	-4284.268	14.94349	0.10743	0.212592	0.214591	0.179389	0.155073	0.117341	0.0902444	0.144944	0.0328972	0.0809816	0.0382332	0.0328449	0.0652555	0.191742	0.262912	0.124079	0.0609161	0.327371	0.0329795	0.278202	0.278025	0.164063	0.27971	1.471818
1320	-4272.089	-4287.307	15.21823	0.130258	0.160753	0.212036	0.197092	0.125077	0.130627	0.08528	0.146559	0.0847228	0.0399979	0.032994	0.0336931	0.0652555	0.182685	0.27477	0.140976	0.0641455	0.313098	0.0243242	0.272181	0.296945	0.157145	0.273729	1.444345
1330	-4282.788	-4298.212	15.42379	0.0882934	0.155108	0.212765	0.207174	0.192351	0.0985361	0.0794137	0.145755	0.0867254	0.0732661	0.00344776	0.0229133	0.0580403	0.197973	0.302842	0.150444	0.041577	0.274742	0.0324221	0.266876	0.279876	0.14701	0.306238	1.423789
1340	-4275.298	-4290.341	15.04237	0.114919	0.185958	0.268791	0.182105	0.168142	0.0794354	0.0978381	0.159463	0.0574198	0.0536596	0.00754618	0.0286137	0.0580403	0.220445	0.250254	0.11458	0.0525311	0.330034	0.0321553	0.259325	0.284067	0.1481	0.308508	1.46193
1350	-4271.07	-4286.06	14.99034	0.0933721	0.185958	0.237313	0.208842	0.173246	0.137928	0.0937842	0.14442	0.0542701	0.050687	0.00524724	0.0322776	0.049788	0.2032	0.259289	0.132028	0.0386186	0.334842	0.0320222	0.271175	0.27244	0.168971	0.287413	1.467133
1360	-4268.747	-4284.544	15.79717	0.112218	0.164047	0.210512	0.172063	0.149554	0.116771	0.0899502	0.132757	0.0542146	0.0579331	0.0204184	0.0428781	0.0631333	0.218563	0.268304	0.140453	0.0407766	0.298504	0.0333994	0.261333	0.263425	0.176828	0.298415	1.38645
1370	-4271.781	-4287.442	15.66081	0.11919	0.156794	0.243874	0.184472	0.1537	0.116965	0.0774209	0.132757	0.0604562	0.0721376	0.0231304	0.0250239	0.0341667	0.212453	0.262336	0.12342	0.0452686	0.310469	0.0460533	0.285757	0.247255	0.187077	0.279911	1.400086
1380	-4269.604	-4284.731	15.12609	0.115736	0.21919	0.226047	0.18577	0.121712	0.115996	0.0874843	0.119245	0.0994785	0.0588124	0.0234327	0.0419306	0.0387247	0.193706	0.241072	0.134167	0.0732195	0.330696	0.0271388	0.290165	0.270546	0.165578	0.273711	1.453558
1390	-4267.136	-4282.287	15.1506	0.0973081	0.207836	0.205535	0.211444	0.144396	0.122351	0.0982026	0.136964	0.0766339	0.04797	0.0341231	0.0160092	0.052334	0.199835	0.23005	0.126276	0.0588533	0.339924	0.0450623	0.268124	0.281055	0.173087	0.277734	1.451107
1400	-4277.604	-4292.718	15.11425	0.114852	0.20509	0.241378	0.183438	0.146577	0.1238	0.085328	0.130271	0.0487927	0.0475354	0.0139196	0.0380013	0.0757582	0.214361	0.2759	0.129423	0.0497614	0.287307	0.0432471	0.277415	0.240737	0.18914	0.292708	1.454742
1410	-4272.241	-4288.11	15.86877	0.10561	0.179518	0.200897	0.196205	0.144276	0.100214	0.0853889	0.10443	0.0568238	0.0527277	0.0483909	0.0226935	0.0821172	0.214235	0.229732	0.120963	0.0617498	0.339819	0.0335009	0.261658	0.281091	0.170747	0.286503	1.379291
1420	-4270.993	-4286.102	15.10914	0.130403	0.216838	0.19826	0.199371	0.155903	0.101218	0.108836	0.113045	0.0591095	0.0700104	0.0362702	0.0138275	0.0521621	0.215254	0.245752	0.123705	0.0407141	0.319757	0.0548188	0.26116	0.269033	0.178304	0.291503	1.455253
1430	-4270.197	-4284.725	14.5285	0.105473	0.206109	0.246515	0.212061	0.142357	0.129129	0.120777	0.124988	0.0746063	0.0308422	0.0422944	0.0360094	0.0421576	0.192214	0.254532	0.133225	0.0520576	0.318706	0.0492659	0.277238	0.291023	0.159718	0.272021	1.513317
1440	-4274.904	-4290.021	15.11678	0.117076	0.185789	0.195274	0.200926	0.147279	0.128024	0.0797359	0.155126	0.0831133	0.0399647	0.0195533	0.0360094	0.0666189	0.187262	0.260008	0.109474	0.0530281	0.33294	0.057288	0.288612	0.258109	0.175599	0.27768	1.454489
1450	-4268.829	-4284.009	15.17969	0.125336	0.192229	0.254428	0.228315	0.130749	0.103717	0.0677937	0.111154	0.05908	0.0605467	0.0307455	0.0398435	0.0442609	0.194159	0.254431	0.141133	0.0533376	0.325978	0.0309622	0.283077	0.257195	0.171147	0.288581	1.448198
1460	-4268.475	-4284.426	15.95173	0.112569	0.192229	0.190728	0.194108	0.124367	0.112944	0.110328	0.132391	0.0543721	0.0458774	0.0113066	0.0386236	0.0511503	0.199728	0.243945	0.152899	0.0467435	0.312543	0.0441419	0.276485	0.284509	0.164912	0.274094	1.370994
1470	-4271.232	-4286.708	15.47645	0.11698	0.203669	0.204593	0.208835	0.140943	0.117893	0.0747492	0.111307	0.0736465	0.0528558	0.0260507	0.0375311	0.0494693	0.210775	0.241268	0.15346	0.0634016	0.28978	0.0413144	0.254891	0.267396	0.189338	0.288375	1.418522
1480	-4272.821	-4288.315	15.49462	0.123926	0.171844	0.196676	0.197552	0.140874	0.088615	0.0837456	0.11435	0.086446	0.0556075	0.0416559	0.0652951	0.0501179	0.208094	0.255946	0.144678	0.0272476	0.322259	0.0417746	0.271443	0.272352	0.182888	0.273317	1.416706
1490	-4266.511	-4281.946	15.43557	0.0965557	0.188896	0.253704	0.188188	0.126555	0.122924	0.103411	0.129059	0.055715	0.0638644	0.0131941	0.0476871	0.032857	0.196007	0.244354	0.155761	0.0577513	0.313553	0.032574	0.27539	0.272038	0.179569	0.273002	1.422611
1500	-4273.789	-4288.579	14.78979	0.143165	0.211335	0.214634	0.208772	0.146585	0.101898	0.0824331	0.119927	0.0650359	0.0640092	0.0208474	0.0672895	0.0412567	0.18686	0.231876	0.151213	0.054137	0.331922	0.0439915	0.274587	0.283884	0.184452	0.257077	1.487188
1510	-4271.118	-4286.174	15.05586	0.117832	0.182057	0.257034	0.206725	0.127591	0.0982645	0.0879798	0.140228	0.0732548	0.0640092	0.0166219	0.0688619	0.0201221	0.210616	0.225594	0.129749	0.0738634	0.324827	0.0353502	0.284269	0.271393	0.173577	0.270762	1.460581
1520	-4273.925	-4288.763	14.8385	0.0955337	0.168455	0.240263	0.181132	0.192589	0.115064	0.096534	0.140228	0.0704332	0.0689396	0.03654	0.0688619	0.00774446	0.23379	0.243803	0.123798	0.0492804	0.322757	0.0265725	0.250872	0.28346	0.174672	0.290997	1.482317
1530	-4279.671	-4295.261	15.58943	0.115498	0.193585	0.202528	0.181132	0.126629	0.0868549	0.120486	0.158531	0.0378823	0.0611027	0.0461417	0.0354573	0.0413961	0.220485	0.267567	0.163077	0.0544187	0.257808	0.0366435	0.250905	0.277908	0.166744	0.304443	1.407224
1540	-4276.355	-4292.244	15.8896	0.0889932	0.152392	0.181995	0.205707	0.11654	0.130506	0.0801694	0.121662	0.0837581	0.0904199	0.0506359	0.0532102	0.0212171	0.220886	0.211552	0.119695	0.054793	0.347422	0.0456523	0.28915	0.269784	0.178687	0.262379	1.377207
1550	-4272.145	-4286.825	14.67984	0.0924021	0.197667	0.217285	0.198505	0.16573	0.130506	0.084415	0.177603	0.0699016	0.0729988	0.0217298	0.0417108	0.0277283	0.195478	0.234498	0.138929	0.0399665	0.340605	0.0505246	0.291798	0.264002	0.178589	0.265611	1.498183
1560	-4272.38	-4287.878	15.49808	0.0908075	0.190283	0.228518	0.219542	0.1308	0.0857847	0.102387	0.102915	0.0848354	0.0407787	0.027568	0.0609857	0.0511536	0.216405	0.232483	0.132912	0.0473877	0.325854	0.0449579	0.262467	0.280592	0.186656	0.270285	1.416359
1570	-4276.92	-4292.389	15.46958	0.119953	0.169678	0.28329	0.176149	0.156105	0.123505	0.0817861	0.129239	0.0533296	0.044019	0.0272243	0.0258346	0.0290961	0.205298	0.210206	0.175233	0.0378416	0.322894	0.0485272	0.262353	0.269094	0.193798	0.274755	1.419209
1580	-4273.508	-4288.52	15.01137	0.0948555	0.215948	0.238007	0.189047	0.124087	0.131149	0.0892476	0.14218	0.0289368	0.0699218	0.045568	0.0643516	0.0317309	0.199414	0.209796	0.142834	0.0610842	0.35038	0.036492	0.291045	0.250033	0.185775	0.273147	1.46503
1590	-4268.26	-4283.599	15.33906	0.113515	0.192673	0.239128	0.19461	0.132352	0.124696	0.103364	0.115253	0.0681066	0.0559936	0.0503206	0.0205787	0.0216706	0.230696	0.245557	0.141487	0.0387441	0.314113	0.0294028	0.278763	0.248785	0.188028	0.284424	1.432261
1600	-4273.112	-4287.716	14.60404	0.138852	0.211197	0.260658	0.198037	0.1519	0.118229	0.0951026	0.113867	0.0659859	0.0503547	0.050655	0.0378866	0.0130389	0.229826	0.219601	0.135726	0.0297486	0.338106	0.0469925	0.262205	0.262433	0.191853	0.283509	1.505763
1610	-4268.527	-4283.734	15.20797	0.107223	0.199813	0.248148	0.179733	0.175462	0.125021	0.0943522	0.122977	0.0544878	0.0604665	0.0293367	0.015363	0.0329873	0.202357	0.233544	0.146166	0.048011	0.345447	0.024475	0.279842	0.26679	0.177857	0.27551	1.445371
1620	-4278.745	-4293.701	14.95623	0.102986	0.182057	0.171517	0.253781	0.143371	0.144494	0.089365	0.14957	0.0366837	0.0604665	0.0748526	0.032821	0.0285804	0.207127	0.239898	0.148438	0.0541367	0.323319	0.0270816	0.269985	0.280023	0.168974	0.281018	1.470545
1630	-4269.769	-4285.04	15.27148	0.117803	0.171674	0.241111	0.198734	0.156724	0.111133	0.089365	0.108118	0.0826411	0.0622463	0.0442705	0.0101999	0.044999	0.182602	0.248018	0.154187	0.0507341	0.332882	0.0315771	0.261439	0.273374	0.173239	0.291948	1.439019
1640	-4269.99	-4285.373	15.3828	0.0941816	0.188415	0.26181	0.188629	0.131979	0.0986101	0.106436	0.124064	0.060307	0.0719464	0.0562238	0.0240914	0.0211957	0.22613	0.207207	0.132603	0.0559828	0.347314	0.0307637	0.270601	0.270345	0.183928	0.275126	1.427888
1650	-4278.843	-4293.818	14.97541	0.129513	0.204081	0.213949	0.169811	0.175352	0.0990653	0.0990901	0.125156	0.0843873	0.081598	0.0504902	0.0281345	0.00799864	0.218958	0.2182	0.172049	0.0423511	0.333931	0.0145103	0.27318	0.27538	0.184215	0.267224	1.468626
1660	-4276.053	-4290.75	14.6968	0.104729	0.185487	0.214177	0.202562	0.115248	0.154458	0.0842596	0.15393	0.0805037	0.0545503	0.0504902	0.0324944	0.0635976	0.180752	0.235115	0.156382	0.0493785	0.359818	0.0185552	0.27759	0.264351	0.171982	0.286077	1.496487
1670	-4273.985	-4289.144	15.15852	0.123717	0.190781	0.242892	0.217843	0.14367	0.108	0.0854764	0.113904	0.0523192	0.057989	0.0352196	0.0227646	0.0557392	0.171983	0.258181	0.131638	0.0456473	0.342361	0.0501896	0.268181	0.266021	0.176792	0.289006	1.450315
1680	-4268.366	-4283.169	14.80227	0.122021	0.2285	0.227544	0.180052	0.140144	0.110718	0.0925944	0.123608	0.0771569	0.0608495	0.0484093	0.0308761	0.0434677	0.19509	0.236252	0.130356	0.065428	0.352397	0.0204776	0.281272	0.262968	0.179094	0.276667	1.485941
1690	-4275.243	-4290.244	15.00091	0.102905	0.160699	0.245345	0.20419	0.150112	0.0977955	0.132915	0.146387	0.053705	0.069273	0.038969	0.0315436	0.0322381	0.203151	0.236697	0.148791	0.0494993	0.328486	0.0333759	0.243035	0.27048	0.174732	0.311753	1.466076
1700	-4272.601	-4288.023	15.42234	0.111869	0.195397	0.212581	0.222208	0.14959	0.115047	0.094236	0.118769	0.0570047	0.0427958	0.0574554	0.0282582	0.0187229	0.186577	0.253494	0.124483	0.0580238	0.346507	0.0309145	0.304504	0.287347	0.147712	0.260437	1.423933
1710	-4277.326	-4292.088	14.76195	0.114636	0.191212	0.235416	0.193803	0.156793	0.0938718	0.102631	0.145406	0.100811	0.0506213	0.00831967	0.0381966	0.058254	0.198027	0.272403	0.153294	0.0518512	0.316421	0.00800404	0.255546	0.281836	0.177024	0.285593	1.489972
1720	-4271.515	-4287.436	15.92084	0.112378	0.190291	0.205233	0.193803	0.125144	0.107575	0.0828344	0.12527	0.0701166	0.0388316	0.0318687	0.032485	0.058254	0.207676	0.220814	0.147592	0.0489515	0.354799	0.0201672	0.269304	0.263658	0.2133	0.253738	1.374083
1730	-4269.762	-4286.125	16.36326	0.112378	0.18262	0.203168	0.181016	0.128856	0.107557	0.0921832	0.130303	0.0601843	0.054355	0.0226718	0.0252516	0.0292983	0.225303	0.230143	0.129102	0.0494686	0.323781	0.0422025	0.289687	0.252634	0.16399	0.293689	1.329842
1740	-4272.159	-4286.898	14.73973	0.104439	0.191307	0.234479	0.225591	0.135409	0.10456	0.118473	0.120645	0.105986	0.0550756	0.0388711	0.0217088	0.0356502	0.21564	0.228878	0.149617	0.0713347	0.30069	0.03384	0.290148	0.269747	0.157207	0.282897	1.492195
1750	-4273.976	-4288.077	14.1011	0.101863	0.238614	0.227251	0.243187	0.15023	0.130964	0.103126	0.142558	0.0518583	0.0792024	0.0281374	0.0202207	0.038847	0.19048	0.237157	0.134817	0.0618548	0.320565	0.0551266	0.292497	0.268279	0.15121	0.288014	1.556058
1760	-4282.119	-4297.13	15.01081	0.0886596	0.148083	0.26826	0.213421	0.16622	0.127936	0.0535855	0.105612	0.0839523	0.0863363	0.0169675	0.0310739	0.0749788	0.205836	0.256068	0.13454	0.0600623	0.305779	0.0377149	0.288013	0.264166	0.156193	0.291628	1.465086
