Iteration	Posterior	Likelihood	Prior	alpha	bls[1]	bls[2]	bls[3]	bls[4]	bls[5]	bls[6]	bls[7]	bls[8]	bls[9]	bls[10]	bls[11]	bls[12]	bls[13]	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	p_inv	pi[1]	pi[2]	pi[3]	pi[4]	sr[1]	sr[2]	sr[3]	sr[4]	TL
8620	-4081.359	-4079.787	-1.572046	0.6171933	0.187757	0.476505	0.582036	0.425035	0.276248	0.187492	0.136213	0.249726	0.199592	0.0830424	0.0221052	0.0607456	0.00661511	0.0959032	0.193265	0.093515	0.0303518	0.57048	0.0164849	0.2826796	0.351957	0.286269	0.139503	0.222271	0.0566724	0.321695	0.889843	2.73179	2.893113
8630	-4090.889	-4087.277	-3.612332	0.6383505	0.119341	0.777366	0.546237	0.41066	0.246258	0.0900291	0.0893152	0.283487	0.264043	0.106987	0.0302249	0.0962406	0.0369526	0.114701	0.211201	0.0915242	0.0474864	0.527112	0.00797531	0.3294656	0.321958	0.28498	0.149606	0.243456	0.061102	0.33293	0.89969	2.70628	3.097142
8640	-4078.768	-4078.223	-0.544574	1.02304	0.119341	0.464348	0.553044	0.413863	0.247227	0.218294	0.0837211	0.210246	0.156416	0.150036	0.0668779	0.0478012	0.0591514	0.0993936	0.197473	0.115524	0.0341943	0.532477	0.0209377	0.2962344	0.329439	0.283422	0.152893	0.234246	0.141528	0.483569	1.00372	2.37119	2.790366
8650	-4078.037	-4074.325	-3.71252	0.8706941	0.149549	0.514648	0.537726	0.446373	0.200536	0.216016	0.153673	0.283267	0.15471	0.162834	0.184981	0.0271131	0.075735	0.0712376	0.221838	0.0965332	0.0209674	0.541995	0.047429	0.3090773	0.333509	0.313111	0.128851	0.224529	0.110489	0.434112	0.974771	2.48063	3.107161
8660	-4080.277	-4077.112	-3.164511	0.7163467	0.138072	0.520746	0.502411	0.423741	0.347504	0.181314	0.103741	0.267168	0.160715	0.18005	0.0739983	0.0555906	0.0973096	0.0873444	0.233041	0.0847461	0.0515301	0.489936	0.0534022	0.2684608	0.340759	0.312481	0.127332	0.219428	0.0776828	0.371142	0.930779	2.6204	3.05236
8670	-4080.006	-4077.987	-2.019724	0.8061173	0.136168	0.548803	0.547247	0.360472	0.287324	0.156575	0.104881	0.23893	0.236465	0.147953	0.0998138	0.0222025	0.0510477	0.0891546	0.227569	0.103624	0.0558919	0.50782	0.0159405	0.3463179	0.299167	0.319814	0.132433	0.248585	0.0968598	0.409585	0.958636	2.53492	2.937881
8680	-4078.065	-4082.961	4.895643	1.079023	0.143871	0.357679	0.418148	0.255712	0.200704	0.146472	0.111491	0.208936	0.117253	0.0588851	0.113488	0.0509614	0.0627444	0.0975699	0.275118	0.0797611	0.0713149	0.44214	0.0340959	0.3839443	0.335242	0.299946	0.130961	0.233851	0.152446	0.49928	1.01195	2.33632	2.246344
8690	-4077.557	-4081.695	4.137882	1.01337	0.180971	0.360243	0.319327	0.292406	0.208398	0.153091	0.11394	0.190709	0.146698	0.132169	0.0995112	0.0672554	0.0574025	0.0840378	0.236962	0.0876642	0.0518412	0.465689	0.0738056	0.3657889	0.338481	0.302844	0.128108	0.230567	0.139614	0.480734	1.00218	2.37747	2.322121
8700	-4075.512	-4075.485	-0.02604989	0.8987021	0.134441	0.44515	0.488721	0.38349	0.212786	0.245606	0.193507	0.216883	0.133362	0.11017	0.0821542	0.0674068	0.024838	0.0838427	0.224755	0.0987509	0.0196352	0.513159	0.0598564	0.3177044	0.341503	0.307141	0.117518	0.233839	0.116326	0.444034	0.980954	2.45869	2.738514
8710	-4082.261	-4078.668	-3.59225	0.5884306	0.160869	0.668063	0.464651	0.453831	0.192126	0.199664	0.1339	0.26058	0.233773	0.147289	0.00917452	0.0702625	0.100949	0.0832461	0.201191	0.0719628	0.0236385	0.569438	0.0505239	0.2639914	0.333285	0.28421	0.140223	0.242282	0.050731	0.30578	0.8753	2.76819	3.095134
8720	-4079.659	-4077.59	-2.068473	0.5500876	0.165823	0.582706	0.515978	0.339923	0.275	0.16977	0.0962602	0.273764	0.185305	0.0688436	0.00285137	0.227832	0.0386984	0.0953891	0.196097	0.0810418	0.04378	0.553906	0.0297859	0.2170237	0.361127	0.288723	0.130176	0.219974	0.0430058	0.283362	0.85355	2.82008	2.942756
8730	-4083.101	-4081.76	-1.34063	0.8547895	0.165823	0.638993	0.515978	0.381055	0.218795	0.139069	0.104795	0.273856	0.185305	0.119479	0.0111406	0.0304229	0.0852611	0.100483	0.215501	0.0781393	0.0479162	0.517534	0.0404273	0.2896986	0.358936	0.266885	0.128488	0.245691	0.107153	0.428292	0.971052	2.4935	2.869972
8740	-4080.945	-4079.61	-1.335077	0.6139512	0.129745	0.523541	0.515978	0.384297	0.232562	0.260593	0.173077	0.230915	0.248759	0.0452171	0.0064306	0.0289857	0.0893152	0.0715984	0.297965	0.0736411	0.0543919	0.466585	0.0358184	0.2730127	0.346396	0.290719	0.113916	0.248969	0.0559976	0.319939	0.888273	2.73579	2.869416
8750	-4080.854	-4082.176	1.321846	0.6619966	0.139001	0.491629	0.417443	0.385579	0.250016	0.142118	0.096234	0.183741	0.248759	0.0856621	0.0196373	0.0665954	0.0773091	0.0810734	0.306556	0.102255	0.0720686	0.409957	0.0280905	0.2182329	0.332697	0.307806	0.116011	0.243486	0.0660967	0.345033	0.909928	2.67894	2.603724
8760	-4089.056	-4084.764	-4.291666	0.5715854	0.126037	0.834847	0.498254	0.375209	0.230725	0.219992	0.112653	0.214466	0.248759	0.09831	0.0161684	0.109004	0.0806514	0.0652883	0.293673	0.129936	0.0330573	0.45275	0.0252957	0.2402093	0.352784	0.285489	0.138227	0.2235	0.0473055	0.296104	0.8661	2.79049	3.165075
8770	-4083.542	-4077.254	-6.288102	0.5842119	0.129838	0.612761	0.471405	0.480825	0.307745	0.187525	0.0963691	0.315649	0.179999	0.269879	0.163883	0.104942	0.0438979	0.076064	0.256875	0.116318	0.0298443	0.50008	0.0208192	0.222195	0.33246	0.30753	0.118045	0.241966	0.0498689	0.303382	0.873045	2.7737	3.364719
8780	-4086.197	-4081.106	-5.091054	0.9191734	0.13365	0.497291	0.55231	0.465685	0.253491	0.136695	0.112068	0.147019	0.450402	0.0915445	0.190484	0.148774	0.0656004	0.0683413	0.259894	0.0713438	0.0500938	0.49322	0.0571065	0.3556839	0.34716	0.293535	0.121255	0.238051	0.120558	0.451033	0.9852	2.44321	3.245014
8790	-4079.172	-4076.963	-2.208562	0.9610558	0.162367	0.664398	0.436755	0.305869	0.316134	0.158141	0.103557	0.305601	0.176173	0.0290626	0.0804544	0.148774	0.0694778	0.0746822	0.266654	0.10334	0.0250477	0.493198	0.037079	0.3365113	0.335288	0.317316	0.121413	0.225984	0.129119	0.464725	0.993235	2.41292	2.956765
8800	-4077.484	-4078.377	0.8931349	1.246137	0.174563	0.442193	0.472036	0.364361	0.29576	0.136194	0.111046	0.23781	0.163297	0.0135986	0.0714506	0.103307	0.0609782	0.0935012	0.296363	0.0812763	0.0659865	0.410782	0.052091	0.3317612	0.32801	0.304314	0.120925	0.246751	0.183314	0.540014	1.03124	2.24543	2.646595
8810	-4087.205	-4083.575	-3.630395	0.7364761	0.22678	0.408133	0.670492	0.532244	0.190879	0.16175	0.127122	0.169511	0.174284	0.0551505	0.195109	0.0960265	0.0914672	0.0733058	0.281465	0.132584	0.0172402	0.441666	0.0537393	0.3268088	0.326168	0.325704	0.12309	0.225039	0.0819904	0.380244	0.93767	2.6001	3.098948
8820	-4086.36	-4086.593	0.2325349	1.413258	0.204457	0.51824	0.304373	0.363297	0.20979	0.185991	0.197143	0.249819	0.115952	0.070021	0.126457	0.129392	0.0377243	0.072283	0.186329	0.121635	0.0433243	0.537029	0.0393987	0.4257793	0.340583	0.296191	0.125236	0.23799	0.211606	0.573451	1.04489	2.17005	2.712655
8830	-4078.076	-4080.494	2.417392	1.306356	0.11507	0.431435	0.429892	0.372366	0.244165	0.235143	0.130409	0.16306	0.152593	0.0240094	0.0637573	0.0955266	0.0367431	0.0910649	0.222015	0.131739	0.0444635	0.465796	0.0449224	0.3641972	0.318735	0.314605	0.14877	0.21789	0.1938	0.552794	1.03669	2.21671	2.49417
8840	-4079.176	-4078.979	-0.1971689	0.7040298	0.146586	0.425565	0.489467	0.451989	0.230462	0.154768	0.170266	0.272324	0.148367	0.056882	0.0574815	0.106106	0.0453625	0.0736512	0.213296	0.120988	0.0530843	0.514489	0.0244918	0.3069799	0.339204	0.29622	0.137383	0.227193	0.0750492	0.365425	0.926353	2.63317	2.755626
8850	-4073.294	-4076.362	3.068235	0.8119274	0.126413	0.384484	0.446178	0.332228	0.235013	0.168053	0.11684	0.223135	0.166111	0.0911647	0.0896956	0.0271861	0.022585	0.0909085	0.220418	0.106058	0.0439427	0.483857	0.0548157	0.2634518	0.341102	0.289798	0.146487	0.222614	0.0980941	0.411892	0.960206	2.52981	2.429085
8860	-4089.981	-4087.636	-2.345638	1.231376	0.129019	0.356761	0.583932	0.380542	0.219723	0.204539	0.157439	0.210327	0.166111	0.15435	0.236674	0.0306854	0.140371	0.0827536	0.220175	0.102249	0.0333925	0.503707	0.0577225	0.3203032	0.351633	0.292509	0.116327	0.239531	0.180693	0.536742	1.0298	2.25276	2.970473
8870	-4076.043	-4074.773	-1.269576	0.9494517	0.145449	0.52332	0.584945	0.414929	0.284105	0.151856	0.126321	0.182937	0.133121	0.0422593	0.0883774	0.0735816	0.111663	0.0941466	0.244114	0.0933155	0.0421744	0.496627	0.029623	0.3412021	0.340245	0.300624	0.129075	0.230056	0.126761	0.461013	0.991092	2.42113	2.862866
8880	-4082.995	-4085.706	2.710968	0.9082549	0.112102	0.33091	0.495332	0.320747	0.233018	0.18872	0.0484796	0.16723	0.239184	0.0451678	0.11854	0.11785	0.0475329	0.0935096	0.273295	0.0997233	0.0478404	0.4443	0.0413316	0.3281296	0.323728	0.292857	0.146879	0.236537	0.118304	0.447326	0.982963	2.45141	2.464812
8890	-4082.411	-4083.811	1.400133	0.958759	0.11019	0.473541	0.555587	0.33653	0.215725	0.181304	0.0387339	0.18523	0.239184	0.0389504	0.132455	0.0599904	0.0284748	0.0976158	0.303726	0.108209	0.0369739	0.401364	0.0521123	0.2917702	0.320554	0.31377	0.133072	0.232604	0.128653	0.463995	0.992816	2.41454	2.595895
8900	-4085.587	-4085.32	-0.2663702	0.8593865	0.182351	0.56489	0.496974	0.390757	0.205416	0.149563	0.038419	0.239377	0.216839	0.0642355	0.00812652	0.0952714	0.110326	0.104154	0.221393	0.0812576	0.0806523	0.470142	0.0424012	0.2860344	0.326811	0.311695	0.139128	0.222366	0.108118	0.429988	0.972143	2.48975	2.762546
8910	-4076.41	-4077.313	0.9028138	0.6935887	0.143614	0.43033	0.405091	0.375028	0.259843	0.12375	0.0858627	0.26868	0.144534	0.0831181	0.0931919	0.0900286	0.142557	0.0718769	0.257988	0.112944	0.0370437	0.452725	0.0674217	0.2920716	0.33412	0.300143	0.130746	0.234992	0.0728194	0.360489	0.922469	2.64422	2.645627
8920	-4083.539	-4083.857	0.318193	0.615819	0.0919697	0.489753	0.382933	0.304181	0.273731	0.213248	0.0656112	0.217727	0.238172	0.0814688	0.0931919	0.097307	0.154795	0.0946446	0.209982	0.0884954	0.0585462	0.468261	0.0800705	0.2870791	0.351057	0.29468	0.123796	0.230467	0.0563862	0.320952	0.88918	2.73348	2.704089
8930	-4081.702	-4081.356	-0.3467049	1.018152	0.161145	0.369728	0.552271	0.412079	0.287367	0.168503	0.0315105	0.187565	0.21072	0.0677561	0.0722519	0.0948869	0.154795	0.0735537	0.200984	0.0867626	0.0592232	0.521033	0.0584431	0.3377661	0.36652	0.284925	0.119436	0.229118	0.140561	0.482141	1.00294	2.37435	2.770579
8940	-4078.776	-4078.933	0.1573577	1.260596	0.156839	0.435764	0.387159	0.477477	0.274985	0.144527	0.0767749	0.171175	0.118057	0.0548606	0.162789	0.0896236	0.170143	0.0902754	0.284079	0.0949347	0.0306334	0.429956	0.0701211	0.3687134	0.343989	0.30927	0.119105	0.227636	0.185863	0.543165	1.03261	2.23836	2.720173
8950	-4082.743	-4084.51	1.767045	1.289925	0.137434	0.382642	0.489214	0.355793	0.186352	0.237275	0.107747	0.107067	0.190928	0.0735678	0.121584	0.0705273	0.0990732	0.0977054	0.20746	0.113739	0.0300264	0.482081	0.0689886	0.3934144	0.344215	0.292414	0.120641	0.24273	0.190972	0.549395	1.03527	2.22436	2.559204
8960	-4073.547	-4076.096	2.549176	0.9521758	0.137425	0.423857	0.386716	0.345081	0.200389	0.224312	0.148342	0.234546	0.0824707	0.0160535	0.131795	0.0919182	0.0580836	0.120814	0.21255	0.0935187	0.0226667	0.499598	0.0508519	0.3205191	0.33876	0.285745	0.1383	0.237195	0.127316	0.46189	0.991601	2.41919	2.480991
8970	-4079.902	-4072.867	-7.034223	0.8332678	0.216845	0.600054	0.59009	0.594275	0.285877	0.246538	0.148501	0.264712	0.217836	0.0321576	0.0519734	0.156406	0.0340665	0.0832299	0.254115	0.0825149	0.026573	0.512325	0.0412423	0.3373137	0.330888	0.302559	0.121277	0.245277	0.102616	0.420191	0.965763	2.51143	3.439331
8980	-4081.655	-4083.588	1.933218	0.9521726	0.115163	0.426497	0.429882	0.368545	0.189213	0.289281	0.146115	0.150918	0.144072	0.0405062	0.0603861	0.106261	0.0757472	0.0925967	0.246556	0.111271	0.0323756	0.475359	0.0418415	0.3774519	0.363348	0.298906	0.119168	0.218578	0.127315	0.461888	0.9916	2.4192	2.542587
8990	-4076.979	-4076.52	-0.4587388	1.323548	0.122858	0.514868	0.419069	0.359701	0.258204	0.173896	0.121108	0.252333	0.195136	0.0794491	0.0951647	0.108055	0.0819407	0.0813102	0.233867	0.111164	0.0577906	0.47685	0.0390189	0.3539079	0.343373	0.293629	0.117238	0.24576	0.196733	0.556284	1.03813	2.20885	2.781783
9000	-4082.3	-4083.151	0.8510482	0.6494966	0.115351	0.411657	0.393212	0.425129	0.23428	0.224093	0.151941	0.228831	0.230739	0.0536127	0.0325518	0.117775	0.0316297	0.0830092	0.298381	0.0879053	0.0844089	0.430012	0.0162836	0.2815382	0.344843	0.312978	0.113442	0.228737	0.0634514	0.338694	0.904613	2.69324	2.650804
9010	-4078.926	-4077.361	-1.565212	0.6377106	0.130894	0.486414	0.453053	0.423907	0.272405	0.198115	0.0787761	0.263474	0.240589	0.0845076	0.039557	0.141009	0.0797295	0.102798	0.258948	0.102335	0.075121	0.432308	0.0284905	0.2815382	0.319315	0.303295	0.125303	0.252087	0.0609674	0.332596	0.899402	2.70703	2.89243
9020	-4077.799	-4073.861	-3.937564	0.6226677	0.176888	0.57162	0.584211	0.443434	0.237472	0.194855	0.180424	0.23743	0.172558	0.0666754	0.105897	0.0632684	0.0949304	0.0907521	0.249024	0.106517	0.0504691	0.493272	0.009965	0.2759738	0.321995	0.292088	0.140775	0.245142	0.0578144	0.32464	0.892457	2.72509	3.129665
9030	-4086.508	-4080.568	-5.939866	1.028071	0.165439	0.740908	0.541142	0.457085	0.289566	0.210384	0.199299	0.286243	0.0819066	0.0271792	0.0714374	0.0306281	0.228678	0.0768381	0.210513	0.113034	0.0426478	0.54714	0.00982649	0.370438	0.337851	0.307094	0.13379	0.221265	0.142521	0.48503	1.0045	2.36795	3.329895
9040	-4089.33	-4080.543	-8.786764	0.812837	0.105613	0.644916	0.577821	0.439983	0.30837	0.159007	0.245148	0.409984	0.324839	0.00489505	0.103902	0.109804	0.180305	0.0647221	0.252828	0.116443	0.0766604	0.47366	0.015687	0.3166371	0.324072	0.30299	0.128471	0.244467	0.0982873	0.412251	0.960449	2.52901	3.614585
9050	-4079.859	-4079.103	-0.75582	0.7279614	0.172742	0.493283	0.489602	0.393869	0.189569	0.237835	0.139569	0.191785	0.281197	0.0273435	0.0359971	0.120171	0.0385296	0.0968321	0.269393	0.0914557	0.0466245	0.480761	0.0149333	0.2511412	0.326632	0.295619	0.124298	0.253452	0.080168	0.37643	0.934805	2.6086	2.811491
9060	-4088.095	-4085.044	-3.051684	0.6168773	0.0998422	0.494921	0.689863	0.368623	0.177317	0.123614	0.217803	0.210835	0.234036	0.112025	0.0866117	0.120171	0.105417	0.0881179	0.354379	0.0681629	0.0491498	0.370011	0.0701797	0.2549847	0.353066	0.28055	0.109251	0.257133	0.0566066	0.321524	0.889691	2.73218	3.041077
9070	-4082.551	-4084.369	1.818533	0.69478	0.112157	0.376586	0.401064	0.329766	0.211936	0.216368	0.149772	0.222616	0.15904	0.0809309	0.096144	0.0942845	0.103392	0.0973155	0.286567	0.0737897	0.0622398	0.422767	0.0573215	0.2531336	0.359281	0.304591	0.104041	0.232087	0.0730736	0.361057	0.922919	2.64295	2.554055
9080	-4082.055	-4078.988	-3.066707	0.8463582	0.151725	0.493656	0.545205	0.365992	0.316408	0.18391	0.153502	0.270078	0.0963667	0.0348359	0.0996483	0.101847	0.229405	0.0545274	0.31569	0.0731269	0.0724978	0.423753	0.0604051	0.3302095	0.327075	0.312818	0.110779	0.249329	0.105378	0.425149	0.969016	2.50046	3.042579
9090	-4079.18	-4079.547	0.3668521	0.649184	0.148704	0.493656	0.403557	0.371298	0.238513	0.147097	0.144619	0.180725	0.309044	0.0621389	0.0447822	0.0638647	0.0912242	0.0811323	0.235225	0.107565	0.0258706	0.497426	0.0527809	0.2374366	0.347998	0.281728	0.132382	0.237891	0.0633853	0.338534	0.904477	2.6936	2.699224
9100	-4079.441	-4078.834	-0.6067039	0.5546818	0.0997393	0.563093	0.507603	0.295325	0.290492	0.221258	0.132883	0.196974	0.119309	0.138675	0.138452	0.0395422	0.0532341	0.0701297	0.203642	0.104047	0.0406642	0.541946	0.039571	0.2213485	0.339576	0.282702	0.137189	0.240533	0.0439172	0.286123	0.856312	2.81365	2.796579
9110	-4076.105	-4080.354	4.249023	0.6025614	0.13934	0.365656	0.426176	0.282522	0.155376	0.199855	0.113531	0.208612	0.0813442	0.114039	0.0908733	0.100339	0.0333439	0.0897415	0.259067	0.0998652	0.0331763	0.455137	0.063013	0.169076	0.341975	0.287655	0.134984	0.235386	0.0536368	0.313693	0.88262	2.75005	2.311006
9120	-4082.738	-4084.051	1.312547	0.5561826	0.232881	0.420504	0.406764	0.296652	0.155376	0.17742	0.141802	0.270859	0.164523	0.0737669	0.107215	0.107443	0.0494468	0.103836	0.20348	0.109789	0.0596537	0.454713	0.0685277	0.169076	0.337775	0.28028	0.142831	0.239114	0.0442159	0.28702	0.857205	2.81156	2.604654
9130	-4086.277	-4084.71	-1.566269	0.4934585	0.125324	0.419264	0.411832	0.315678	0.27424	0.301499	0.150446	0.281084	0.19339	0.0336003	0.221667	0.10298	0.0615308	0.0875741	0.259161	0.0853066	0.0502493	0.489703	0.028006	0.178068	0.365979	0.281663	0.117179	0.235179	0.0321818	0.247624	0.81545	2.90474	2.892536
9140	-4076.809	-4075.79	-1.019813	0.4807127	0.148704	0.494051	0.479874	0.371745	0.207079	0.227335	0.147285	0.178991	0.255645	0.0600563	0.12885	0.105062	0.0332129	0.0889727	0.236138	0.111598	0.0453968	0.464078	0.0538169	0.13816	0.330173	0.300606	0.127043	0.242177	0.029871	0.239138	0.805711	2.92528	2.83789
9150	-4077.436	-4078.176	0.7399171	0.7042381	0.148704	0.385282	0.562016	0.401925	0.182835	0.186013	0.139272	0.217396	0.103145	0.030671	0.101121	0.0612002	0.142337	0.0924423	0.268234	0.111895	0.037965	0.440975	0.0484894	0.2631078	0.312922	0.30479	0.139312	0.242977	0.0750938	0.365523	0.926429	2.63295	2.661917
9160	-4081.518	-4077.686	-3.831375	1.229286	0.123065	0.499801	0.587362	0.386157	0.250591	0.173091	0.165131	0.246038	0.222435	0.0604181	0.14986	0.0664457	0.188651	0.0985976	0.282908	0.0942782	0.0372939	0.429861	0.0570612	0.3479826	0.325394	0.317208	0.12448	0.232919	0.18032	0.536274	1.02959	2.25381	3.119046
9170	-4079.425	-4076.592	-2.833725	1.040083	0.137855	0.580162	0.473735	0.405343	0.203088	0.27455	0.119387	0.253199	0.19647	0.134961	0.0351828	0.0679791	0.137371	0.076235	0.232319	0.108792	0.0250615	0.474039	0.083553	0.3125756	0.331116	0.307884	0.135681	0.225319	0.144882	0.488477	1.00634	2.36031	3.019281
9180	-4081.735	-4079.54	-2.195241	0.6409432	0.191685	0.624065	0.515693	0.28881	0.168116	0.188998	0.141922	0.29672	0.210316	0.081621	0.0113393	0.0561274	0.180019	0.065399	0.198297	0.117404	0.027505	0.543291	0.0481036	0.2769071	0.360797	0.288932	0.125045	0.225226	0.0616476	0.33428	0.900851	2.70322	2.955433
9190	-4080.863	-4079.749	-1.114029	1.007531	0.123601	0.587526	0.52521	0.324867	0.263766	0.188998	0.094571	0.19857	0.323476	0.068313	0.0207669	0.0519993	0.075648	0.0797447	0.206394	0.103129	0.0699795	0.517739	0.0230146	0.3358271	0.349829	0.279556	0.137116	0.2335	0.138454	0.479004	1.00124	2.38131	2.847312
9200	-4083.439	-4076.647	-6.791683	0.9511801	0.226171	0.66373	0.575288	0.442124	0.261234	0.229156	0.10805	0.275989	0.225707	0.0460549	0.111284	0.167417	0.0828711	0.0602347	0.192566	0.103186	0.0412074	0.557338	0.0454676	0.3532547	0.327769	0.328794	0.139178	0.204258	0.127113	0.461569	0.991415	2.4199	3.415077
9210	-4076.1	-4073.845	-2.255507	0.6602489	0.125021	0.454995	0.611093	0.372979	0.278998	0.179385	0.117644	0.263032	0.225707	0.119126	0.0938161	0.0474324	0.0722319	0.0838089	0.214016	0.093137	0.0393651	0.524467	0.0452069	0.264745	0.361002	0.287336	0.12258	0.229082	0.0657262	0.344155	0.909198	2.68092	2.961459
9220	-4087.528	-4078.685	-8.842205	0.4748273	0.172615	0.625058	0.709377	0.540177	0.41076	0.197333	0.0356659	0.244017	0.298141	0.110756	0.0974936	0.0525668	0.126168	0.0703224	0.273869	0.059745	0.029745	0.515538	0.0507804	0.2696392	0.337745	0.311121	0.126284	0.224849	0.0288224	0.235165	0.801051	2.93496	3.620129
9230	-4085.756	-4078.178	-7.578193	0.4533889	0.191268	0.522726	0.521853	0.50704	0.391634	0.191455	0.0736576	0.295501	0.277314	0.210644	0.163591	0.0302403	0.116803	0.0712431	0.291189	0.0829923	0.017436	0.486303	0.0508371	0.2174407	0.343215	0.28971	0.120673	0.246401	0.0251093	0.220402	0.783149	2.97134	3.493728
9240	-4086.611	-4084.841	-1.769445	0.604879	0.131866	0.513456	0.400096	0.331866	0.270566	0.225618	0.0598742	0.162147	0.265369	0.227651	0.229935	0.0105214	0.0838868	0.0743249	0.202163	0.0978935	0.0373626	0.548421	0.0398353	0.2352869	0.357198	0.290704	0.134186	0.217911	0.0541159	0.314973	0.883788	2.74712	2.912853
9250	-4083.664	-4078.725	-4.938724	0.7472224	0.185939	0.565005	0.490858	0.360148	0.361398	0.192662	0.13515	0.352682	0.158775	0.237446	0.0845808	0.0295528	0.0755849	0.0669907	0.208788	0.0807968	0.0287322	0.536073	0.0786193	0.3006077	0.317672	0.326935	0.123792	0.231601	0.0842902	0.384985	0.941185	2.58954	3.229781
9260	-4090.127	-4081.064	-9.063625	0.4887902	0.270975	0.551517	0.611002	0.527864	0.314839	0.273872	0.165391	0.261764	0.365792	0.0416331	0.118395	0.111672	0.0275559	0.0680465	0.208645	0.0632836	0.0300198	0.558186	0.0718195	0.2726513	0.33256	0.288186	0.132102	0.247152	0.0313293	0.244535	0.811937	2.9122	3.642271
9270	-4085.648	-4082.719	-2.928833	1.248107	0.137872	0.5478	0.69652	0.37452	0.265778	0.176841	0.0838278	0.238552	0.234057	0.0777022	0.0639565	0.0730435	0.0583208	0.0998854	0.216404	0.111197	0.0499481	0.426298	0.0962666	0.3382952	0.322935	0.307745	0.138809	0.230511	0.183663	0.540447	1.03143	2.24446	3.028792
9280	-4077.782	-4077.7	-0.08282595	1.167862	0.153874	0.440505	0.404595	0.321696	0.242722	0.216949	0.0693362	0.287696	0.246118	0.0605216	0.0843521	0.140349	0.0754757	0.097543	0.188104	0.0790657	0.0455354	0.538671	0.0510811	0.3718544	0.352297	0.285923	0.140885	0.220895	0.169181	0.521982	1.02307	2.28577	2.744191
9290	-4079.688	-4078.028	-1.659099	0.8123281	0.178339	0.440505	0.560662	0.429417	0.237672	0.147294	0.136923	0.198632	0.226099	0.0758409	0.126128	0.0717657	0.0725405	0.102182	0.260572	0.118596	0.0412287	0.434484	0.0429375	0.2962125	0.311844	0.314827	0.118777	0.254552	0.0981792	0.41205	0.960313	2.52946	2.901819
9300	-4079.926	-4077.443	-2.483667	0.7887295	0.174193	0.459672	0.40971	0.565723	0.224107	0.212758	0.0699412	0.183365	0.276768	0.0895296	0.108997	0.139821	0.0696902	0.0762585	0.239434	0.0942194	0.0309025	0.489011	0.0701748	0.3110381	0.349779	0.293994	0.128796	0.227431	0.0931583	0.402557	0.953782	2.5505	2.984275
