Iteration	Posterior	Likelihood	Prior	alpha	bls[1]	bls[2]	bls[3]	bls[4]	bls[5]	bls[6]	bls[7]	bls[8]	bls[9]	bls[10]	bls[11]	bls[12]	bls[13]	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	pi[1]	pi[2]	pi[3]	pi[4]	sr[1]	sr[2]	sr[3]	sr[4]	TL
750	-4086.991	-4084.09	-2.901629	0.2649726	0.159877	0.507236	0.61421	0.379397	0.239426	0.19456	0.184326	0.244699	0.057469	0.0915975	0.178515	0.0538959	0.120864	0.0958307	0.281571	0.0795428	0.0326057	0.475773	0.0346768	0.345168	0.274823	0.136602	0.243408	0.00288421	0.0776962	0.532015	3.3874	3.026072
760	-4081.86	-4086.281	4.420732	0.4024731	0.104456	0.491685	0.428567	0.290761	0.199015	0.190935	0.11338	0.17034	0.0649794	0.0629171	0.0688874	0.0331505	0.0747608	0.0963193	0.227247	0.116531	0.0647237	0.462366	0.0328133	0.311871	0.317234	0.124379	0.246516	0.0170728	0.183601	0.733943	3.06538	2.293836
770	-4080.825	-4086.979	6.153183	0.3873207	0.140394	0.399722	0.360779	0.27959	0.199733	0.165094	0.095229	0.134369	0.0362965	0.12167	0.0482759	0.0391268	0.100311	0.119335	0.179856	0.111318	0.0689167	0.468144	0.0524308	0.31709	0.2858	0.155419	0.241691	0.0149285	0.172223	0.717187	3.09566	2.12059
780	-4085.091	-4087.375	2.284914	0.4098897	0.148687	0.403032	0.340722	0.3459	0.317689	0.151633	0.074784	0.190156	0.0490394	0.166904	0.041398	0.17731	0.100162	0.118039	0.229095	0.0891597	0.0670557	0.461458	0.0351927	0.354551	0.289572	0.134934	0.220944	0.0181666	0.189104	0.741764	3.05096	2.507417
790	-4079.55	-4081.703	2.153673	0.3195903	0.184072	0.428536	0.448908	0.333688	0.174625	0.173045	0.111083	0.277698	0.0920048	0.0756871	0.057366	0.024072	0.139757	0.114752	0.225596	0.0937212	0.05406	0.495972	0.0158984	0.350076	0.273741	0.139791	0.236393	0.00701837	0.119796	0.627282	3.2459	2.520541
800	-4091.55	-4088.634	-2.915713	0.3523401	0.26021	0.48922	0.561532	0.32023	0.254731	0.188266	0.140585	0.408873	0.172287	0.0933031	0.0187272	0.00939253	0.110121	0.0701886	0.227387	0.104321	0.0495678	0.477061	0.0714742	0.349723	0.290194	0.119988	0.240095	0.0104813	0.145374	0.674093	3.17005	3.02748
810	-4087.761	-4081.802	-5.959643	0.3126758	0.141151	0.701854	0.560705	0.338383	0.386267	0.3045	0.170088	0.271967	0.130577	0.108288	0.0851371	0.0101115	0.122843	0.074802	0.24297	0.0573965	0.0364598	0.508417	0.0799545	0.351301	0.293399	0.119426	0.235873	0.00637974	0.114385	0.616489	3.26275	3.331873
820	-4091.422	-4084.48	-6.942511	0.3226316	0.155085	0.586952	0.477314	0.33755	0.268567	0.248274	0.263442	0.401912	0.130577	0.0415087	0.0992218	0.0297021	0.390054	0.0707782	0.254504	0.0729605	0.0482881	0.515131	0.0383391	0.351552	0.30397	0.105073	0.239405	0.00730967	0.122177	0.631923	3.23859	3.43016
830	-4085.891	-4086.179	0.2880956	0.3326718	0.141816	0.343944	0.499862	0.357626	0.235741	0.248557	0.120101	0.196465	0.0600013	0.173686	0.0186653	0.0543627	0.256272	0.0889945	0.281197	0.0807099	0.05906	0.45504	0.0349983	0.350721	0.285428	0.140353	0.223498	0.00831601	0.130035	0.646804	3.21484	2.707099
840	-4083.237	-4085.659	2.421682	0.4229026	0.137248	0.316067	0.548832	0.452844	0.200247	0.15068	0.0996393	0.11515	0.0760351	0.140361	0.0655065	0.0488226	0.142308	0.127199	0.240513	0.092112	0.0482705	0.463132	0.0287739	0.322531	0.288935	0.129795	0.25874	0.0201524	0.198647	0.75492	3.02628	2.493741
850	-4079.741	-4080.994	1.253795	0.4052947	0.153022	0.482294	0.458919	0.338181	0.21823	0.247185	0.126228	0.199886	0.0112652	0.0724737	0.106725	0.0791544	0.116967	0.13274	0.208041	0.0975939	0.0286338	0.477771	0.05522	0.330687	0.29144	0.154287	0.223586	0.0174856	0.1857	0.736947	3.05987	2.610529
860	-4084.379	-4087.407	3.028348	0.3884109	0.133941	0.341377	0.379593	0.339065	0.234294	0.204878	0.0894606	0.238194	0.0253002	0.116436	0.188267	0.0242906	0.117977	0.145989	0.260057	0.0867202	0.0398255	0.429353	0.0380557	0.30707	0.290624	0.129081	0.273226	0.0150786	0.173047	0.718429	3.09345	2.433074
870	-4080.841	-4085.363	4.521766	0.3916015	0.173748	0.313336	0.394298	0.383328	0.20876	0.205162	0.104742	0.220981	0.0491326	0.0482911	0.069262	0.0119598	0.100731	0.115626	0.226809	0.0903715	0.0707242	0.479616	0.0168536	0.339736	0.286981	0.135772	0.237511	0.0155217	0.175455	0.72203	3.08699	2.283732
880	-4082.378	-4084.175	1.797152	0.3381097	0.140092	0.382186	0.466189	0.295276	0.19328	0.158136	0.168877	0.287781	0.130311	0.0537158	0.102498	0.0450719	0.132781	0.107998	0.242302	0.0901921	0.057462	0.473433	0.0286138	0.357075	0.297334	0.117397	0.228194	0.0088893	0.134286	0.654589	3.20224	2.556194
890	-4079.919	-4084.396	4.476957	0.3944972	0.157766	0.385393	0.504303	0.293535	0.137731	0.144201	0.114788	0.175871	0.0800954	0.0573206	0.0525921	0.0230693	0.161547	0.086195	0.257126	0.12622	0.0458328	0.438725	0.0459014	0.317178	0.315797	0.122426	0.244599	0.0159286	0.177634	0.725257	3.08118	2.288213
900	-4090.249	-4092.322	2.072818	0.3782027	0.123451	0.400398	0.414605	0.398509	0.231405	0.146125	0.0810091	0.216326	0.112277	0.055544	0.0862939	0.0502028	0.212482	0.100357	0.257858	0.147306	0.0289952	0.455649	0.00983348	0.309425	0.303584	0.141419	0.245571	0.0136995	0.165295	0.706573	3.11443	2.528627
910	-4085.979	-4087.056	1.07673	0.3850324	0.118522	0.447012	0.485632	0.320867	0.238403	0.139366	0.108401	0.171813	0.0710344	0.133239	0.0294965	0.0827251	0.281724	0.123486	0.3184	0.0916591	0.0310832	0.410317	0.0250546	0.31347	0.314658	0.117673	0.254199	0.0146156	0.170489	0.714562	3.10033	2.628236
920	-4085.312	-4083.002	-2.309586	0.3385276	0.131297	0.433247	0.727489	0.411112	0.173896	0.196505	0.110179	0.223618	0.0751864	0.0933429	0.181464	0.0907676	0.118764	0.0932981	0.26551	0.0815262	0.0780526	0.45642	0.0251928	0.332239	0.288914	0.119296	0.259552	0.00893417	0.134613	0.655179	3.20127	2.966867
930	-4087.679	-4083.122	-4.557198	0.3965677	0.150592	0.764755	0.456328	0.342258	0.192993	0.236626	0.174314	0.304326	0.0502163	0.0419934	0.120479	0.145355	0.211394	0.0903249	0.248361	0.0939906	0.0638539	0.472893	0.0305764	0.340202	0.287063	0.123447	0.249288	0.0162224	0.179187	0.72754	3.07705	3.191629
940	-4080.598	-4081.352	0.753844	0.3526439	0.169363	0.472771	0.444385	0.387594	0.237195	0.200141	0.153008	0.17364	0.00197476	0.107988	0.128232	0.0596963	0.124536	0.0781415	0.242297	0.102242	0.0509385	0.491353	0.0350279	0.345114	0.272861	0.124269	0.257757	0.0105167	0.14561	0.674496	3.16938	2.660524
950	-4085.487	-4080.45	-5.036187	0.371187	0.122836	0.687295	0.444385	0.47885	0.228419	0.270215	0.162598	0.189124	0.0127166	0.144751	0.150754	0.100547	0.247037	0.0651014	0.231162	0.100052	0.0432948	0.502421	0.0579698	0.357934	0.291724	0.126654	0.223688	0.0127866	0.159928	0.698119	3.12917	3.239527
960	-4086.951	-4080.808	-6.143632	0.3699046	0.119559	0.56452	0.492617	0.389641	0.289898	0.234708	0.159237	0.308701	0.0849836	0.172103	0.16635	0.0967725	0.271182	0.0578218	0.233608	0.10007	0.0297626	0.501084	0.0776543	0.335728	0.310666	0.126707	0.2269	0.0126228	0.158943	0.696546	3.13189	3.350272
970	-4083.335	-4082.055	-1.280521	0.366747	0.120434	0.43418	0.675312	0.372478	0.192124	0.26374	0.156084	0.205398	0.107466	0.0439418	0.035235	0.0516334	0.205935	0.0884132	0.232517	0.124898	0.0298396	0.472268	0.0520644	0.328261	0.303756	0.124212	0.243771	0.0122239	0.156516	0.692635	3.13862	2.863961
980	-4088.616	-4085.216	-3.400434	0.3329239	0.156838	0.594889	0.516052	0.472786	0.173393	0.188038	0.171334	0.153651	0.130758	0.123418	0.028413	0.195387	0.170995	0.0790429	0.181719	0.0660356	0.0173138	0.612591	0.0432974	0.339508	0.293897	0.128847	0.237748	0.00834214	0.130232	0.647169	3.21426	3.075952
990	-4080.008	-4080.525	0.5168753	0.3561764	0.152245	0.433031	0.516052	0.367472	0.183742	0.139227	0.13749	0.236303	0.0386192	0.0983078	0.0696508	0.115329	0.196751	0.100892	0.253595	0.0923058	0.0386365	0.447848	0.0667219	0.323217	0.306219	0.130362	0.240202	0.0109327	0.14835	0.679145	3.16157	2.684221
1000	-4079.338	-4080.865	1.526675	0.3356092	0.111742	0.493156	0.513557	0.342221	0.278438	0.141379	0.13867	0.199304	0.061801	0.0695858	0.0546591	0.0228152	0.155913	0.11075	0.280166	0.0962893	0.0429967	0.432451	0.0373468	0.324359	0.310226	0.125056	0.240359	0.00862324	0.132332	0.651032	3.20801	2.583241
1010	-4081.603	-4079.628	-1.974661	0.361771	0.165265	0.495851	0.442317	0.38246	0.267446	0.200669	0.169033	0.304798	0.15399	0.113576	0.0732606	0.00474442	0.159964	0.0825855	0.222452	0.0881457	0.0288364	0.557217	0.0207635	0.321718	0.29273	0.143849	0.241702	0.0116075	0.152679	0.686362	3.14935	2.933375
1020	-4092.03	-4086.837	-5.193292	0.305186	0.145036	0.449678	0.626538	0.523523	0.256474	0.227035	0.161664	0.289477	0.170977	0.104029	0.0681104	0.0119713	0.220727	0.099828	0.278157	0.132434	0.0364042	0.397922	0.0552551	0.305956	0.326805	0.1321	0.235139	0.00572541	0.108535	0.60441	3.28133	3.255238
1030	-4085.795	-4086.76	0.9652391	0.351924	0.137634	0.505819	0.563771	0.272204	0.240196	0.167571	0.113025	0.222444	0.123326	0.137981	0.0649068	0.00601293	0.0844929	0.0669431	0.259716	0.11312	0.0235836	0.432347	0.104291	0.324489	0.327499	0.122281	0.225732	0.0104329	0.145051	0.67354	3.17098	2.639385
1040	-4086.185	-4084.763	-1.421567	0.3502765	0.178513	0.587288	0.710006	0.326257	0.166638	0.172905	0.121976	0.23029	0.065836	0.045014	0.0251013	0.0567483	0.191493	0.0859479	0.277921	0.110141	0.0438523	0.420961	0.0611774	0.295282	0.319523	0.133738	0.251457	0.0102423	0.14377	0.67134	3.17465	2.878065
1050	-4079.338	-4081.374	2.036043	0.3297309	0.123391	0.385096	0.38974	0.348001	0.264006	0.224276	0.16815	0.21429	0.0667765	0.0977075	0.0276227	0.0839408	0.139306	0.0767069	0.209274	0.113946	0.0293601	0.534365	0.0363478	0.343517	0.282032	0.142513	0.231938	0.00801419	0.127734	0.642514	3.22174	2.532304
1060	-4087.3	-4085.753	-1.547103	0.3066771	0.141593	0.457788	0.449321	0.428906	0.244042	0.231275	0.121769	0.308838	0.122106	0.0136519	0.0634875	0.0431543	0.264688	0.0817899	0.183668	0.0937689	0.0471098	0.587661	0.00600271	0.343434	0.296959	0.137999	0.221607	0.00585256	0.109699	0.606848	3.2776	2.890619
1070	-4088.602	-4087.885	-0.7173141	0.30561	0.133453	0.413543	0.560195	0.382782	0.218598	0.146915	0.140903	0.275479	0.0744779	0.0624823	0.169166	0.0479598	0.181687	0.117102	0.257731	0.110688	0.0275501	0.483683	0.00324588	0.348412	0.271731	0.136353	0.243504	0.00576141	0.108866	0.605105	3.28027	2.80764
1080	-4097.605	-4089.969	-7.636027	0.2927495	0.0965061	0.611275	0.575675	0.456917	0.331868	0.26546	0.110536	0.121628	0.130781	0.15615	0.135734	0.135814	0.371167	0.0952473	0.212162	0.0854168	0.033073	0.569405	0.00469537	0.340557	0.29241	0.130017	0.237016	0.00472562	0.0988678	0.583423	3.31298	3.499511
1090	-4090.139	-4084.037	-6.101605	0.2762162	0.174386	0.611275	0.57451	0.611832	0.217843	0.269874	0.101921	0.191127	0.0573133	0.00170493	0.0850879	0.0806231	0.368572	0.0945523	0.185206	0.0981289	0.0358943	0.556137	0.030082	0.32644	0.290183	0.145496	0.23788	0.00356473	0.0861726	0.553613	3.35665	3.346069
1100	-4091.933	-4087.08	-4.852959	0.3440662	0.112653	0.667277	0.623247	0.372742	0.262633	0.228418	0.113462	0.312072	0.0615186	0.000155946	0.123159	0.145273	0.198593	0.0931117	0.194701	0.0825509	0.0287797	0.564059	0.036798	0.335855	0.310103	0.153077	0.200965	0.00953968	0.138935	0.662903	3.18862	3.221205
1110	-4080.686	-4080.891	0.2048813	0.3434339	0.155845	0.48549	0.486963	0.350812	0.249146	0.193868	0.115813	0.259355	0.0730645	0.000695039	0.101426	0.0210886	0.221856	0.0998515	0.186876	0.0934422	0.055811	0.541389	0.0226304	0.338961	0.292835	0.14255	0.225653	0.00946953	0.138442	0.66203	3.19006	2.715421
1120	-4087.276	-4086.611	-0.6650519	0.3862703	0.165373	0.571603	0.54249	0.400927	0.206006	0.145268	0.0969783	0.227572	0.0387567	0.068689	0.108423	0.0314246	0.198905	0.112043	0.238109	0.097799	0.0279514	0.517089	0.00700904	0.305747	0.318026	0.138212	0.238015	0.0147845	0.171428	0.715985	3.0978	2.802414
1130	-4085.875	-4087.771	1.896588	0.3262862	0.123924	0.426806	0.50332	0.365156	0.191256	0.165084	0.154083	0.227572	0.131386	0.039398	0.105854	0.0174358	0.0949765	0.0915074	0.213073	0.0820726	0.0551181	0.500155	0.0580745	0.349856	0.286771	0.127715	0.235657	0.00766807	0.125038	0.637417	3.22988	2.54625
1140	-4079.248	-4076.508	-2.740216	0.3474473	0.167487	0.436705	0.576371	0.463951	0.244919	0.223662	0.180893	0.21856	0.0812727	0.0642307	0.0944303	0.0259356	0.231513	0.0800085	0.191159	0.103075	0.0314219	0.537816	0.0565196	0.335166	0.304009	0.128204	0.232621	0.00991914	0.141569	0.667525	3.18099	3.00993
1150	-4080.846	-4079.781	-1.065111	0.3497251	0.152224	0.506326	0.4311	0.424748	0.216362	0.178948	0.130146	0.233494	0.104654	0.153818	0.126052	0.0453985	0.13915	0.0964117	0.198681	0.109003	0.0243777	0.522467	0.0490603	0.366213	0.285323	0.133636	0.214828	0.0101789	0.143341	0.6706	3.17588	2.84242
1160	-4081.469	-4083.41	1.94109	0.3160598	0.12734	0.400101	0.46127	0.301724	0.157794	0.199635	0.188389	0.195126	0.00471458	0.124608	0.10979	0.10144	0.169868	0.127392	0.245502	0.084781	0.0531349	0.451115	0.0380748	0.323703	0.301012	0.133369	0.241916	0.00668816	0.117032	0.621813	3.25447	2.5418
1170	-4082.023	-4081.833	-0.190341	0.3564416	0.111645	0.374383	0.426904	0.41463	0.279664	0.256333	0.163752	0.226639	0.0207889	0.124608	0.118713	0.0767029	0.16018	0.115664	0.171538	0.0865693	0.0467822	0.545199	0.0342473	0.35554	0.269496	0.143082	0.231883	0.0109642	0.148556	0.679491	3.16099	2.754943
1180	-4094.635	-4098.431	3.796245	0.2969464	0.14402	0.385283	0.388478	0.409501	0.153354	0.160658	0.152013	0.162017	0.0312038	0.0399445	0.17463	0.0639347	0.0912485	0.0912252	0.181199	0.0562925	0.0395537	0.564349	0.0673806	0.3106	0.300645	0.148722	0.240033	0.00505088	0.102122	0.590639	3.30219	2.356284
1190	-4083.443	-4085.327	1.884232	0.3847102	0.116939	0.4253	0.481456	0.409501	0.186655	0.162932	0.144256	0.225193	0.00491382	0.060904	0.127566	0.0810429	0.120827	0.135757	0.158429	0.08757	0.0254644	0.560817	0.0319629	0.343816	0.264322	0.155738	0.236123	0.0145718	0.170245	0.714191	3.10099	2.547486
1200	-4086	-4083.708	-2.292156	0.374124	0.156234	0.539087	0.603187	0.425804	0.263275	0.124792	0.189066	0.228187	0.031942	0.0749238	0.0992581	0.0369929	0.192375	0.12118	0.237761	0.108984	0.0289342	0.470202	0.0329392	0.319568	0.306406	0.150191	0.223834	0.0131652	0.162178	0.70169	3.12297	2.965124
1210	-4079.116	-4079.123	0.007095065	0.3366741	0.156234	0.449337	0.524373	0.417917	0.182831	0.188772	0.133191	0.185477	0.037306	0.0995138	0.108734	0.147113	0.104401	0.119406	0.223451	0.0690842	0.0224086	0.514749	0.0509004	0.342187	0.30147	0.130288	0.226055	0.00873604	0.133164	0.652552	3.20555	2.735199
1220	-4087.509	-4091.474	3.965647	0.4008136	0.16038	0.307977	0.384001	0.38703	0.125168	0.204004	0.113508	0.216717	0.0309463	0.0995138	0.066043	0.0771758	0.16688	0.106001	0.231405	0.0718228	0.0387572	0.46424	0.0877738	0.345115	0.296868	0.121304	0.236713	0.016832	0.182364	0.73216	3.06864	2.339344
1230	-4085.82	-4090.412	4.591827	0.4203046	0.175388	0.35835	0.395104	0.349375	0.176744	0.138282	0.115058	0.115459	0.0633153	0.13567	0.0373098	0.102207	0.114465	0.129833	0.239102	0.0745294	0.025986	0.439468	0.0910816	0.340677	0.300158	0.137979	0.221185	0.0197494	0.196754	0.75235	3.03115	2.276726
1240	-4087.06	-4087.666	0.6066281	0.3817027	0.155308	0.492048	0.461992	0.310911	0.228265	0.202784	0.090493	0.217669	0.0198061	0.190406	0.0269305	0.123495	0.155138	0.0782159	0.204199	0.0921574	0.0203662	0.504572	0.10049	0.316985	0.295242	0.141708	0.246064	0.0141656	0.167961	0.710696	3.10718	2.675246
1250	-4081.341	-4081.775	0.4335245	0.3201632	0.0990916	0.492048	0.487112	0.327077	0.225241	0.235207	0.0901813	0.160731	0.0827419	0.080941	0.0843241	0.141442	0.186419	0.0900054	0.229289	0.121383	0.045168	0.476135	0.0380199	0.324385	0.299727	0.136799	0.239089	0.00707276	0.120244	0.628161	3.24452	2.692556
1260	-4083.959	-4084.813	0.8537009	0.3300447	0.176885	0.440965	0.457946	0.384733	0.233279	0.148918	0.0785523	0.227417	0.0898743	0.096921	0.0356649	0.111643	0.16774	0.0674008	0.243973	0.0972074	0.0486903	0.517193	0.025535	0.351037	0.282495	0.127675	0.238793	0.00804611	0.12798	0.642975	3.221	2.650539
1270	-4085.206	-4077.459	-7.74638	0.3294847	0.183783	0.6416	0.632667	0.449974	0.384519	0.242836	0.167433	0.253057	0.0238758	0.0632406	0.0679367	0.158094	0.241531	0.0755802	0.283571	0.097645	0.0436061	0.478828	0.0207698	0.339252	0.315025	0.127737	0.217986	0.00798918	0.127541	0.642153	3.22232	3.510547
1280	-4088.508	-4086.186	-2.322285	0.3491118	0.221606	0.508243	0.444715	0.403723	0.243357	0.164064	0.186398	0.271793	0.0767654	0.232387	0.0528059	0.0676799	0.0945997	0.0569355	0.198793	0.0858676	0.0501032	0.564154	0.0441465	0.366289	0.275098	0.133231	0.225383	0.0101087	0.142864	0.669776	3.17725	2.968137
1290	-4082.854	-4075.777	-7.077493	0.3177522	0.207687	0.760076	0.633687	0.493609	0.256235	0.245085	0.182375	0.216716	0.0702467	0.0647242	0.0540025	0.143143	0.11607	0.0745353	0.189646	0.0923995	0.0387282	0.574973	0.0297177	0.326957	0.3059	0.131567	0.235577	0.00684538	0.118357	0.624445	3.25035	3.443658
1300	-4083.002	-4080.984	-2.017682	0.3420273	0.167536	0.543209	0.446255	0.397594	0.155037	0.221429	0.184527	0.244605	0.133442	0.0881688	0.0482216	0.182496	0.125156	0.0698973	0.204052	0.12036	0.0379197	0.53112	0.036651	0.365035	0.2945	0.124165	0.2163	0.00931444	0.137345	0.660081	3.19326	2.937677
1310	-4080.799	-4079.652	-1.146286	0.3457275	0.113109	0.540199	0.417457	0.38878	0.158335	0.238155	0.161121	0.207275	0.0891038	0.147099	0.0349898	0.157955	0.19696	0.0901519	0.199159	0.101237	0.0286654	0.517348	0.0634386	0.341797	0.305181	0.131675	0.221347	0.00972521	0.14023	0.665183	3.18486	2.850537
1320	-4083.945	-4078.528	-5.416634	0.3159396	0.177635	0.551534	0.585536	0.394349	0.304761	0.175206	0.208033	0.259228	0.0467805	0.177173	0.0127165	0.169093	0.215528	0.084413	0.217568	0.0811828	0.0253883	0.532369	0.0590789	0.363321	0.272995	0.139565	0.22412	0.00667708	0.116938	0.621625	3.25476	3.277572
1330	-4082.978	-4078.525	-4.452587	0.3025985	0.153479	0.632844	0.537201	0.452255	0.307683	0.245021	0.138909	0.259228	0.0378413	0.137709	0.0250256	0.169093	0.0848784	0.0970249	0.180268	0.0747765	0.0212122	0.573703	0.0530155	0.34579	0.28223	0.149124	0.222856	0.00550846	0.106518	0.600141	3.28783	3.181167
1340	-4082.45	-4082.975	0.524359	0.337547	0.174359	0.475646	0.523027	0.362521	0.161011	0.202904	0.129437	0.268794	0.0643788	0.0517237	0.0585019	0.0954331	0.115736	0.130627	0.232625	0.0641849	0.0306824	0.483002	0.0588785	0.325833	0.293885	0.118047	0.262234	0.00882906	0.133847	0.653792	3.20353	2.683473
1350	-4082.55	-4086.277	3.727114	0.4346119	0.170367	0.471399	0.396126	0.351072	0.160006	0.138459	0.123459	0.242953	0.0210878	0.0205916	0.0570315	0.0834503	0.127195	0.141751	0.26728	0.0747992	0.0680059	0.423089	0.0250747	0.314737	0.288616	0.12647	0.270177	0.0220079	0.207106	0.766174	3.00471	2.363197
1360	-4080.446	-4083.353	2.907025	0.3785622	0.136487	0.422913	0.505769	0.351402	0.172511	0.147277	0.13848	0.205645	0.0300263	0.00829933	0.036021	0.0803293	0.210045	0.0979386	0.315224	0.0925845	0.0634876	0.383612	0.0471537	0.338221	0.298482	0.114712	0.248585	0.013747	0.165569	0.707	3.11368	2.445206
1370	-4083.461	-4086.511	3.050309	0.3822657	0.160664	0.501632	0.356614	0.285764	0.164069	0.173201	0.172726	0.240764	0.0398025	0.0459189	0.0465067	0.0787961	0.164421	0.100275	0.235282	0.0910191	0.0598161	0.446816	0.066792	0.36197	0.277498	0.121491	0.239041	0.0142413	0.168389	0.711354	3.10602	2.430878
1380	-4082.122	-4083.118	0.9962355	0.3644796	0.139084	0.424064	0.514719	0.332432	0.182811	0.173201	0.162124	0.208247	0.110552	0.0530217	0.114158	0.0927625	0.129108	0.079642	0.228285	0.094217	0.0398037	0.484837	0.0732153	0.319774	0.30192	0.141206	0.2371	0.0119411	0.154769	0.689794	3.1435	2.636285
1390	-4087.585	-4086.576	-1.008226	0.3504737	0.204789	0.446618	0.533669	0.286946	0.266712	0.170976	0.204105	0.279977	0.0198148	0.0534627	0.0910584	0.0931966	0.185407	0.0857903	0.208976	0.0804611	0.0828242	0.527233	0.0147156	0.336969	0.311272	0.133303	0.218456	0.010265	0.143923	0.671604	3.17421	2.836731
1400	-4084.864	-4087.506	2.64197	0.3764218	0.088369	0.307357	0.518925	0.349366	0.174532	0.1446	0.17255	0.179892	0.0482725	0.104365	0.142176	0.102925	0.138382	0.0736258	0.224867	0.120362	0.0506629	0.500775	0.0297067	0.321904	0.309317	0.138524	0.230255	0.013465	0.163936	0.704451	3.11815	2.471712
1410	-4086.746	-4085.938	-0.8081607	0.3501416	0.143969	0.535283	0.419839	0.38224	0.220686	0.265635	0.114232	0.262925	0.00338292	0.142828	0.0865005	0.0693168	0.169886	0.0986669	0.205349	0.10098	0.0659005	0.449422	0.0796807	0.330002	0.29803	0.13081	0.241158	0.0102268	0.143665	0.67116	3.17495	2.816725
1420	-4082.377	-4085.116	2.738918	0.3380405	0.197857	0.39099	0.398625	0.33093	0.225656	0.201555	0.115184	0.235782	0.0177284	0.0389226	0.10125	0.0520232	0.155514	0.0753382	0.24637	0.138907	0.0714261	0.435364	0.0325942	0.332134	0.299758	0.132218	0.23589	0.00888189	0.134232	0.654491	3.2024	2.462017
1430	-4086.091	-4085.553	-0.5381195	0.3301237	0.228254	0.527159	0.496838	0.453641	0.161647	0.191491	0.113451	0.184054	0.086534	0.0389226	0.112167	0.0488189	0.146744	0.106127	0.227191	0.0903522	0.0603141	0.483401	0.032614	0.301689	0.329564	0.131105	0.237642	0.00805416	0.128042	0.64309	3.22081	2.789721
1440	-4083.845	-4086.152	2.306815	0.37489	0.142625	0.409588	0.358934	0.385104	0.199678	0.177088	0.147216	0.159519	0.086201	0.0807127	0.152933	0.0959958	0.109633	0.127372	0.261898	0.0759497	0.0547984	0.4587	0.0212818	0.326377	0.277811	0.142641	0.253171	0.0132648	0.162765	0.702613	3.12136	2.505227
1450	-4084.436	-4083.891	-0.5459701	0.3396376	0.138506	0.455057	0.53663	0.310585	0.196079	0.234581	0.165031	0.339852	0.0235902	0.119097	0.0631478	0.0250512	0.183297	0.0975785	0.281126	0.0798354	0.0429816	0.447643	0.0508357	0.312103	0.29909	0.13442	0.254386	0.00905391	0.13548	0.656742	3.19872	2.790506
1460	-4084.181	-4084.303	0.1225554	0.3125162	0.119843	0.372137	0.570404	0.375722	0.188668	0.143798	0.13369	0.2479	0.0140499	0.159533	0.118781	0.0885647	0.190562	0.0935207	0.268322	0.104185	0.0252631	0.488512	0.0201977	0.337638	0.2949	0.127692	0.23977	0.0063654	0.11426	0.616236	3.26314	2.723653
1470	-4078.206	-4077.923	-0.2826236	0.3649477	0.16849	0.412857	0.52663	0.339721	0.284563	0.202545	0.168748	0.256975	0.0258117	0.0910967	0.0927037	0.0314266	0.162602	0.106741	0.215113	0.07576	0.0407591	0.533362	0.0282655	0.338061	0.302895	0.129334	0.229711	0.0119993	0.15513	0.690383	3.14249	2.764171
1480	-4082.676	-4086.937	4.26082	0.3964778	0.125379	0.377983	0.362486	0.332574	0.233883	0.150861	0.138985	0.209958	0.0347921	0.0839684	0.179802	0.0368211	0.0423329	0.102252	0.251658	0.0917911	0.0331788	0.468707	0.0524132	0.32091	0.293462	0.136292	0.249336	0.0162096	0.17912	0.727441	3.07723	2.309827
1490	-4080.619	-4084.706	4.086479	0.3601252	0.128746	0.411347	0.363759	0.299724	0.180303	0.206858	0.164606	0.19417	0.0205051	0.0806042	0.0825176	0.0353001	0.158821	0.122674	0.25732	0.101695	0.0179432	0.458308	0.0420592	0.349939	0.295843	0.12855	0.225668	0.011407	0.151407	0.684258	3.15293	2.327261
