Iteration	Posterior	Likelihood	Prior	bl[1]	bl[2]	bl[3]	bl[4]	bl[5]	bl[6]	bl[7]	bl[8]	bl[9]	bl[10]	bl[11]	bl[12]	bl[13]	bl[14]	bl[15]	bl[16]	bl[17]	bl[18]	bl[19]	bl[20]	bl[21]	bl[22]	bl[23]	bl[24]	bl[25]	bl[26]	bl[27]	bl[28]	bl[29]	bl[30]	bl[31]	bl[32]	bl[33]	bl[34]	bl[35]	bl[36]	bl[37]	bl[38]	bl[39]	bl[40]	bl[41]	bl[42]	bl[43]	bl[44]	bl[45]	bl[46]	bl[47]	bl[48]	TL
5610	-32341.85	-32412.6	70.75157	0.193492	0.061615	0.0373968	0.0345017	0.143535	0.158988	0.0723608	0.0612413	0.025671	0.0456733	0.149862	0.0749812	0.0865549	0.0837081	0.0134	0.0112773	0.0970622	0.218049	0.0447722	0.0511643	0.110776	0.143248	0.0310481	0.0310447	0.317594	0.226563	0.020662	0.176622	0.0368831	0.217265	0.00337005	0.0914565	0.0873676	0.0829283	0.0611517	0.00321049	0.0186872	0.00952483	0.118513	0.0302871	0.119748	0.0493991	0.0443826	0.0844555	0.0690522	0.000335828	0.0565807	0.0697877	3.977252
5620	-32342.8	-32413.96	71.16191	0.187517	0.0621456	0.0437725	0.0433766	0.146863	0.165917	0.0626511	0.0567905	0.0294891	0.043002	0.122517	0.0694166	0.0708323	0.114523	0.00961745	0.0108992	0.100593	0.225664	0.0663754	0.0562264	0.0973955	0.116153	0.0269433	0.0314742	0.331661	0.210206	0.0212608	0.165541	0.0458205	0.210726	0.00269274	0.0863202	0.0924065	0.0867733	0.0581422	0.00345171	0.01404	0.00232223	0.0971793	0.0374869	0.133469	0.0583582	0.0421079	0.0817863	0.0861058	0.00526749	0.0522531	0.0506847	3.936218
5630	-32335.63	-32406.15	70.52389	0.175646	0.077567	0.0404162	0.0377011	0.147625	0.160633	0.0562472	0.055709	0.0257669	0.0476164	0.132373	0.0816365	0.0828611	0.0981084	0.00743373	0.0169275	0.0842671	0.220033	0.052974	0.0624551	0.105561	0.13682	0.0334884	0.0288181	0.300994	0.218433	0.0306795	0.167391	0.0644018	0.231884	0.0184422	0.0868013	0.0943582	0.081014	0.0648023	0.000167586	0.00965275	0.0159498	0.117751	0.0327546	0.131065	0.054499	0.0507147	0.0883197	0.0847001	0.000344795	0.0517754	0.0344386	4.00002
5640	-32333.6	-32405	71.40102	0.192955	0.0672988	0.0375008	0.0373326	0.151748	0.185882	0.0672349	0.059719	0.0304844	0.046704	0.139425	0.0750621	0.0744221	0.0980548	0.00936891	0.0128202	0.100379	0.186262	0.0504911	0.061856	0.111351	0.109474	0.0333454	0.0288119	0.284601	0.199708	0.0160225	0.162697	0.0570611	0.231616	0.0269454	0.0761115	0.0853867	0.0899757	0.0596507	0.00347042	0.0200086	0.00555591	0.11943	0.0362445	0.126919	0.0495121	0.041885	0.0729196	0.091581	0.00184069	0.0545504	0.0306317	3.912306
5650	-32336.02	-32407.21	71.19669	0.199912	0.0531466	0.0404856	0.0368202	0.14501	0.177287	0.0586939	0.0607482	0.025197	0.0475589	0.13395	0.0732791	0.0816386	0.106381	0.00513197	0.0160973	0.0913043	0.220001	0.0557773	0.0590441	0.108072	0.110166	0.0337015	0.028267	0.315334	0.189036	0.0208693	0.167322	0.0580501	0.229969	0.0498925	0.0834315	0.079786	0.0973019	0.0582079	0.00429329	0.0126394	0.00958796	0.12595	0.0266925	0.136114	0.0478378	0.0469695	0.0743123	0.0673625	0.00666416	0.0474568	0.00998862	3.93274
5660	-32334.47	-32406.04	71.57031	0.206002	0.0800396	0.0355428	0.0359542	0.138416	0.169276	0.06859	0.0610675	0.027056	0.0384093	0.130789	0.0651352	0.0722229	0.0984406	0.00824483	0.0105956	0.104077	0.218835	0.0571632	0.0584753	0.111175	0.107117	0.0327842	0.0333876	0.299457	0.215104	0.0229094	0.16172	0.0576255	0.222217	0.0412945	0.0771072	0.103861	0.069413	0.0641824	0.000581212	0.0121339	0.0108758	0.105054	0.0330598	0.113753	0.0467834	0.0392756	0.0778537	0.0693897	0.00347875	0.0617201	0.0177317	3.895378
5670	-32337.3	-32408.29	70.99026	0.203451	0.0733183	0.0420976	0.0371725	0.149283	0.175851	0.0593785	0.0532525	0.0213211	0.0490909	0.134842	0.0701027	0.0642265	0.118108	0.00689289	0.0117495	0.11816	0.196362	0.0499373	0.0510642	0.0981514	0.117901	0.0352916	0.0356511	0.303787	0.197237	0.0321291	0.150483	0.0647478	0.247634	0.0484236	0.0823592	0.0891715	0.0810953	0.0621595	0.00106171	0.0144217	0.0096436	0.12426	0.0336661	0.137278	0.0439805	0.0384528	0.0795522	0.0835559	0.00281654	0.0468199	0.00598886	3.953383
5680	-32338.35	-32409.57	71.21975	0.191587	0.0659634	0.0455535	0.0337591	0.14088	0.176798	0.0588661	0.0547548	0.0289647	0.0397367	0.133468	0.0816624	0.072963	0.111087	0.00794117	0.014287	0.0955886	0.23572	0.0586608	0.0496591	0.116097	0.129962	0.0355986	0.0260943	0.3034	0.220619	0.0199024	0.154947	0.0489518	0.212375	0.0443111	0.0923818	0.087413	0.087495	0.0617316	0.00182269	0.00960524	0.00991717	0.11519	0.0292596	0.113562	0.0358983	0.0602896	0.0717767	0.0902585	0.000894716	0.0470373	0.00574315	3.930433
5690	-32334.19	-32405.44	71.25489	0.192583	0.0779468	0.0356206	0.0403933	0.147335	0.1509	0.072179	0.0649969	0.0301211	0.0510189	0.130376	0.0701153	0.0735555	0.102621	0.0102341	0.0136352	0.0954225	0.202979	0.0548941	0.0454733	0.109636	0.126247	0.0330541	0.0242853	0.29762	0.201614	0.0157013	0.175145	0.0584342	0.220589	0.028683	0.0767037	0.0932552	0.0903973	0.0620186	0.000399219	0.0104831	0.0168734	0.119348	0.0362286	0.125434	0.0482419	0.0444898	0.0834128	0.0739933	0.00307633	0.0476888	0.0414649	3.92692
5700	-32337.01	-32408.7	71.69034	0.203127	0.077632	0.0399402	0.0336267	0.141338	0.15775	0.0616585	0.0612226	0.0289227	0.054829	0.150757	0.0727435	0.0715906	0.0886859	0.00476479	0.00871817	0.0986717	0.188354	0.0504594	0.057146	0.115988	0.122377	0.0401413	0.0332746	0.328449	0.195302	0.0279883	0.148333	0.0472173	0.217498	0.0396044	0.0784615	0.0853181	0.093168	0.0553663	0.000621669	0.0157722	0.00924901	0.112004	0.0299745	0.133661	0.0400339	0.0359752	0.0836421	0.0687364	0.00283019	0.0502442	0.0202045	3.883374
5710	-32342.71	-32413.41	70.70145	0.209049	0.0722532	0.0315741	0.0301895	0.159218	0.179046	0.0711425	0.0588916	0.0284936	0.0514073	0.126935	0.071862	0.0705064	0.110503	0.0113436	0.00969235	0.0877149	0.228401	0.0519708	0.0556307	0.0979647	0.103994	0.042346	0.0322983	0.337676	0.213953	0.0170213	0.164286	0.0633238	0.238222	0.0436894	0.0885921	0.0792105	0.0910867	0.0487469	0.0062007	0.0152067	0.00588028	0.114512	0.0325495	0.115232	0.0507288	0.041612	0.0801473	0.0702417	0.000358269	0.0557075	0.0156516	3.982263
5720	-32340.84	-32412.72	71.87949	0.193475	0.0713343	0.0433145	0.0458677	0.127616	0.167387	0.0578185	0.0543032	0.0333613	0.0430055	0.148889	0.0680957	0.0805766	0.109332	0.00623296	0.01373	0.0936297	0.198766	0.0642949	0.0550469	0.10188	0.114057	0.0381624	0.0308672	0.276728	0.190015	0.0413165	0.16404	0.0432661	0.195504	0.0574713	0.0801219	0.0944417	0.0956945	0.0621907	0.000935417	0.0151776	0.00404604	0.103494	0.02641	0.132687	0.0491494	0.0426961	0.0779965	0.0915204	0.00122488	0.0412227	0.0160664	3.86446
5730	-32336.12	-32407.35	71.23104	0.191083	0.0751736	0.0361297	0.0379337	0.155508	0.155192	0.06306	0.0535976	0.0278532	0.0475796	0.132687	0.0656114	0.0687897	0.106699	0.00716537	0.0145234	0.109797	0.197932	0.0541194	0.0539847	0.10779	0.135982	0.0370413	0.0279502	0.302532	0.207508	0.0213079	0.189386	0.0417456	0.221321	0.05967	0.0900886	0.0924598	0.0810906	0.0557344	0.00206441	0.0163416	0.0100126	0.106864	0.0351782	0.114641	0.0525954	0.0408664	0.0748761	0.0725995	0.000130299	0.0654769	0.011632	3.929305
5740	-32344.56	-32415.34	70.77722	0.183299	0.0887644	0.0340341	0.0356555	0.151728	0.18323	0.048944	0.0553602	0.023484	0.0405535	0.143918	0.0816524	0.0785066	0.101772	0.00623597	0.011937	0.113414	0.204097	0.0553252	0.0523371	0.0988275	0.11989	0.0349408	0.0262486	0.32874	0.187377	0.0391064	0.203136	0.0390424	0.226175	0.046712	0.0727252	0.0931588	0.0857128	0.06906	0.000792667	0.0112039	0.0142553	0.119981	0.0323078	0.112207	0.0474094	0.0490789	0.0795939	0.0753483	0.000198701	0.0449714	0.0222384	3.974687
5750	-32339.08	-32409.41	70.32426	0.171183	0.0780789	0.035183	0.0352883	0.15121	0.161227	0.0524927	0.0602364	0.0342115	0.0506249	0.152783	0.0633499	0.0837057	0.0981426	0.00883419	0.0129236	0.102988	0.229922	0.0617454	0.0442648	0.107346	0.119836	0.0394924	0.0268146	0.335877	0.204427	0.0170738	0.174783	0.0485091	0.235986	0.0262484	0.0896075	0.0900424	0.0883415	0.0583162	0.00286059	0.0147288	0.00674936	0.127404	0.0421797	0.118521	0.0514985	0.0386182	0.0999184	0.0761544	0.00127167	0.0554046	0.0335774	4.019983
5760	-32341.91	-32413.15	71.24043	0.183219	0.08496	0.044087	0.0320142	0.151934	0.152481	0.0542148	0.0612691	0.0332137	0.0495274	0.146997	0.0709478	0.0771441	0.102709	0.00638173	0.0130166	0.0991422	0.210206	0.0469772	0.0556787	0.118148	0.122909	0.0278883	0.0215927	0.290155	0.19847	0.0203117	0.179815	0.0555779	0.210677	0.00415306	0.0979515	0.0856295	0.0822511	0.0558907	0.000832953	0.015082	0.00437875	0.125354	0.0352874	0.134298	0.053002	0.0510529	0.0938799	0.0656555	0.00187683	0.0451812	0.054943	3.928365
5770	-32345.76	-32416.4	70.64577	0.200837	0.0771638	0.0322322	0.0486774	0.136935	0.178095	0.0589805	0.0643133	0.0328547	0.0391248	0.149542	0.0657212	0.0646587	0.0951938	0.00620701	0.0134307	0.077719	0.21106	0.048426	0.0575331	0.0981581	0.133587	0.03141	0.0281884	0.320219	0.199605	0.0148105	0.172886	0.0576804	0.221491	0.00492056	0.098036	0.106888	0.0819824	0.0701062	0.00541176	0.0140772	0.00886807	0.109634	0.0440209	0.124234	0.0423634	0.0553387	0.0908154	0.0767081	0.00287396	0.0585507	0.0562604	3.987832
5780	-32336.1	-32407.27	71.17432	0.19056	0.0713239	0.0348902	0.0428962	0.159836	0.174962	0.0516439	0.0560349	0.0308383	0.0533375	0.14701	0.0681634	0.0708031	0.0880025	0.00525199	0.0138559	0.0948329	0.207487	0.0415922	0.0610821	0.101915	0.120156	0.0388569	0.0316801	0.288522	0.206785	0.0230476	0.157919	0.0616554	0.225365	0.000558756	0.0969486	0.0961766	0.0935541	0.0620532	0.00124963	0.0165826	0.0117552	0.104807	0.0282612	0.142211	0.0511199	0.043001	0.0906846	0.0743805	0.000672123	0.0464308	0.0542232	3.934976
5790	-32333.65	-32405.39	71.74267	0.174686	0.0808955	0.0388395	0.0324393	0.138765	0.16292	0.0601217	0.0647828	0.0289202	0.0359353	0.144714	0.0610993	0.0718621	0.0911974	0.00655032	0.0120025	0.0909797	0.235974	0.0503102	0.0533793	0.104604	0.117499	0.0404675	0.0224204	0.324401	0.199667	0.0227177	0.175106	0.0393046	0.242787	0.00348399	0.0812841	0.0868931	0.0825562	0.0676029	0.00278571	0.0134472	0.0103935	0.109282	0.0287532	0.121157	0.0400134	0.0438481	0.0834969	0.0737681	0.00228817	0.0460838	0.0556562	3.878141
5800	-32334.43	-32405.96	71.52985	0.205488	0.0742405	0.0412114	0.0442732	0.155336	0.178858	0.0536782	0.0607877	0.0238814	0.0438895	0.14114	0.066391	0.0725222	0.099815	0.00702805	0.0112676	0.0980639	0.218155	0.0450411	0.0595168	0.106283	0.116267	0.0352248	0.0248125	0.288079	0.219789	0.0293203	0.154183	0.0528224	0.221602	0.000444432	0.0818999	0.0904679	0.081978	0.0631442	0.00499005	0.0123446	0.0088669	0.117927	0.034284	0.100707	0.0564468	0.0411591	0.0799562	0.0714903	0.00819486	0.0424353	0.0537196	3.899423
5810	-32334.64	-32405.74	71.10249	0.199986	0.0704674	0.0438491	0.0363222	0.143133	0.171448	0.0649478	0.0505899	0.0281255	0.0436847	0.134838	0.0800943	0.0902878	0.094866	0.00618419	0.0126321	0.0973218	0.20335	0.0508939	0.0553479	0.124567	0.13473	0.0345419	0.0381683	0.289777	0.212649	0.0203266	0.15502	0.0518853	0.201005	0.00855184	0.0848403	0.0940505	0.0949195	0.0659626	0.000556401	0.015869	0.00790425	0.119606	0.0456134	0.129637	0.0446661	0.0396605	0.0828422	0.0754489	0.000289476	0.0448039	0.0458988	3.94216
5820	-32334.8	-32405.7	70.8959	0.209951	0.08413	0.0416885	0.0352404	0.145675	0.166034	0.0537532	0.0534451	0.0215583	0.0442334	0.13116	0.0824739	0.0785191	0.112671	0.0052002	0.0172062	0.10104	0.21363	0.0566273	0.0517451	0.105185	0.13237	0.0427277	0.0285696	0.302081	0.207029	0.0309186	0.169612	0.0430942	0.235487	0.0127787	0.0770021	0.0901719	0.0955122	0.0607633	0.00256996	0.0152282	0.00733358	0.0996473	0.0348943	0.12254	0.0403785	0.0461071	0.0814175	0.0721688	0.00247149	0.0576883	0.0410896	3.962818
5830	-32338.81	-32410.43	71.62688	0.176907	0.0825942	0.0298901	0.0455561	0.155789	0.159062	0.0546961	0.0602925	0.0284331	0.0373846	0.145522	0.0726482	0.0770133	0.0950136	0.00692102	0.0097673	0.0875605	0.224118	0.0487107	0.0559925	0.0956655	0.130974	0.036176	0.0312213	0.34265	0.199592	0.029892	0.153085	0.0559661	0.224484	0.00452011	0.0800318	0.0856838	0.07863	0.0637778	9.2594e-05	0.0124168	0.0133447	0.112278	0.0337601	0.104797	0.0435263	0.0417891	0.0796258	0.0639533	0.0050883	0.054336	0.0584904	3.889721
5840	-32347.41	-32418.76	71.35183	0.192168	0.0768846	0.0395194	0.0364559	0.156842	0.14427	0.0698349	0.0746054	0.0241231	0.0408894	0.13269	0.0742152	0.0646661	0.0968457	0.00840364	0.00956754	0.0942215	0.222709	0.0492614	0.0390238	0.103754	0.124758	0.0444617	0.0377506	0.311226	0.196203	0.0332435	0.170057	0.0510994	0.219276	0.00131356	0.0942738	0.0965018	0.0933942	0.0652148	0.00423322	0.0142326	0.00480858	0.109863	0.0268661	0.125478	0.0464379	0.0470792	0.0649765	0.0891771	0.000752129	0.0457519	0.0478465	3.917226
5850	-32336.11	-32407.24	71.12932	0.191493	0.0708326	0.0344649	0.035491	0.13809	0.166133	0.0488625	0.0546597	0.0316764	0.0423082	0.129872	0.072872	0.0752309	0.0920961	0.00948269	0.00944699	0.113116	0.235234	0.0557079	0.0487474	0.108247	0.122967	0.0377085	0.0225641	0.287587	0.225639	0.0240962	0.175245	0.04726	0.237381	0.0137843	0.0783953	0.0832818	0.0900503	0.0584842	0.00279107	0.0123243	0.00617738	0.111777	0.0358623	0.127518	0.0521733	0.040274	0.0891742	0.0806878	0.00556256	0.0449416	0.0617061	3.939477
5860	-32340.71	-32412.68	71.97482	0.196028	0.0764333	0.0347776	0.0389655	0.155451	0.162716	0.0574971	0.0483617	0.0223167	0.0472563	0.128308	0.0694251	0.0782492	0.104477	0.0066779	0.0144996	0.119455	0.20533	0.0679925	0.0436196	0.0951355	0.120951	0.0271026	0.0352269	0.289421	0.199328	0.0176746	0.165776	0.0638585	0.227711	0.00853231	0.079156	0.0885013	0.0861327	0.0521215	0.00201969	0.0141818	0.00921375	0.104496	0.0339655	0.124272	0.041026	0.0425913	0.0823604	0.0744704	0.00561053	0.0360964	0.0501534	3.854926
5870	-32350.18	-32422.12	71.94053	0.203538	0.0716807	0.0317944	0.0431089	0.12897	0.160885	0.0629492	0.0544993	0.0199068	0.0388833	0.113159	0.0716593	0.0931026	0.110203	0.0125953	0.0143245	0.0834357	0.218102	0.0511219	0.0570892	0.118811	0.129936	0.0380185	0.0247836	0.272414	0.184772	0.0256295	0.18936	0.0502488	0.219455	0.0156479	0.0714897	0.102391	0.0887785	0.0601859	0.000473644	0.00765673	0.0100908	0.107503	0.0290963	0.117381	0.054919	0.0450056	0.0715355	0.0838411	0.00212302	0.0451714	0.0506315	3.858356
5880	-32334.41	-32405.25	70.83683	0.203455	0.0813696	0.0384479	0.0392806	0.143786	0.176042	0.0628407	0.0549674	0.0302767	0.0471269	0.133521	0.0677207	0.0744075	0.105412	0.00725478	0.0095036	0.0874119	0.225627	0.0507788	0.0606695	0.106728	0.122542	0.0434197	0.0232657	0.326192	0.194549	0.0265712	0.15203	0.054182	0.22873	0.0365707	0.0939137	0.0896652	0.0838651	0.0651576	0.00498014	0.0164237	0.00996979	0.121222	0.0386481	0.135134	0.0362944	0.0444845	0.0831111	0.0750505	0.00316623	0.0354662	0.0174944	3.968725
5890	-32331.28	-32403.07	71.78644	0.194861	0.0754251	0.042503	0.0366113	0.140858	0.174256	0.0621729	0.0564588	0.0305849	0.0363859	0.13225	0.0721637	0.0878726	0.096719	0.00751351	0.0126392	0.10018	0.202393	0.0493164	0.0522693	0.102988	0.120549	0.0278055	0.0389059	0.323793	0.20036	0.0234671	0.153959	0.0695262	0.213337	0.0209875	0.0788982	0.0832797	0.082571	0.050064	0.00389019	0.0167682	0.00993654	0.107133	0.0297821	0.135486	0.0447989	0.0387418	0.0776023	0.0690119	0.00199048	0.049535	0.0351617	3.873764
5900	-32342.19	-32413.8	71.60979	0.199569	0.079379	0.0397371	0.0384358	0.138723	0.190771	0.0568077	0.0549467	0.0336619	0.0433527	0.143384	0.0558424	0.0676449	0.0940915	0.00440944	0.0106492	0.0952723	0.198524	0.0634777	0.0580921	0.107175	0.111622	0.0402657	0.0255875	0.284477	0.208568	0.020873	0.168844	0.0550411	0.239781	0.0144865	0.0819847	0.0870776	0.0710348	0.0600446	0.00187581	0.00861788	0.00723144	0.115525	0.0311766	0.119365	0.0543691	0.0434958	0.0797295	0.0675631	0.00122579	0.0556472	0.0619711	3.891429
5910	-32342.77	-32414.29	71.5236	0.180888	0.0884086	0.0449832	0.0327475	0.14302	0.177607	0.0673571	0.0532837	0.0317586	0.0427354	0.139714	0.0581053	0.0767661	0.104056	0.00562001	0.0160767	0.110671	0.221575	0.0543769	0.044555	0.109678	0.114265	0.0386803	0.0257022	0.31239	0.18199	0.0300635	0.164841	0.064321	0.207679	0.00111006	0.0885172	0.0842194	0.0927819	0.0653022	0.0035389	0.0123289	0.00146591	0.104406	0.0384679	0.118138	0.0371976	0.0383453	0.0685192	0.0844973	0.00581894	0.0503917	0.0610854	3.900049
5920	-32343.14	-32413.98	70.83342	0.191362	0.0761819	0.0459985	0.035297	0.14779	0.161705	0.0690825	0.0508143	0.0300928	0.0413173	0.14056	0.0822098	0.0806514	0.0972744	0.0115606	0.0205438	0.109303	0.191761	0.0534691	0.0478483	0.0996583	0.13063	0.0371171	0.0326754	0.328693	0.192604	0.020683	0.160228	0.0541646	0.245862	0.00329314	0.0936097	0.0959321	0.099095	0.0540206	0.00355176	0.0115355	0.0150752	0.110329	0.0367877	0.117919	0.0567709	0.0328964	0.0752927	0.0724801	0.000581886	0.0527321	0.0500259	3.969066
5930	-32349.19	-32420.26	71.07613	0.198639	0.073309	0.0411459	0.0335415	0.139518	0.174444	0.0610257	0.0594162	0.0324342	0.0439047	0.143152	0.0689887	0.0678928	0.12603	0.00954268	0.0110248	0.0896563	0.235125	0.0434271	0.0625936	0.114772	0.109394	0.0492046	0.0220014	0.295138	0.218237	0.0237448	0.153481	0.0594348	0.230814	0.0071381	0.0894777	0.08349	0.0734314	0.0646617	0.00219631	0.0245001	0.0168291	0.10919	0.0287682	0.121472	0.0422576	0.0309627	0.0763048	0.0720101	0.00595686	0.0535359	0.0515812	3.944795
5940	-32341.66	-32411.82	70.15989	0.219741	0.0788599	0.0508471	0.0315973	0.14067	0.186108	0.0591316	0.0554121	0.0397214	0.0387505	0.139737	0.0686104	0.0755957	0.105653	0.00838201	0.0156626	0.093921	0.225827	0.0644702	0.0477877	0.105189	0.129004	0.0395888	0.0286475	0.336486	0.206274	0.0267436	0.168563	0.048439	0.218319	0.00283178	0.0920655	0.102721	0.0886113	0.0718953	0.00138109	0.0116064	0.010444	0.123752	0.0260971	0.105352	0.0456858	0.040033	0.0751258	0.0748244	0.00115879	0.0527956	0.0562993	4.03642
5950	-32340.35	-32411.5	71.14137	0.196941	0.069791	0.0374129	0.0410706	0.142394	0.179936	0.070192	0.0623415	0.0275947	0.0588901	0.139133	0.0674186	0.0809715	0.109219	0.0073561	0.0225275	0.0894677	0.223285	0.0505743	0.0573929	0.0938606	0.116342	0.0390294	0.0339335	0.29684	0.209183	0.0244653	0.171301	0.0497943	0.217171	0.000256654	0.0882569	0.0919264	0.087853	0.0496406	0.00665752	0.0138726	0.00581327	0.108428	0.0421377	0.115744	0.052213	0.0362549	0.0698183	0.0868448	8.61404e-05	0.0423826	0.0542544	3.938271
5960	-32342.21	-32413.21	71.00513	0.2166	0.0662481	0.0388494	0.0336285	0.128599	0.169717	0.0501166	0.0644946	0.0253866	0.0437046	0.134428	0.0672903	0.0886998	0.108539	0.00445983	0.0125299	0.106438	0.220861	0.0470614	0.0520882	0.119967	0.108455	0.0391033	0.0235922	0.297785	0.217023	0.0231931	0.16593	0.0627027	0.225451	0.00244812	0.0745724	0.0995102	0.0841893	0.0668795	0.00554781	0.0114812	0.0039357	0.104549	0.0372249	0.134687	0.0472068	0.0536198	0.0891192	0.0697115	0.00803993	0.0435274	0.052703	3.951895
5970	-32335.54	-32406.7	71.16079	0.205421	0.0794316	0.0305195	0.0464849	0.165552	0.178067	0.0597947	0.0616976	0.0274092	0.0416017	0.14518	0.0745527	0.0735994	0.101521	0.00567387	0.0127317	0.108784	0.196507	0.0560522	0.0504244	0.0937632	0.112074	0.0379835	0.0401076	0.321886	0.189901	0.0233733	0.147564	0.0545746	0.22832	0.0243543	0.0757738	0.0862886	0.0898607	0.0632207	0.00122214	0.0116467	0.00769583	0.111691	0.030826	0.124624	0.0389681	0.0440362	0.0843602	0.0811737	0.00198841	0.0493528	0.0386941	3.936329
5980	-32334.29	-32405.03	70.73303	0.198044	0.0784363	0.0433277	0.0335117	0.166969	0.176967	0.0646565	0.0635835	0.0238854	0.0416924	0.153162	0.0803616	0.0814231	0.1038	0.00644543	0.0162664	0.108477	0.211641	0.0609671	0.0520013	0.120941	0.110725	0.0407363	0.0287768	0.300024	0.1862	0.029173	0.154738	0.0491807	0.213487	0.0397514	0.0819087	0.0939171	0.083985	0.0576387	0.0014726	0.0149247	0.00601523	0.103769	0.0396935	0.136737	0.0439157	0.0357406	0.0741932	0.0838442	0.000881597	0.0531063	0.0280118	3.979105
5990	-32339.19	-32410.23	71.03469	0.191174	0.0716872	0.0399623	0.0385712	0.143018	0.175155	0.0596847	0.0623402	0.024936	0.0429922	0.121511	0.0738597	0.0751444	0.100862	0.0132627	0.0145146	0.093131	0.208063	0.0621681	0.0605621	0.115678	0.127149	0.0326604	0.0346584	0.29502	0.214864	0.0278666	0.164128	0.0759324	0.249756	0.0129773	0.0676599	0.0877343	0.0830102	0.0566629	0.000942995	0.0168464	0.00784902	0.12808	0.0312499	0.116646	0.0391834	0.0460992	0.0828504	0.0707278	0.0021624	0.0511071	0.0368367	3.948939
6000	-32335.2	-32406.53	71.33133	0.192747	0.0684412	0.0317425	0.0343782	0.148811	0.161652	0.0643147	0.062638	0.0361773	0.0465616	0.125979	0.0707697	0.0681207	0.106638	0.0101263	0.012369	0.09678	0.211534	0.0470527	0.0498642	0.110386	0.127236	0.0262078	0.0314192	0.285518	0.214753	0.0183064	0.158889	0.0471199	0.228376	0.00238451	0.0879532	0.0917162	0.0932704	0.0674316	0.00237519	0.021665	0.00944095	0.112435	0.0329302	0.129999	0.0445338	0.0511669	0.0780938	0.0827549	0.00418907	0.0465151	0.0655116	3.919275
6010	-32340.03	-32410.62	70.59691	0.194015	0.0883279	0.0473642	0.0356799	0.143547	0.174009	0.0577307	0.0572011	0.0302587	0.0440656	0.147071	0.0714122	0.0741046	0.105822	0.00601323	0.0135002	0.100498	0.190286	0.0552833	0.0568691	0.114141	0.122195	0.0352668	0.0287527	0.317265	0.223853	0.0176657	0.157358	0.0511414	0.246985	0.00908607	0.0865091	0.0806393	0.0875335	0.055675	0.000513924	0.0226125	0.00473261	0.124586	0.0437718	0.107324	0.0470422	0.0384943	0.0745593	0.0843284	0.00286091	0.0582893	0.0564762	3.992717
6020	-32338.61	-32410.1	71.48905	0.201651	0.0815453	0.0394302	0.031736	0.143862	0.169409	0.0567225	0.0452285	0.0307254	0.0453841	0.142728	0.0730629	0.0907955	0.10746	0.00894114	0.0119432	0.0992806	0.210126	0.0466724	0.0632338	0.0931666	0.12263	0.0326498	0.0370014	0.313708	0.209294	0.0121017	0.159729	0.0477043	0.215982	0.0107235	0.0955218	0.0786158	0.0913783	0.0530154	0.00214801	0.0134361	0.00636545	0.125458	0.0260807	0.119331	0.042485	0.0393447	0.0749223	0.0652097	0.0039468	0.0543034	0.0573156	3.903504
6030	-32336.47	-32407.52	71.05305	0.20238	0.0851068	0.0352256	0.0413964	0.138988	0.158788	0.0689863	0.048763	0.0297994	0.0494562	0.141925	0.0715433	0.0824807	0.0936655	0.00842621	0.0131531	0.095947	0.216469	0.0563267	0.0580475	0.105245	0.13204	0.0305804	0.03694	0.301791	0.198142	0.0370715	0.154999	0.0549883	0.23536	0.00487381	0.0833087	0.0950907	0.0771346	0.0564459	0.00464668	0.0133048	0.00785371	0.109678	0.0221392	0.119453	0.0610133	0.0453801	0.0828827	0.0750503	0.00670536	0.0427194	0.0553934	3.947104
