Iteration	Posterior	Likelihood	Prior	bl[1]	bl[2]	bl[3]	bl[4]	bl[5]	bl[6]	bl[7]	bl[8]	bl[9]	bl[10]	bl[11]	bl[12]	bl[13]	bl[14]	bl[15]	bl[16]	bl[17]	bl[18]	bl[19]	bl[20]	bl[21]	bl[22]	bl[23]	bl[24]	bl[25]	bl[26]	bl[27]	bl[28]	bl[29]	bl[30]	bl[31]	bl[32]	bl[33]	bl[34]	bl[35]	bl[36]	bl[37]	kappa	omega	pi[1]	pi[2]	pi[3]	pi[4]	TL
6520	-4660.809	-4685.403	24.59436	0.154739	0.0584825	0.0218144	0.0106104	0.062536	0.149986	0.06496	0.06313	0.0375226	0.00683872	0.0630126	0.0371966	0.0723505	0.0899912	0.0479428	0.0311768	0.0544319	0.0261335	0.0554267	0.0558254	0.0147245	0.00997249	0.0329385	0.00551522	0.00540595	0.00571954	0.00639788	0.016357	0.00104046	0.0218901	0.0133458	0.0180472	0.00316363	0.00541194	0.143375	0.00191445	0.00282089	3.520927	0.8583929	0.267836	0.245267	0.224494	0.262403	1.472148
6530	-4647.665	-4671.6	23.93491	0.159776	0.0502701	0.0287784	0.0227422	0.0587098	0.166982	0.0587902	0.0545695	0.0341478	0.0106272	0.0591278	0.0313015	0.0828333	0.0505757	0.0494518	0.0377398	0.0469495	0.0299527	0.0796652	0.0929288	0.0256689	0.0124171	0.0222614	0.00841103	0.00201512	0.00651812	0.0047645	0.0293654	0.00153946	0.0131225	0.0140725	0.0168835	0.00223061	0.00530022	0.122041	0.00452938	0.00428019	3.719865	1.026983	0.267836	0.245267	0.224494	0.262403	1.50134
6540	-4649.533	-4672.919	23.38612	0.178453	0.056175	0.0334955	0.0163895	0.0689838	0.145837	0.0558088	0.0527314	0.0466663	0.00738872	0.0965013	0.0474652	0.0886083	0.0636375	0.038722	0.0289381	0.053609	0.0503491	0.0598393	0.0615614	0.017839	0.0275809	0.00807667	0.00757816	0.00240389	0.00987083	0.00467433	0.025196	0.00193091	0.00854911	0.0229929	0.00789266	0.000386898	0.00739989	0.133281	0.00429006	0.00401884	3.931118	0.9266924	0.279128	0.241484	0.221032	0.258356	1.545122
6550	-4651.996	-4675.891	23.89468	0.159226	0.0455226	0.0221017	0.0377749	0.0749464	0.143565	0.071069	0.0432115	0.0260757	0.016104	0.0713854	0.0434328	0.0841295	0.0575368	0.0549029	0.0325252	0.0558328	0.0332725	0.069944	0.0690983	0.0188892	0.0380309	0.00753321	0.00538071	0.00953367	0.0131629	0.00387017	0.0219719	0.00226082	0.00902491	0.0112481	0.0107559	0.00046165	0.00707934	0.127928	0.00474704	0.00404242	3.738682	0.9860231	0.279128	0.241484	0.221032	0.258356	1.507577
6560	-4655.296	-4678.81	23.51396	0.164863	0.0646179	0.0260773	0.0184465	0.0727327	0.170134	0.0547222	0.045178	0.0237771	0.00353007	0.0951181	0.0244936	0.0898152	0.0743578	0.0355816	0.0376554	0.0453746	0.0412213	0.0708373	0.0516939	0.0219813	0.0376358	0.00415416	0.00817166	0.00711533	0.0286182	0.00746648	0.0297039	0.00293009	0.00813352	0.0100848	0.00889609	0.00159751	0.00887954	0.13569	0.00171119	0.00827198	3.738682	1.029816	0.283531	0.229519	0.224518	0.262431	1.54127
6570	-4648.09	-4672.379	24.28876	0.164863	0.0515519	0.0169606	0.0135706	0.0640389	0.15233	0.0572511	0.0416097	0.0299014	0.00943626	0.0569847	0.0322549	0.0743531	0.076777	0.038948	0.0316363	0.0661549	0.0490143	0.0774057	0.0573424	0.0144389	0.032915	0.0135033	0.0091495	0.00717175	0.00560363	0.00558435	0.0152981	0.00232582	0.00992208	0.0163782	0.0181466	0.0027847	0.00727922	0.137138	0.00109845	0.00818596	3.738682	0.9746297	0.283531	0.229519	0.224518	0.262431	1.469309
6580	-4659.776	-4682.724	22.94831	0.120892	0.0531346	0.0223406	0.020978	0.0689438	0.202591	0.0662397	0.0534559	0.0215112	0.00534568	0.0580715	0.0514056	0.119582	0.0718466	0.0438301	0.0368662	0.0402087	0.0187978	0.0886343	0.0723355	0.019942	0.0209329	0.0180729	0.00943839	0.0120718	0.0104551	0.0122284	0.0289973	0.00306217	0.00929367	0.00943486	0.00824542	0.00647438	0.00836955	0.14032	0.00131239	0.00311685	4.136908	1.022151	0.283531	0.229519	0.224518	0.262431	1.558779
6590	-4655.048	-4679.196	24.14788	0.138623	0.0612442	0.0341691	0.0220573	0.0694692	0.175355	0.0420218	0.0485802	0.0251769	0.0131943	0.0651091	0.0442031	0.0850622	0.0741249	0.0427528	0.03534	0.0409467	0.0290448	0.0603658	0.0527203	0.0327986	0.0208968	0.0115535	0.00781561	0.00997614	0.0114288	0.00745596	0.028577	0.00408462	0.0124874	0.0194562	0.0293069	0.00734753	0.0089821	0.130407	0.00233635	0.00695682	3.580036	0.8529592	0.285395	0.224454	0.225994	0.264157	1.511428
6600	-4650.17	-4673.479	23.3093	0.125978	0.0721147	0.0189776	0.0234577	0.0801057	0.187696	0.0630535	0.0423216	0.0361861	0.00668632	0.0656129	0.0356612	0.109145	0.0608595	0.0520685	0.023854	0.0812875	0.0335611	0.0711871	0.0725178	0.0178297	0.020346	0.0305444	0.00345849	0.00522659	0.00896533	0.00785441	0.0234084	0.00211094	0.00888171	0.0190475	0.0223181	0.00472324	0.00758095	0.12574	0.000624966	0.00737151	3.622042	0.9801944	0.283982	0.228294	0.224875	0.262848	1.578362
6610	-4651.691	-4675.887	24.19603	0.147089	0.0518382	0.0300961	0.0157108	0.0587376	0.185998	0.0393233	0.0459141	0.033077	0.00794329	0.0753044	0.0479814	0.0983872	0.0614092	0.036582	0.0257529	0.0641269	0.0296021	0.0477147	0.0682232	0.0143638	0.0294243	0.0167293	0.00921422	0.00312579	0.010398	0.00372208	0.0240837	0.00197043	0.00716469	0.017253	0.00523718	0.00474842	0.012776	0.124758	0.00592687	0.0134322	3.77467	0.9730627	0.283982	0.228294	0.224875	0.262848	1.475139
6620	-4653.853	-4677.84	23.9869	0.147803	0.0455413	0.0256166	0.0153054	0.0676232	0.143842	0.0669012	0.0459141	0.0424735	0.0138549	0.0692193	0.0405689	0.0821581	0.0612052	0.0719427	0.0371102	0.0602687	0.0332281	0.0770256	0.0478433	0.0162354	0.02513	0.0249662	0.00453708	0.000924688	0.008788	0.00668909	0.0167105	0.00209727	0.0111773	0.00777997	0.0121887	0.00530024	0.0165371	0.125858	0.00768892	0.00799789	3.77467	0.9730627	0.284931	0.229057	0.225626	0.260386	1.496052
6630	-4659.174	-4682.745	23.57076	0.155845	0.0723142	0.033811	0.0224956	0.0539365	0.126742	0.0463788	0.044067	0.0340477	0.00882261	0.108442	0.0222427	0.104097	0.0583458	0.0596775	0.025794	0.0651308	0.0295542	0.0743981	0.0703986	0.0171108	0.0218794	0.010137	0.0104131	0.0028552	0.0105133	0.00149743	0.0345424	0.00255796	0.00640142	0.0106235	0.0150952	0.0039994	0.0197465	0.143657	0.00606339	0.00376237	3.72757	1.022859	0.284931	0.229057	0.225626	0.260386	1.537397
6640	-4669.949	-4692.739	22.7897	0.125991	0.0484277	0.0201287	0.0281072	0.0786009	0.175681	0.0691651	0.0620554	0.0342482	0.00543003	0.0717369	0.0350815	0.0921949	0.0712918	0.0596775	0.021605	0.0566923	0.0787675	0.0436172	0.0534232	0.018151	0.0226785	0.0160361	0.00839019	0.00468855	0.0073173	0.0168803	0.026837	0.0141587	0.00802813	0.0238472	0.0298219	0.00301498	0.0122812	0.143657	0.00747098	0.00643392	3.829392	1.059905	0.277885	0.248122	0.220047	0.253947	1.601616
6650	-4651.214	-4673.926	22.71252	0.15558	0.0562892	0.0253837	0.0224693	0.0469229	0.16932	0.0546495	0.0427239	0.0387526	0.00908217	0.100373	0.0487625	0.113067	0.0760868	0.0536248	0.0359833	0.063679	0.0430824	0.0563351	0.0632448	0.0329232	0.0178981	0.0111414	0.00917368	0.00339768	0.0096775	0.00750169	0.0262844	0.00300763	0.0121883	0.0162476	0.0190582	0.00252126	0.00815195	0.140472	0.00362431	0.00756774	3.860245	1.059905	0.277885	0.248122	0.220047	0.253947	1.606248
6660	-4660.327	-4684.982	24.65561	0.136061	0.0653792	0.0363124	0.0161489	0.0788857	0.154986	0.0568115	0.0554396	0.03508	0.00859695	0.0729626	0.0351143	0.0685824	0.0995276	0.0474083	0.028385	0.0485102	0.046318	0.0556729	0.0642111	0.0223744	0.0127421	0.00394739	0.00774562	0.00417048	0.00493482	0.00533554	0.0161314	0.00469439	0.00868053	0.00780923	0.0119199	0.000920508	0.00962538	0.125116	0.00296704	0.0162282	3.361071	0.921112	0.277941	0.248172	0.219889	0.253998	1.475736
6670	-4662.463	-4686.392	23.92872	0.155037	0.0473664	0.024249	0.0129982	0.0780359	0.153187	0.0561272	0.0601594	0.0346295	0.0122272	0.0609335	0.0528565	0.0953452	0.0612843	0.055072	0.0213552	0.0553314	0.0395917	0.0912615	0.0748981	0.030822	0.0427864	0.00571656	0.00937493	0.0084918	0.0127372	0.00894119	0.018223	0.00588049	0.00933915	0.0143485	0.0108849	0.000564315	0.0044437	0.114229	0.00205428	0.00430176	3.401975	0.9135994	0.277941	0.248172	0.219889	0.253998	1.545086
6680	-4667.955	-4691.882	23.92678	0.134823	0.0453229	0.0420402	0.024929	0.050048	0.134514	0.0753804	0.0309402	0.025741	0.00326452	0.0862167	0.0389146	0.118688	0.0730312	0.0206067	0.021777	0.0534524	0.0445189	0.0631248	0.0656903	0.0341498	0.0109488	0.0101689	0.00498609	0.00420545	0.0174638	0.0086103	0.0207622	0.00273327	0.0157301	0.0196991	0.0171337	0.000589372	0.0100121	0.114571	0.00240197	0.00898519	4.076367	1.13026	0.277941	0.248172	0.219889	0.253998	1.456175
6690	-4661.217	-4684.689	23.47123	0.142893	0.0590432	0.0387518	0.0272659	0.0802492	0.128542	0.0503695	0.0409916	0.04856	0.00643422	0.0945633	0.0424168	0.0904979	0.0520782	0.0341603	0.0546885	0.0474145	0.0442717	0.0631248	0.0770594	0.0268367	0.032126	0.0229461	0.0178182	0.00183105	0.00774659	0.00940002	0.0193329	0.00221305	0.00876439	0.0131946	0.0162589	0.000620338	0.0188698	0.129338	0.00114539	0.00361795	3.591907	1.077661	0.271334	0.242273	0.238433	0.24796	1.555436
6700	-4658.267	-4680.963	22.69646	0.201572	0.0401225	0.0216822	0.0207235	0.0722214	0.197659	0.0675386	0.0462206	0.0386677	0.00709282	0.06549	0.0439224	0.11329	0.0460286	0.0340009	0.0353828	0.0608177	0.0267544	0.0718423	0.0546214	0.0215689	0.0335576	0.00687601	0.0184155	0.00201834	0.0208195	0.0035874	0.0320608	0.00180291	0.00422469	0.0125949	0.0087464	0.0017209	0.0118217	0.14042	0.00115604	0.00266413	4.05608	1.045556	0.271334	0.242273	0.238433	0.24796	1.589706
6710	-4656.985	-4678.256	21.27142	0.162075	0.0708356	0.0315809	0.0253328	0.0716679	0.163864	0.0618226	0.0513154	0.0515954	0.00609097	0.0780341	0.0328502	0.0887458	0.088544	0.0534461	0.0300367	0.0595617	0.0553836	0.0748601	0.0640588	0.0307792	0.0435977	0.0168565	0.0138684	0.00558533	0.0134269	0.00616533	0.0301106	0.0127798	0.00752366	0.0159859	0.0110006	0.00135717	0.00347261	0.138976	0.00216993	0.000950828	4.497078	1.163576	0.264359	0.238779	0.234995	0.261867	1.676308
6720	-4650.714	-4673.565	22.85109	0.141679	0.0788273	0.0172902	0.0170146	0.0704879	0.14891	0.0683102	0.0486998	0.0419692	0.0103175	0.0941146	0.0447416	0.0846973	0.0542416	0.0364939	0.0293671	0.0519379	0.0267672	0.0659598	0.109009	0.0216784	0.0310809	0.0129644	0.00942438	0.00473234	0.0108571	0.00146458	0.0237133	0.00605207	0.0109435	0.00977746	0.0197262	0.0059767	0.0043038	0.144471	0.00172553	0.00268207	4.286626	0.9333387	0.264359	0.238779	0.234995	0.261867	1.56241
6730	-4662.978	-4685.626	22.64834	0.159924	0.0716061	0.0245507	0.012189	0.0795099	0.135752	0.0717404	0.0330897	0.0300456	0.0122725	0.0856873	0.0434113	0.129869	0.0629384	0.0360796	0.0479923	0.0634644	0.0363971	0.0376031	0.0952025	0.017962	0.0215336	0.0249795	0.00654158	0.00802954	0.00551007	0.00372564	0.0109844	0.00312992	0.00987121	0.0162143	0.0232494	0.00617077	0.00679737	0.154957	0.00115614	0.00373036	4.105167	1.002974	0.264723	0.232383	0.2287	0.274195	1.593867
6740	-4647.365	-4671.289	23.92428	0.141425	0.0557955	0.0154906	0.0127858	0.0720964	0.157384	0.050891	0.0401264	0.0374745	0.00816242	0.0572417	0.055228	0.106773	0.0633753	0.0521523	0.0358254	0.0507242	0.0280183	0.0682405	0.0624369	0.0187711	0.0308124	0.0209059	0.00835908	0.00451457	0.0149752	0.00897662	0.0192215	0.00189097	0.00697345	0.00843598	0.0118718	0.0127789	0.00278816	0.113925	0.00220621	0.0036755	4.160602	0.9829859	0.281418	0.236614	0.219183	0.262785	1.462729
6750	-4650.733	-4674.693	23.9599	0.126853	0.0642577	0.0248199	0.0152604	0.0587895	0.157988	0.0508906	0.0489072	0.0314177	0.0140829	0.0675599	0.0412677	0.115843	0.0893202	0.0336732	0.03557	0.034401	0.042945	0.061478	0.0636296	0.0184701	0.0205479	0.0132563	0.0101837	0.00935444	0.0163514	0.00617605	0.0230046	0.00098252	0.0139814	0.00787533	0.0175874	0.00946374	0.00396566	0.137913	0.00268353	0.00132622	3.732925	1.081555	0.281418	0.236614	0.219183	0.262785	1.492078
6760	-4651.048	-4674.3	23.25257	0.159061	0.0579177	0.045188	0.0173718	0.0844786	0.153066	0.0531339	0.0480219	0.0436022	0.00513151	0.082927	0.0259239	0.0736866	0.0721918	0.0540115	0.0351869	0.042157	0.0274129	0.0687391	0.0715362	0.0158971	0.0212747	0.00779988	0.0142656	0.00207545	0.0215881	0.00207756	0.0310914	0.00217484	0.0158106	0.00775683	0.0158458	0.00406996	0.00489045	0.125439	0.00475165	0.00254282	4.258602	0.9830173	0.282401	0.233947	0.219949	0.263703	1.520097
6770	-4646.248	-4669.633	23.3845	0.153057	0.0541614	0.0457662	0.022939	0.0666421	0.144291	0.0539552	0.0639148	0.041206	0.00362772	0.0713237	0.0433958	0.0757728	0.0568008	0.0522625	0.0328296	0.0515855	0.0272633	0.0776709	0.0669773	0.0198177	0.0207292	0.00749394	0.00790238	0.00374397	0.0109582	0.000998117	0.0231321	0.00153448	0.0134163	0.0122464	0.0105971	0.00516823	0.00639395	0.125439	0.00469678	0.0046028	4.307587	1.159937	0.282401	0.233947	0.219949	0.263703	1.484313
6780	-4657.192	-4681.066	23.87388	0.146808	0.0619353	0.0241985	0.0205676	0.105369	0.170944	0.0501885	0.0300029	0.041206	0.00746974	0.0763918	0.060389	0.069331	0.0660916	0.0425935	0.034989	0.0528209	0.029127	0.0525409	0.0580282	0.0127365	0.0198869	0.00511274	0.0102928	0.00315393	0.0125116	0.00275431	0.0100197	0.00664136	0.0225744	0.0132524	0.00829314	0.00535375	0.00451015	0.137473	0.00650865	0.00427931	3.925163	1.032644	0.282401	0.233947	0.219949	0.263703	1.486347
6790	-4651.078	-4674.697	23.61953	0.186027	0.0501262	0.0181099	0.0306824	0.0598019	0.14241	0.0689769	0.0534457	0.0298048	0.0164156	0.0832191	0.0318874	0.09199	0.0499854	0.038979	0.0266221	0.0510667	0.0403409	0.0570418	0.072773	0.0187552	0.0229581	0.00681747	0.00832837	0.00296636	0.0087635	0.00165179	0.0185941	0.00679456	0.0101088	0.0111272	0.0131035	0.0106044	0.00678126	0.152927	0.0119826	0.00450869	3.864749	1.046093	0.283951	0.23523	0.221156	0.259664	1.516479
6800	-4659.467	-4683.099	23.63134	0.159931	0.0438893	0.0452297	0.0205169	0.068198	0.139614	0.0354226	0.0360375	0.0291931	0.0112012	0.0719183	0.0610589	0.0941352	0.0712223	0.0529059	0.0213622	0.0652353	0.0382774	0.0687037	0.0704704	0.0130692	0.0164379	0.0200046	0.00686414	0.0174651	0.00794301	0.00276984	0.0270131	0.00490375	0.0148362	0.00918216	0.0117902	0.00782277	0.00613417	0.126316	0.0126363	0.0110765	3.864749	0.9911899	0.27527	0.228039	0.214394	0.282297	1.520787
6810	-4654.49	-4677.626	23.13602	0.132978	0.0801431	0.0251512	0.0265077	0.061052	0.172227	0.0588015	0.0372934	0.0349106	0.00825657	0.0950527	0.0480956	0.0918176	0.0626525	0.0344394	0.0408487	0.0335649	0.0375934	0.064228	0.0525711	0.0200957	0.0156182	0.0257104	0.0063104	0.00840183	0.00759474	0.00417636	0.0220764	0.00712264	0.00983725	0.00696576	0.0174146	0.00722524	0.00597931	0.157237	0.00693686	0.00706343	4.307591	0.9120292	0.270074	0.24261	0.210348	0.276969	1.533951
6820	-4657.59	-4679.65	22.06033	0.132978	0.0654151	0.0324349	0.0228062	0.0829382	0.15613	0.0686494	0.0695072	0.0352933	0.0125378	0.10651	0.032444	0.0880272	0.0649834	0.0454177	0.0239006	0.0681559	0.0347051	0.0741061	0.0844223	0.0147498	0.0276134	0.00946878	0.022377	0.0048739	0.0180348	0.00411501	0.0393669	0.00643713	0.00632164	0.00873852	0.00942244	0.00777256	0.00140824	0.120463	0.00461548	0.00825897	4.292513	1.188305	0.270074	0.24261	0.210348	0.276969	1.615401
6830	-4646.47	-4670.308	23.83775	0.127539	0.0583409	0.0209839	0.0180744	0.0609396	0.162483	0.058878	0.0514495	0.0375398	0.00927429	0.0753094	0.0452326	0.0947945	0.0688965	0.0569782	0.0393817	0.0658802	0.0458123	0.0660266	0.0501929	0.0190697	0.01926	0.00356625	0.00936025	0.00911062	0.0145361	0.00553549	0.0272764	0.0023339	0.0105299	0.00698901	0.00974629	0.00858306	0.00753644	0.161857	0.00324464	0.00667967	3.556806	0.9083837	0.272553	0.235656	0.212279	0.279512	1.539222
6840	-4647.728	-4670.92	23.19255	0.142941	0.0704011	0.0217992	0.0240548	0.0792414	0.180143	0.0402268	0.0390009	0.0358158	0.0063888	0.0613537	0.0346378	0.103091	0.0607893	0.0392531	0.0429552	0.0680582	0.0389454	0.0702213	0.0551785	0.0203407	0.0264532	0.0120715	0.00954058	0.00927691	0.0100511	0.00562106	0.0210555	0.00208241	0.00745897	0.00492464	0.0159103	0.0114049	0.00448916	0.144856	0.00499873	0.00706102	4.131915	1.049758	0.265161	0.229264	0.233645	0.27193	1.532093
6850	-4651.563	-4674.885	23.32203	0.129902	0.0546759	0.0321362	0.0359493	0.0597139	0.152865	0.0735413	0.0431755	0.032242	0.0100757	0.0768943	0.0464221	0.0995492	0.0540836	0.0346029	0.0338315	0.0448467	0.0445557	0.067934	0.0557238	0.0143034	0.0215795	0.0149255	0.00964566	0.00325906	0.0160378	0.00884038	0.0190831	0.000539093	0.0175739	0.0140856	0.0253806	0.00760163	0.00182165	0.152624	0.00862164	0.00811302	4.131915	0.9736525	0.265161	0.229264	0.233645	0.27193	1.526756
6860	-4653.899	-4677.709	23.80908	0.152416	0.0455075	0.0335009	0.0152341	0.0632572	0.15609	0.0712274	0.036027	0.0280527	0.00975678	0.0693977	0.0293629	0.100944	0.0885759	0.03869	0.0272243	0.0515084	0.0214063	0.0752885	0.0648653	0.0281195	0.0276184	0.0148516	0.0105092	0.00625957	0.0163076	0.0101799	0.0271124	0.00146156	0.0157226	0.00799222	0.0104452	0.00806626	0.00860435	0.124106	0.0143837	0.0062351	3.738211	0.9847786	0.27613	0.225842	0.230157	0.267871	1.516308
6870	-4651.239	-4675.965	24.72613	0.128209	0.0669226	0.0219605	0.0141623	0.0661606	0.165026	0.0385264	0.0356325	0.0295458	0.00678501	0.0696392	0.0338405	0.0999344	0.0756073	0.038147	0.0227764	0.0417618	0.0368111	0.0770022	0.0704678	0.022211	0.0263453	0.0199679	0.005523	0.00255431	0.0145936	0.00549368	0.0322142	0.000385457	0.00589818	0.00901689	0.00748401	0.00398923	0.00636822	0.158956	0.00145547	0.00615523	3.444355	0.8493626	0.276157	0.225766	0.23018	0.267897	1.46753
6880	-4653.364	-4677.423	24.05945	0.136582	0.0475412	0.0306931	0.0196478	0.0765977	0.166726	0.0413196	0.0361855	0.0255875	0.00866393	0.0905631	0.0318557	0.106461	0.067399	0.0433937	0.0362708	0.0305287	0.0254281	0.0706117	0.0474338	0.0168935	0.0200972	0.00971951	0.00664323	0.00460923	0.0167084	0.00671084	0.0203588	0.00150661	0.0159726	0.013104	0.0109629	0.002549	0.0040739	0.141626	0.00463331	0.00572239	4.055962	1.165932	0.281373	0.23003	0.234527	0.25407	1.441382
6890	-4655.597	-4678.535	22.93801	0.144751	0.0513243	0.0212955	0.0159661	0.0670462	0.165433	0.06957	0.0413541	0.0310509	0.0172401	0.0787251	0.0329266	0.0748712	0.083636	0.0593224	0.0369364	0.0699163	0.022032	0.0828542	0.043218	0.0158048	0.0220028	0.0101029	0.00472262	0.0073072	0.0131021	0.00439774	0.0147243	0.00163194	0.0192136	0.0147802	0.0187498	0.0088866	0.00271427	0.158329	0.00834934	0.00224149	4.456257	0.9355959	0.281373	0.23003	0.234527	0.25407	1.53653
6900	-4644.787	-4668.345	23.55765	0.140962	0.071518	0.0273315	0.0255074	0.0569368	0.145759	0.0484659	0.0445784	0.0203494	0.0124844	0.0738239	0.0486698	0.0953166	0.0718706	0.0478661	0.0277821	0.055277	0.0400781	0.0745834	0.063749	0.0217021	0.0238443	0.0103803	0.0137305	0.00847081	0.00829798	0.00362709	0.0245391	0.000453109	0.0111628	0.0179243	0.0193921	0.00362267	0.00142684	0.129228	0.00460258	0.00540505	4.042597	1.087721	0.275425	0.246307	0.229569	0.248699	1.500719
6910	-4650.759	-4675.05	24.29078	0.146523	0.0564884	0.0222728	0.0214551	0.0588315	0.125563	0.0591987	0.0471219	0.0284455	0.0104833	0.0624651	0.0317623	0.0769397	0.0779094	0.0419012	0.0403263	0.0694066	0.0605994	0.0522533	0.0614071	0.0139905	0.0148665	0.0200054	0.0130227	0.0086403	0.0192396	0.00347326	0.0190723	0.000301453	0.00583495	0.0186792	0.0128462	0.00357116	0.00343052	0.129228	0.004934	0.00475	3.844256	1.087721	0.275425	0.246307	0.229569	0.248699	1.44724
6920	-4652.166	-4676.042	23.87584	0.140828	0.0412719	0.0180798	0.0318706	0.0713868	0.198252	0.054297	0.0420318	0.0502484	0.00949994	0.0635906	0.0461789	0.0891009	0.0574027	0.0365706	0.0231805	0.0510834	0.0391168	0.0682738	0.0539697	0.0175291	0.0205622	0.0145895	0.00727694	0.0100713	0.0224556	0.00655593	0.0275697	0.000315081	0.00535506	0.00763401	0.00769315	0.00648468	0.00903142	0.14406	0.00473038	0.00210161	3.844256	0.9725737	0.275425	0.246307	0.229569	0.248699	1.500249
6930	-4649.116	-4672.965	23.84861	0.156559	0.0642815	0.0213076	0.0191713	0.0644418	0.164796	0.0575355	0.0625204	0.0310663	0.012513	0.0659037	0.0428541	0.0925281	0.0449625	0.0346905	0.0367343	0.0683355	0.0338749	0.0626414	0.0726718	0.0153246	0.0221459	0.0222791	0.0144652	0.0131105	0.0158771	0.00742126	0.0262247	0.000179947	0.00617982	0.018609	0.00901648	0.0043617	0.00878982	0.136503	0.00427006	0.00298407	3.502651	0.9725737	0.273384	0.244768	0.225575	0.256274	1.537132
6940	-4658.597	-4681.323	22.72617	0.123188	0.0527212	0.0278208	0.0295215	0.0584558	0.178118	0.0464967	0.0442065	0.0426412	0.0105585	0.0881652	0.052667	0.0854209	0.0650007	0.0515698	0.0435698	0.0587229	0.0324811	0.0682964	0.0636352	0.0128683	0.0406008	0.0250699	0.00984024	0.0103433	0.0132127	0.0079277	0.0196413	0.000915587	0.00362791	0.0169748	0.00978394	0.00182582	0.00661105	0.0927577	0.00203327	0.00623884	4.853863	1.079815	0.274582	0.244364	0.225203	0.255851	1.503531
6950	-4654.681	-4676.797	22.11589	0.145488	0.0383587	0.0188851	0.020442	0.080156	0.176727	0.0634084	0.049213	0.0200865	0.00682069	0.0663666	0.0499833	0.0978843	0.0603952	0.0569425	0.0328936	0.0697028	0.0431271	0.0556506	0.082208	0.0204169	0.0274234	0.0140661	0.0071446	0.0110987	0.0215761	0.0106069	0.0154534	0.00049455	0.00459888	0.0128642	0.0112761	0.00553384	0.00623977	0.176171	0.00691981	0.00357054	4.590076	1.087249	0.274582	0.244364	0.225203	0.255851	1.590194
6960	-4659.156	-4681.972	22.81547	0.173507	0.0399639	0.0235063	0.0361448	0.0851432	0.183364	0.0761669	0.0500527	0.0274249	0.0132371	0.0760116	0.0263066	0.0857403	0.0670682	0.0521162	0.0239067	0.0584267	0.0322819	0.0587795	0.0524365	0.0305263	0.0198567	0.00731059	0.0143919	0.00302556	0.0161756	0.00846803	0.0243507	0.00137351	0.00251033	0.0112322	0.0247848	0.00655215	0.00510462	0.131469	0.00584533	0.00856097	4.281879	0.9665751	0.274582	0.244364	0.225203	0.255851	1.563123
6970	-4656.121	-4679.655	23.53458	0.124835	0.0324363	0.0160928	0.0282785	0.0589616	0.191289	0.057411	0.032639	0.0321319	0.0151427	0.0796966	0.0330011	0.0958305	0.0672928	0.0451397	0.0284951	0.0585026	0.0338187	0.0557946	0.0744159	0.021971	0.0247033	0.00396836	0.00784692	0.00469054	0.0151981	0.00796557	0.0246659	0.00316943	0.0025368	0.0171079	0.0300336	0.00126435	0.00831399	0.136092	0.00469731	0.00449941	4.281879	1.079394	0.274582	0.244364	0.225203	0.255851	1.47993
